run_id,fold,horizon,seed,lookback,model_family,confidence_threshold,n_total,n_active,active_fraction,macro_f1,mcc
fold_2__h50__seed_1__lb20__deeplob_style__supervised,2,50,1,20,deeplob_style,0.0,28516,28516,1.0,0.5008763876987704,0.32628483966866945
fold_2__h50__seed_1__lb20__deeplob_style__supervised,2,50,1,20,deeplob_style,0.5,28516,27495,0.9641955393463318,0.5040706393891791,0.33707153423401415
fold_2__h50__seed_1__lb20__deeplob_style__supervised,2,50,1,20,deeplob_style,0.6,28516,24068,0.8440173937438631,0.5193563786365819,0.3644960967767419
fold_2__h50__seed_1__lb20__deeplob_style__supervised,2,50,1,20,deeplob_style,0.7,28516,19676,0.6899985972787207,0.5486766889982595,0.4068425654049915
fold_2__h50__seed_1__lb20__deeplob_style__supervised,2,50,1,20,deeplob_style,0.8,28516,12449,0.4365619301444803,0.6322465953663717,0.5102493110874136
fold_2__h50__seed_1__lb20__deeplob_style__supervised,2,50,1,20,deeplob_style,0.9,28516,4777,0.16751998877822977,0.7946864294506725,0.715543763764454
fold_2__h50__seed_1__lb50__supervised,2,50,1,50,matrix_transformer,0.0,28486,28486,1.0,0.748276222433375,0.6247894946183802
fold_2__h50__seed_1__lb50__supervised,2,50,1,50,matrix_transformer,0.5,28486,25960,0.9113248613353928,0.7790406136647007,0.6696851801273513
fold_2__h50__seed_1__lb50__supervised,2,50,1,50,matrix_transformer,0.6,28486,22329,0.7838587376255003,0.8208824662761444,0.7327417369278267
fold_2__h50__seed_1__lb50__supervised,2,50,1,50,matrix_transformer,0.7,28486,18965,0.6657656392613915,0.8557139380990263,0.7850653789538115
fold_2__h50__seed_1__lb50__supervised,2,50,1,50,matrix_transformer,0.8,28486,15190,0.5332444007582672,0.8915694666527981,0.8377820466577057
fold_2__h50__seed_1__lb50__supervised,2,50,1,50,matrix_transformer,0.9,28486,10587,0.37165625219406023,0.9280279173751463,0.8906789446152599
fold_2__h50__seed_1__lb50__deeplob_style__supervised,2,50,1,50,deeplob_style,0.0,28486,28486,1.0,0.522408654932876,0.32857167932909337
fold_2__h50__seed_1__lb50__deeplob_style__supervised,2,50,1,50,deeplob_style,0.5,28486,21964,0.7710454258232114,0.5741951253557105,0.41369488109535313
fold_2__h50__seed_1__lb50__deeplob_style__supervised,2,50,1,50,deeplob_style,0.6,28486,17418,0.611458260197992,0.6132485876015951,0.4701476273527416
fold_2__h50__seed_1__lb50__deeplob_style__supervised,2,50,1,50,deeplob_style,0.7,28486,13487,0.4734606473355332,0.6682811413231459,0.5453902456754347
fold_2__h50__seed_1__lb50__deeplob_style__supervised,2,50,1,50,deeplob_style,0.8,28486,9593,0.3367619181352243,0.7346999685304411,0.6356286230780614
fold_2__h50__seed_1__lb50__deeplob_style__supervised,2,50,1,50,deeplob_style,0.9,28486,4926,0.17292705188513655,0.8556341680064955,0.8035406414070131
fold_2__h50__seed_1__lb100__supervised,2,50,1,100,matrix_transformer,0.0,28436,28436,1.0,0.39945181495427806,0.1102052894457577
fold_2__h50__seed_1__lb100__supervised,2,50,1,100,matrix_transformer,0.5,28436,9209,0.32385004923336613,0.47301298141210335,0.22865475511378913
fold_2__h50__seed_1__lb100__supervised,2,50,1,100,matrix_transformer,0.6,28436,3628,0.12758475172316783,0.4811310963600526,0.25370219278672457
fold_2__h50__seed_1__lb100__supervised,2,50,1,100,matrix_transformer,0.7,28436,1338,0.04705303136868758,0.4448245936384587,0.2681373049559047
fold_2__h50__seed_1__lb100__supervised,2,50,1,100,matrix_transformer,0.8,28436,526,0.018497678998452664,0.39236800317586346,0.26847716853229686
fold_2__h50__seed_1__lb100__supervised,2,50,1,100,matrix_transformer,0.9,28436,214,0.007525671683781122,0.3082077051926298,0.0
fold_2__h50__seed_1__lb100__deeplob_style__supervised,2,50,1,100,deeplob_style,0.0,28436,28436,1.0,0.5284310679779336,0.3864509674025525
fold_2__h50__seed_1__lb100__deeplob_style__supervised,2,50,1,100,deeplob_style,0.5,28436,25478,0.8959769306512871,0.5492760621266154,0.41926240481067867
fold_2__h50__seed_1__lb100__deeplob_style__supervised,2,50,1,100,deeplob_style,0.6,28436,18175,0.6391545927697285,0.6573305789492668,0.5517403357130066
fold_2__h50__seed_1__lb100__deeplob_style__supervised,2,50,1,100,deeplob_style,0.7,28436,12415,0.4365944577296385,0.7704557792449388,0.6968509705864084
fold_2__h50__seed_1__lb100__deeplob_style__supervised,2,50,1,100,deeplob_style,0.8,28436,8606,0.30264453509635675,0.8461976858628973,0.7961432478918652
fold_2__h50__seed_1__lb100__deeplob_style__supervised,2,50,1,100,deeplob_style,0.9,28436,5139,0.18072162048108031,0.9085337060617498,0.8762693499233225
fold_2__h50__seed_2__lb20__supervised,2,50,2,20,matrix_transformer,0.0,28516,28516,1.0,0.7598687981801193,0.6429472542300815
fold_2__h50__seed_2__lb20__supervised,2,50,2,20,matrix_transformer,0.5,28516,26302,0.922359377191752,0.7852237386130146,0.6807395642484346
fold_2__h50__seed_2__lb20__supervised,2,50,2,20,matrix_transformer,0.6,28516,22988,0.8061439192032543,0.8224172242307555,0.736439504510811
fold_2__h50__seed_2__lb20__supervised,2,50,2,20,matrix_transformer,0.7,28516,19689,0.6904544816944873,0.8583726220115451,0.7898298448889864
fold_2__h50__seed_2__lb20__supervised,2,50,2,20,matrix_transformer,0.8,28516,16022,0.5618600084163277,0.8897691377525438,0.8351594582016293
fold_2__h50__seed_2__lb20__supervised,2,50,2,20,matrix_transformer,0.9,28516,11408,0.40005610885117127,0.9296940342715967,0.8924232424241073
fold_2__h50__seed_2__lb20__deeplob_style__supervised,2,50,2,20,deeplob_style,0.0,28516,28516,1.0,0.5456763454428607,0.3817502870799205
fold_2__h50__seed_2__lb20__deeplob_style__supervised,2,50,2,20,deeplob_style,0.5,28516,26643,0.9343175760976294,0.5555164811606598,0.4003896523644151
fold_2__h50__seed_2__lb20__deeplob_style__supervised,2,50,2,20,deeplob_style,0.6,28516,20297,0.7117758451395708,0.612307190781508,0.48442551374866355
fold_2__h50__seed_2__lb20__deeplob_style__supervised,2,50,2,20,deeplob_style,0.7,28516,15014,0.5265114321784261,0.6727263248239085,0.5677459507275907
fold_2__h50__seed_2__lb20__deeplob_style__supervised,2,50,2,20,deeplob_style,0.8,28516,10483,0.3676181792677795,0.7362597418773499,0.649805127497809
fold_2__h50__seed_2__lb20__deeplob_style__supervised,2,50,2,20,deeplob_style,0.9,28516,6083,0.21331883854678074,0.8199075801544392,0.7589375534740256
fold_2__h50__seed_2__lb50__supervised,2,50,2,50,matrix_transformer,0.0,28486,28486,1.0,0.7520449099924168,0.6323516494866495
fold_2__h50__seed_2__lb50__supervised,2,50,2,50,matrix_transformer,0.5,28486,26232,0.9208734115003862,0.7775544487702893,0.6697909079171455
fold_2__h50__seed_2__lb50__supervised,2,50,2,50,matrix_transformer,0.6,28486,22847,0.8020431088955978,0.8080873213499918,0.7154569416701296
fold_2__h50__seed_2__lb50__supervised,2,50,2,50,matrix_transformer,0.7,28486,19342,0.679000210629783,0.8398913119842817,0.7624226507730448
fold_2__h50__seed_2__lb50__supervised,2,50,2,50,matrix_transformer,0.8,28486,15784,0.5540967492803482,0.8710934211198541,0.8079172292021789
fold_2__h50__seed_2__lb50__supervised,2,50,2,50,matrix_transformer,0.9,28486,11330,0.3977392403285825,0.9072008292183757,0.8598621814924764
fold_2__h50__seed_2__lb50__deeplob_style__supervised,2,50,2,50,deeplob_style,0.0,28486,28486,1.0,0.5650849387032407,0.37846219845893214
fold_2__h50__seed_2__lb50__deeplob_style__supervised,2,50,2,50,deeplob_style,0.5,28486,26932,0.9454468861897072,0.5734263894763078,0.3913134549140438
fold_2__h50__seed_2__lb50__deeplob_style__supervised,2,50,2,50,deeplob_style,0.6,28486,23673,0.8310398090289967,0.5934082203877532,0.4215047187174613
fold_2__h50__seed_2__lb50__deeplob_style__supervised,2,50,2,50,deeplob_style,0.7,28486,20231,0.7102085234852208,0.6157647472777078,0.4545938400755201
fold_2__h50__seed_2__lb50__deeplob_style__supervised,2,50,2,50,deeplob_style,0.8,28486,16060,0.5637857193007091,0.6464103591675804,0.4997434151198764
fold_2__h50__seed_2__lb50__deeplob_style__supervised,2,50,2,50,deeplob_style,0.9,28486,10230,0.3591237801025065,0.6991851180188055,0.5767903915510038
fold_2__h50__seed_2__lb100__supervised,2,50,2,100,matrix_transformer,0.0,28436,28436,1.0,0.3815125267577282,0.09208318865971006
fold_2__h50__seed_2__lb100__supervised,2,50,2,100,matrix_transformer,0.5,28436,3170,0.11147840765227177,0.4068652944588653,0.18146896605834828
fold_2__h50__seed_2__lb100__supervised,2,50,2,100,matrix_transformer,0.6,28436,276,0.009706006470670981,0.2586844050258684,0.0
fold_2__h50__seed_2__lb100__supervised,2,50,2,100,matrix_transformer,0.7,28436,0,0.0,,
fold_2__h50__seed_2__lb100__supervised,2,50,2,100,matrix_transformer,0.8,28436,0,0.0,,
fold_2__h50__seed_2__lb100__supervised,2,50,2,100,matrix_transformer,0.9,28436,0,0.0,,
fold_2__h50__seed_2__lb100__deeplob_style__supervised,2,50,2,100,deeplob_style,0.0,28436,28436,1.0,0.4858340146499313,0.3266982547211106
fold_2__h50__seed_2__lb100__deeplob_style__supervised,2,50,2,100,deeplob_style,0.5,28436,27348,0.9617386411590941,0.4868033328810936,0.3376809054949294
fold_2__h50__seed_2__lb100__deeplob_style__supervised,2,50,2,100,deeplob_style,0.6,28436,25717,0.9043817695878464,0.484715719896941,0.34609256511396647
fold_2__h50__seed_2__lb100__deeplob_style__supervised,2,50,2,100,deeplob_style,0.7,28436,23546,0.8280348853565902,0.48213696476013457,0.35278016597811473
fold_2__h50__seed_2__lb100__deeplob_style__supervised,2,50,2,100,deeplob_style,0.8,28436,19379,0.6814952876635251,0.4912308085488057,0.36875776375113223
fold_2__h50__seed_2__lb100__deeplob_style__supervised,2,50,2,100,deeplob_style,0.9,28436,8832,0.3105922070614714,0.6392056586701286,0.5174883200088538
fold_3__h10__seed_0__lb20__supervised,3,10,0,20,matrix_transformer,0.0,37004,37004,1.0,0.7360035844660991,0.6390627684107253
fold_3__h10__seed_0__lb20__supervised,3,10,0,20,matrix_transformer,0.5,37004,34665,0.9367906172305697,0.7632793072460378,0.6793514170216524
fold_3__h10__seed_0__lb20__supervised,3,10,0,20,matrix_transformer,0.6,37004,30414,0.821911144741109,0.8155330091105052,0.7549044801287846
fold_3__h10__seed_0__lb20__supervised,3,10,0,20,matrix_transformer,0.7,37004,27462,0.7421359852988866,0.8560263707931606,0.810282224598188
fold_3__h10__seed_0__lb20__supervised,3,10,0,20,matrix_transformer,0.8,37004,25211,0.6813047238136418,0.8814517017462465,0.8425264971300891
fold_3__h10__seed_0__lb20__supervised,3,10,0,20,matrix_transformer,0.9,37004,21976,0.5938817425143228,0.9110120248765287,0.8802910096197825
fold_3__h10__seed_0__lb20__deeplob_style__supervised,3,10,0,20,deeplob_style,0.0,37004,37004,1.0,0.6256399467520044,0.4964651774698097
fold_3__h10__seed_0__lb20__deeplob_style__supervised,3,10,0,20,deeplob_style,0.5,37004,32775,0.8857150578315858,0.654732944663669,0.5489344158529441
fold_3__h10__seed_0__lb20__deeplob_style__supervised,3,10,0,20,deeplob_style,0.6,37004,26956,0.72846178791482,0.6943135042872052,0.6027699209940144
fold_3__h10__seed_0__lb20__deeplob_style__supervised,3,10,0,20,deeplob_style,0.7,37004,21105,0.5703437466219868,0.7360129952915581,0.6534879978423788
fold_3__h10__seed_0__lb20__deeplob_style__supervised,3,10,0,20,deeplob_style,0.8,37004,15270,0.4126580910171873,0.7857214266008207,0.7143862957110517
fold_3__h10__seed_0__lb20__deeplob_style__supervised,3,10,0,20,deeplob_style,0.9,37004,9394,0.25386444708680145,0.8528946512304184,0.8024558410750944
fold_3__h10__seed_0__lb50__supervised,3,10,0,50,matrix_transformer,0.0,36974,36974,1.0,0.6989331459976871,0.5989940648824439
fold_3__h10__seed_0__lb50__supervised,3,10,0,50,matrix_transformer,0.5,36974,35530,0.9609455292908531,0.7141896437772338,0.6207368431322067
fold_3__h10__seed_0__lb50__supervised,3,10,0,50,matrix_transformer,0.6,36974,32760,0.8860280196895115,0.746681271485337,0.6649089820433235
fold_3__h10__seed_0__lb50__supervised,3,10,0,50,matrix_transformer,0.7,36974,28800,0.778925731595175,0.7971095482869771,0.7327998901488123
fold_3__h10__seed_0__lb50__supervised,3,10,0,50,matrix_transformer,0.8,36974,25017,0.6766105912262671,0.8437261708784503,0.7959892457462315
fold_3__h10__seed_0__lb50__supervised,3,10,0,50,matrix_transformer,0.9,36974,20006,0.541082923135176,0.8841452532750522,0.848116741901239
fold_3__h10__seed_0__lb50__deeplob_style__supervised,3,10,0,50,deeplob_style,0.0,36974,36974,1.0,0.5870098527552061,0.46199373143619404
fold_3__h10__seed_0__lb50__deeplob_style__supervised,3,10,0,50,deeplob_style,0.5,36974,32968,0.8916535944176989,0.6136993940459828,0.5088491200729682
fold_3__h10__seed_0__lb50__deeplob_style__supervised,3,10,0,50,deeplob_style,0.6,36974,22374,0.6051279277330016,0.6804753244246017,0.5944368359356951
fold_3__h10__seed_0__lb50__deeplob_style__supervised,3,10,0,50,deeplob_style,0.7,36974,14697,0.39749553740466276,0.7739991767740092,0.71010164603672
fold_3__h10__seed_0__lb50__deeplob_style__supervised,3,10,0,50,deeplob_style,0.8,36974,10757,0.2909341699572673,0.8478941600216293,0.7997787968483012
fold_3__h10__seed_0__lb50__deeplob_style__supervised,3,10,0,50,deeplob_style,0.9,36974,7168,0.193865959863688,0.8953742471475111,0.8623233872671444
fold_3__h10__seed_0__lb100__supervised,3,10,0,100,matrix_transformer,0.0,36924,36924,1.0,0.2729187419615099,0.0605625774702225
fold_3__h10__seed_0__lb100__supervised,3,10,0,100,matrix_transformer,0.5,36924,32090,0.8690824396056765,0.2561248640695964,0.0
fold_3__h10__seed_0__lb100__supervised,3,10,0,100,matrix_transformer,0.6,36924,19232,0.5208536453255336,0.2679189732744501,0.0
fold_3__h10__seed_0__lb100__supervised,3,10,0,100,matrix_transformer,0.7,36924,3397,0.09199978333874986,0.29437229437229434,0.0
fold_3__h10__seed_0__lb100__supervised,3,10,0,100,matrix_transformer,0.8,36924,0,0.0,,
fold_3__h10__seed_0__lb100__supervised,3,10,0,100,matrix_transformer,0.9,36924,0,0.0,,
fold_3__h10__seed_0__lb100__deeplob_style__supervised,3,10,0,100,deeplob_style,0.0,36924,36924,1.0,0.3933360216980719,0.20579496846289677
fold_3__h10__seed_0__lb100__deeplob_style__supervised,3,10,0,100,deeplob_style,0.5,36924,35513,0.9617863720073665,0.3970376591883736,0.22254405683577813
fold_3__h10__seed_0__lb100__deeplob_style__supervised,3,10,0,100,deeplob_style,0.6,36924,33031,0.8945672191528545,0.3990257613062829,0.2464393149146049
fold_3__h10__seed_0__lb100__deeplob_style__supervised,3,10,0,100,deeplob_style,0.7,36924,30927,0.8375853103672408,0.398654616059176,0.25832935375613025
fold_3__h10__seed_0__lb100__deeplob_style__supervised,3,10,0,100,deeplob_style,0.8,36924,28463,0.7708536453255336,0.39612095132759256,0.26529453091761096
fold_3__h10__seed_0__lb100__deeplob_style__supervised,3,10,0,100,deeplob_style,0.9,36924,23734,0.6427797638392374,0.38991537363178025,0.2730651715075192
fold_3__h10__seed_1__lb20__supervised,3,10,1,20,matrix_transformer,0.0,37004,37004,1.0,0.7213086756382259,0.6243474710158402
fold_3__h10__seed_1__lb20__supervised,3,10,1,20,matrix_transformer,0.5,37004,35045,0.9470597773213707,0.7439519020519919,0.6560279691155705
fold_3__h10__seed_1__lb20__supervised,3,10,1,20,matrix_transformer,0.6,37004,31116,0.8408820668035888,0.7943412842045702,0.7261569512547688
fold_3__h10__seed_1__lb20__supervised,3,10,1,20,matrix_transformer,0.7,37004,28101,0.7594043887147336,0.8357394753921258,0.7815629759386736
fold_3__h10__seed_1__lb20__supervised,3,10,1,20,matrix_transformer,0.8,37004,25871,0.699140633445033,0.8635247936308588,0.8182547749683501
fold_3__h10__seed_1__lb20__supervised,3,10,1,20,matrix_transformer,0.9,37004,22723,0.6140687493243974,0.8935339730311352,0.8568573251232617
fold_3__h10__seed_1__lb20__deeplob_style__supervised,3,10,1,20,deeplob_style,0.0,37004,37004,1.0,0.6039327785796959,0.4538988977763663
fold_3__h10__seed_1__lb20__deeplob_style__supervised,3,10,1,20,deeplob_style,0.5,37004,33600,0.9080099448708248,0.6291082947140907,0.4967087874793073
fold_3__h10__seed_1__lb20__deeplob_style__supervised,3,10,1,20,deeplob_style,0.6,37004,27782,0.7507836990595611,0.6716746140722542,0.5674450685581134
fold_3__h10__seed_1__lb20__deeplob_style__supervised,3,10,1,20,deeplob_style,0.7,37004,21879,0.5912604042806183,0.7157330029910859,0.6317567789061946
fold_3__h10__seed_1__lb20__deeplob_style__supervised,3,10,1,20,deeplob_style,0.8,37004,15802,0.42703491514430875,0.7629983259901939,0.7022493407747783
fold_3__h10__seed_1__lb20__deeplob_style__supervised,3,10,1,20,deeplob_style,0.9,37004,9647,0.2607015457788347,0.8389129803452069,0.819880103035484
fold_3__h10__seed_1__lb50__supervised,3,10,1,50,matrix_transformer,0.0,36974,36974,1.0,0.69833854239289,0.5890029182189793
fold_3__h10__seed_1__lb50__supervised,3,10,1,50,matrix_transformer,0.5,36974,33970,0.9187537188294477,0.7319279519741894,0.6386996863661245
fold_3__h10__seed_1__lb50__supervised,3,10,1,50,matrix_transformer,0.6,36974,30629,0.828392924757938,0.7699147444546816,0.6941800429097594
fold_3__h10__seed_1__lb50__supervised,3,10,1,50,matrix_transformer,0.7,36974,27815,0.7522853897333261,0.8022062811884269,0.7393150062368804
fold_3__h10__seed_1__lb50__supervised,3,10,1,50,matrix_transformer,0.8,36974,25222,0.6821550278574133,0.8306378574868374,0.7772599913957604
fold_3__h10__seed_1__lb50__supervised,3,10,1,50,matrix_transformer,0.9,36974,20878,0.5646670633418077,0.8604192087478961,0.8159314095326679
fold_3__h10__seed_1__lb50__deeplob_style__supervised,3,10,1,50,deeplob_style,0.0,36974,36974,1.0,0.6204371490119615,0.5135577802444872
fold_3__h10__seed_1__lb50__deeplob_style__supervised,3,10,1,50,deeplob_style,0.5,36974,34437,0.9313842159355222,0.6339065038779726,0.5369730782693146
fold_3__h10__seed_1__lb50__deeplob_style__supervised,3,10,1,50,deeplob_style,0.6,36974,31020,0.8389679234056364,0.6570744871743054,0.5728969108955773
fold_3__h10__seed_1__lb50__deeplob_style__supervised,3,10,1,50,deeplob_style,0.7,36974,27543,0.7449288689349273,0.6881341061828437,0.6142953754783834
fold_3__h10__seed_1__lb50__deeplob_style__supervised,3,10,1,50,deeplob_style,0.8,36974,23711,0.6412884729810137,0.7205549764305511,0.6571771996965563
fold_3__h10__seed_1__lb50__deeplob_style__supervised,3,10,1,50,deeplob_style,0.9,36974,16684,0.4512360036782604,0.7696484562303816,0.7248605730140639
fold_3__h10__seed_1__lb100__supervised,3,10,1,100,matrix_transformer,0.0,36924,36924,1.0,0.30130679621053663,0.1019070455365172
fold_3__h10__seed_1__lb100__supervised,3,10,1,100,matrix_transformer,0.5,36924,26943,0.729688007799805,0.2602497963616617,0.0
fold_3__h10__seed_1__lb100__supervised,3,10,1,100,matrix_transformer,0.6,36924,12808,0.3468746614667967,0.2764524875849252,0.0
fold_3__h10__seed_1__lb100__supervised,3,10,1,100,matrix_transformer,0.7,36924,1645,0.04455096955909436,0.28863610249339305,0.0
fold_3__h10__seed_1__lb100__supervised,3,10,1,100,matrix_transformer,0.8,36924,0,0.0,,
fold_3__h10__seed_1__lb100__supervised,3,10,1,100,matrix_transformer,0.9,36924,0,0.0,,
fold_3__h10__seed_1__lb100__deeplob_style__supervised,3,10,1,100,deeplob_style,0.0,36924,36924,1.0,0.6676888493046523,0.5616323288215654
fold_3__h10__seed_1__lb100__deeplob_style__supervised,3,10,1,100,deeplob_style,0.5,36924,34629,0.9378453038674033,0.6877772837947962,0.5913700584239533
fold_3__h10__seed_1__lb100__deeplob_style__supervised,3,10,1,100,deeplob_style,0.6,36924,31316,0.8481204636550753,0.7192811831698774,0.6334113036554772
fold_3__h10__seed_1__lb100__deeplob_style__supervised,3,10,1,100,deeplob_style,0.7,36924,28265,0.7654912793846821,0.7472113063109561,0.6692183501796913
fold_3__h10__seed_1__lb100__deeplob_style__supervised,3,10,1,100,deeplob_style,0.8,36924,24951,0.6757393565160871,0.7759812291996001,0.7049695823486096
fold_3__h10__seed_1__lb100__deeplob_style__supervised,3,10,1,100,deeplob_style,0.9,36924,18717,0.5069060773480663,0.8216069747742232,0.7638735589495519
fold_3__h10__seed_2__lb20__supervised,3,10,2,20,matrix_transformer,0.0,37004,37004,1.0,0.7350295042231197,0.632196144963137
fold_3__h10__seed_2__lb20__supervised,3,10,2,20,matrix_transformer,0.5,37004,34204,0.9243325045940979,0.7674869230101611,0.6800642348213282
fold_3__h10__seed_2__lb20__supervised,3,10,2,20,matrix_transformer,0.6,37004,29980,0.8101826829531943,0.8185444653542812,0.7582510018222499
fold_3__h10__seed_2__lb20__supervised,3,10,2,20,matrix_transformer,0.7,37004,27433,0.7413522862393255,0.8529382643075428,0.8077305739250931
fold_3__h10__seed_2__lb20__supervised,3,10,2,20,matrix_transformer,0.8,37004,25349,0.6850340503729326,0.8779410175718053,0.8407055747217247
fold_3__h10__seed_2__lb20__supervised,3,10,2,20,matrix_transformer,0.9,37004,21671,0.5856393903361798,0.9128547719886018,0.8853004840813457
fold_3__h10__seed_2__lb20__deeplob_style__supervised,3,10,2,20,deeplob_style,0.0,37004,37004,1.0,0.46530915203814294,0.2692111445540078
fold_3__h10__seed_2__lb20__deeplob_style__supervised,3,10,2,20,deeplob_style,0.5,37004,34746,0.9389795697762404,0.47387406688518513,0.28623299833428756
fold_3__h10__seed_2__lb20__deeplob_style__supervised,3,10,2,20,deeplob_style,0.6,37004,30568,0.8260728569884337,0.4956344951329719,0.32148000400274657
fold_3__h10__seed_2__lb20__deeplob_style__supervised,3,10,2,20,deeplob_style,0.7,37004,26443,0.7145984217922386,0.5267652193296338,0.36268582517119413
fold_3__h10__seed_2__lb20__deeplob_style__supervised,3,10,2,20,deeplob_style,0.8,37004,21618,0.5842071127445682,0.5685449852077616,0.40888918014037495
fold_3__h10__seed_2__lb20__deeplob_style__supervised,3,10,2,20,deeplob_style,0.9,37004,14660,0.3961733866609015,0.6419243602045975,0.49156154408713737
fold_3__h10__seed_2__lb50__supervised,3,10,2,50,matrix_transformer,0.0,36974,36974,1.0,0.7271961372902568,0.6296106854770881
fold_3__h10__seed_2__lb50__supervised,3,10,2,50,matrix_transformer,0.5,36974,34107,0.9224590252609942,0.7589580104264844,0.6745285251431355
fold_3__h10__seed_2__lb50__supervised,3,10,2,50,matrix_transformer,0.6,36974,30665,0.829366581922432,0.8020018486240154,0.7343823741334286
fold_3__h10__seed_2__lb50__supervised,3,10,2,50,matrix_transformer,0.7,36974,27558,0.745334559420133,0.8428950671609775,0.7895668578232631
fold_3__h10__seed_2__lb50__supervised,3,10,2,50,matrix_transformer,0.8,36974,24475,0.6619516416941634,0.8743213926256365,0.8307370363627284
fold_3__h10__seed_2__lb50__supervised,3,10,2,50,matrix_transformer,0.9,36974,20372,0.5509817709741981,0.9037987172969019,0.869121485637319
fold_3__h10__seed_2__lb50__deeplob_style__supervised,3,10,2,50,deeplob_style,0.0,36974,36974,1.0,0.442780535188591,0.19005427045653678
fold_3__h10__seed_2__lb50__deeplob_style__supervised,3,10,2,50,deeplob_style,0.5,36974,33636,0.9097203440255315,0.4577510573193626,0.21282614990084592
fold_3__h10__seed_2__lb50__deeplob_style__supervised,3,10,2,50,deeplob_style,0.6,36974,28515,0.7712176123762644,0.48776087267637047,0.2622983007233635
fold_3__h10__seed_2__lb50__deeplob_style__supervised,3,10,2,50,deeplob_style,0.7,36974,21971,0.5942283766971386,0.5557111020179893,0.3634634661777098
fold_3__h10__seed_2__lb50__deeplob_style__supervised,3,10,2,50,deeplob_style,0.8,36974,14766,0.3993617136366095,0.6914580149539159,0.5527503103062832
fold_3__h10__seed_2__lb50__deeplob_style__supervised,3,10,2,50,deeplob_style,0.9,36974,9358,0.25309677070373776,0.8394772026602757,0.7733896375040843
fold_3__h10__seed_2__lb100__supervised,3,10,2,100,matrix_transformer,0.0,36924,36924,1.0,0.5718614461475071,0.3737016148661127
fold_3__h10__seed_2__lb100__supervised,3,10,2,100,matrix_transformer,0.5,36924,30302,0.8206586502004116,0.6138916161278186,0.44099393680078763
fold_3__h10__seed_2__lb100__supervised,3,10,2,100,matrix_transformer,0.6,36924,23288,0.630700899144188,0.6652308553898353,0.5241954299911336
fold_3__h10__seed_2__lb100__supervised,3,10,2,100,matrix_transformer,0.7,36924,16064,0.4350557902719099,0.7305404407773994,0.6244051270148907
fold_3__h10__seed_2__lb100__supervised,3,10,2,100,matrix_transformer,0.8,36924,9340,0.252952009533095,0.8083755134042923,0.7392698801993592
fold_3__h10__seed_2__lb100__supervised,3,10,2,100,matrix_transformer,0.9,36924,2764,0.07485646192178529,0.8497825609174593,0.8270144024138822
fold_3__h10__seed_2__lb100__deeplob_style__supervised,3,10,2,100,deeplob_style,0.0,36924,36924,1.0,0.39584480939268435,0.22367814732992136
fold_3__h10__seed_2__lb100__deeplob_style__supervised,3,10,2,100,deeplob_style,0.5,36924,35828,0.9703174087314483,0.3948341258296637,0.23337279487538812
fold_3__h10__seed_2__lb100__deeplob_style__supervised,3,10,2,100,deeplob_style,0.6,36924,34022,0.9214061315133788,0.39236742226340415,0.2499307423799528
fold_3__h10__seed_2__lb100__deeplob_style__supervised,3,10,2,100,deeplob_style,0.7,36924,32418,0.8779655508612285,0.38740404626629193,0.26111493383063106
fold_3__h10__seed_2__lb100__deeplob_style__supervised,3,10,2,100,deeplob_style,0.8,36924,30781,0.8336312425522695,0.3772798671575563,0.2633258111499297
fold_3__h10__seed_2__lb100__deeplob_style__supervised,3,10,2,100,deeplob_style,0.9,36924,28157,0.762566352507854,0.3484048788622976,0.25216215994183855
fold_3__h50__seed_0__lb20__supervised,3,50,0,20,matrix_transformer,0.0,37004,37004,1.0,0.7653431355038479,0.6463783448540954
fold_3__h50__seed_0__lb20__supervised,3,50,0,20,matrix_transformer,0.5,37004,34417,0.9300886390660469,0.7911861925516176,0.6845329863874337
fold_3__h50__seed_0__lb20__supervised,3,50,0,20,matrix_transformer,0.6,37004,31029,0.8385309696249054,0.8209500160684214,0.7294418343555777
fold_3__h50__seed_0__lb20__supervised,3,50,0,20,matrix_transformer,0.7,37004,27597,0.7457842395416712,0.850016689338981,0.7734122302387172
fold_3__h50__seed_0__lb20__supervised,3,50,0,20,matrix_transformer,0.8,37004,23961,0.6475245919360069,0.8777876172948899,0.8149849311798547
fold_3__h50__seed_0__lb20__supervised,3,50,0,20,matrix_transformer,0.9,37004,18384,0.4968111555507513,0.9145741850048198,0.8691712469960251
fold_3__h50__seed_0__lb20__deeplob_style__supervised,3,50,0,20,deeplob_style,0.0,37004,37004,1.0,0.4979905637741362,0.294265240821251
fold_3__h50__seed_0__lb20__deeplob_style__supervised,3,50,0,20,deeplob_style,0.5,37004,28950,0.7823478542860232,0.5323776386418441,0.3474284803032415
fold_3__h50__seed_0__lb20__deeplob_style__supervised,3,50,0,20,deeplob_style,0.6,37004,17802,0.4810831261485245,0.6444345528368723,0.4785513751311519
fold_3__h50__seed_0__lb20__deeplob_style__supervised,3,50,0,20,deeplob_style,0.7,37004,7654,0.2068425035131337,0.8366212925050857,0.7499182274319631
fold_3__h50__seed_0__lb20__deeplob_style__supervised,3,50,0,20,deeplob_style,0.8,37004,4929,0.13320181601988973,0.8820994629405541,0.8238475019855527
