ablation_family,ablation_name,fold_id,model_name,split,metric_name,metric_value,baseline_value,delta_vs_baseline,status,skip_reason
execution,cost_0_latency_1,fold_2,elastic_net,test,gross_signal_return_proxy,21.06913628778287,21.13963515271724,-0.0704988649343683,ok,
execution,cost_0_latency_1,fold_2,elastic_net,test,turnover_proxy,13410.0,13411.0,-1.0,ok,
execution,cost_0.5_latency_1,fold_2,elastic_net,test,net_signal_return_proxy,20.56913628778287,21.13963515271724,-0.5704988649343683,ok,
execution,cost_0.5_latency_1,fold_2,elastic_net,test,gross_signal_return_proxy,21.06913628778287,21.13963515271724,-0.0704988649343683,ok,
execution,cost_0.5_latency_1,fold_2,elastic_net,test,turnover_proxy,13410.0,13411.0,-1.0,ok,
execution,cost_1_latency_1,fold_2,elastic_net,test,net_signal_return_proxy,20.06913628778287,21.13963515271724,-1.0704988649343683,ok,
execution,cost_1_latency_1,fold_2,elastic_net,test,gross_signal_return_proxy,21.06913628778287,21.13963515271724,-0.0704988649343683,ok,
execution,cost_1_latency_1,fold_2,elastic_net,test,turnover_proxy,13410.0,13411.0,-1.0,ok,
execution,cost_5_latency_1,fold_2,elastic_net,test,net_signal_return_proxy,16.06913628778287,21.13963515271724,-5.070498864934368,ok,
execution,cost_5_latency_1,fold_2,elastic_net,test,gross_signal_return_proxy,21.06913628778287,21.13963515271724,-0.0704988649343683,ok,
execution,cost_5_latency_1,fold_2,elastic_net,test,turnover_proxy,13410.0,13411.0,-1.0,ok,
execution,cost_0_latency_0,fold_3,elastic_net,test,net_signal_return_proxy,22.34417084570848,22.34417084570848,0.0,ok,
execution,cost_0_latency_0,fold_3,elastic_net,test,gross_signal_return_proxy,22.34417084570848,22.34417084570848,0.0,ok,
execution,cost_0_latency_0,fold_3,elastic_net,test,turnover_proxy,13232.0,13232.0,0.0,ok,
execution,cost_0.5_latency_0,fold_3,elastic_net,test,net_signal_return_proxy,21.84417084570848,22.34417084570848,-0.5,ok,
execution,cost_0.5_latency_0,fold_3,elastic_net,test,gross_signal_return_proxy,22.34417084570848,22.34417084570848,0.0,ok,
execution,cost_0.5_latency_0,fold_3,elastic_net,test,turnover_proxy,13232.0,13232.0,0.0,ok,
execution,cost_1_latency_0,fold_3,elastic_net,test,net_signal_return_proxy,21.34417084570848,22.34417084570848,-1.0,ok,
execution,cost_1_latency_0,fold_3,elastic_net,test,gross_signal_return_proxy,22.34417084570848,22.34417084570848,0.0,ok,
execution,cost_1_latency_0,fold_3,elastic_net,test,turnover_proxy,13232.0,13232.0,0.0,ok,
execution,cost_5_latency_0,fold_3,elastic_net,test,net_signal_return_proxy,17.344170845708476,22.34417084570848,-5.0000000000000036,ok,
execution,cost_5_latency_0,fold_3,elastic_net,test,gross_signal_return_proxy,22.34417084570848,22.34417084570848,0.0,ok,
execution,cost_5_latency_0,fold_3,elastic_net,test,turnover_proxy,13232.0,13232.0,0.0,ok,
execution,cost_0_latency_1,fold_3,elastic_net,test,net_signal_return_proxy,22.169788811944105,22.34417084570848,-0.174382033764374,ok,
execution,cost_0_latency_1,fold_3,elastic_net,test,gross_signal_return_proxy,22.169788811944105,22.34417084570848,-0.174382033764374,ok,
execution,cost_0_latency_1,fold_3,elastic_net,test,turnover_proxy,13231.0,13232.0,-1.0,ok,
execution,cost_0.5_latency_1,fold_3,elastic_net,test,net_signal_return_proxy,21.669788811944105,22.34417084570848,-0.674382033764374,ok,
execution,cost_0.5_latency_1,fold_3,elastic_net,test,gross_signal_return_proxy,22.169788811944105,22.34417084570848,-0.174382033764374,ok,
execution,cost_0.5_latency_1,fold_3,elastic_net,test,turnover_proxy,13231.0,13232.0,-1.0,ok,
execution,cost_1_latency_1,fold_3,elastic_net,test,net_signal_return_proxy,21.169788811944105,22.34417084570848,-1.174382033764374,ok,
execution,cost_1_latency_1,fold_3,elastic_net,test,gross_signal_return_proxy,22.169788811944105,22.34417084570848,-0.174382033764374,ok,
execution,cost_1_latency_1,fold_3,elastic_net,test,turnover_proxy,13231.0,13232.0,-1.0,ok,
execution,cost_5_latency_1,fold_3,elastic_net,test,net_signal_return_proxy,17.169788811944102,22.34417084570848,-5.1743820337643776,ok,
execution,cost_5_latency_1,fold_3,elastic_net,test,gross_signal_return_proxy,22.169788811944105,22.34417084570848,-0.174382033764374,ok,
execution,cost_5_latency_1,fold_3,elastic_net,test,turnover_proxy,13231.0,13232.0,-1.0,ok,
execution,cost_0_latency_0,fold_4,elastic_net,test,net_signal_return_proxy,25.033863340014275,25.033863340014275,0.0,ok,
execution,cost_0_latency_0,fold_4,elastic_net,test,gross_signal_return_proxy,25.033863340014275,25.033863340014275,0.0,ok,
execution,cost_0_latency_0,fold_4,elastic_net,test,turnover_proxy,15081.0,15081.0,0.0,ok,
execution,cost_0.5_latency_0,fold_4,elastic_net,test,net_signal_return_proxy,24.533863340014275,25.033863340014275,-0.5,ok,
execution,cost_0.5_latency_0,fold_4,elastic_net,test,gross_signal_return_proxy,25.033863340014275,25.033863340014275,0.0,ok,
execution,cost_0.5_latency_0,fold_4,elastic_net,test,turnover_proxy,15081.0,15081.0,0.0,ok,
execution,cost_1_latency_0,fold_4,elastic_net,test,net_signal_return_proxy,24.033863340014275,25.033863340014275,-1.0,ok,
execution,cost_1_latency_0,fold_4,elastic_net,test,gross_signal_return_proxy,25.033863340014275,25.033863340014275,0.0,ok,
execution,cost_1_latency_0,fold_4,elastic_net,test,turnover_proxy,15081.0,15081.0,0.0,ok,
execution,cost_5_latency_0,fold_4,elastic_net,test,net_signal_return_proxy,20.033863340014275,25.033863340014275,-5.0,ok,
execution,cost_5_latency_0,fold_4,elastic_net,test,gross_signal_return_proxy,25.033863340014275,25.033863340014275,0.0,ok,
execution,cost_5_latency_0,fold_4,elastic_net,test,turnover_proxy,15081.0,15081.0,0.0,ok,
execution,cost_0_latency_1,fold_4,elastic_net,test,net_signal_return_proxy,24.766386980568782,25.033863340014275,-0.2674763594454923,ok,
execution,cost_0_latency_1,fold_4,elastic_net,test,gross_signal_return_proxy,24.766386980568782,25.033863340014275,-0.2674763594454923,ok,
execution,cost_0_latency_1,fold_4,elastic_net,test,turnover_proxy,15080.0,15081.0,-1.0,ok,
execution,cost_0.5_latency_1,fold_4,elastic_net,test,net_signal_return_proxy,24.266386980568782,25.033863340014275,-0.7674763594454923,ok,
execution,cost_0.5_latency_1,fold_4,elastic_net,test,gross_signal_return_proxy,24.766386980568782,25.033863340014275,-0.2674763594454923,ok,
execution,cost_0.5_latency_1,fold_4,elastic_net,test,turnover_proxy,15080.0,15081.0,-1.0,ok,
execution,cost_1_latency_1,fold_4,elastic_net,test,net_signal_return_proxy,23.766386980568782,25.033863340014275,-1.2674763594454923,ok,
execution,cost_1_latency_1,fold_4,elastic_net,test,gross_signal_return_proxy,24.766386980568782,25.033863340014275,-0.2674763594454923,ok,
execution,cost_1_latency_1,fold_4,elastic_net,test,turnover_proxy,15080.0,15081.0,-1.0,ok,
execution,cost_5_latency_1,fold_4,elastic_net,test,net_signal_return_proxy,19.766386980568782,25.033863340014275,-5.267476359445492,ok,
execution,cost_5_latency_1,fold_4,elastic_net,test,gross_signal_return_proxy,24.766386980568782,25.033863340014275,-0.2674763594454923,ok,
execution,cost_5_latency_1,fold_4,elastic_net,test,turnover_proxy,15080.0,15081.0,-1.0,ok,
execution,cost_0_latency_0,fold_5,elastic_net,test,net_signal_return_proxy,14.748250781917475,14.748250781917475,0.0,ok,
execution,cost_0_latency_0,fold_5,elastic_net,test,gross_signal_return_proxy,14.748250781917475,14.748250781917475,0.0,ok,
execution,cost_0_latency_0,fold_5,elastic_net,test,turnover_proxy,19195.0,19195.0,0.0,ok,
execution,cost_0.5_latency_0,fold_5,elastic_net,test,net_signal_return_proxy,14.248250781917475,14.748250781917475,-0.5,ok,
execution,cost_0.5_latency_0,fold_5,elastic_net,test,gross_signal_return_proxy,14.748250781917475,14.748250781917475,0.0,ok,
execution,cost_0.5_latency_0,fold_5,elastic_net,test,turnover_proxy,19195.0,19195.0,0.0,ok,
execution,cost_1_latency_0,fold_5,elastic_net,test,net_signal_return_proxy,13.748250781917475,14.748250781917475,-1.0,ok,
execution,cost_1_latency_0,fold_5,elastic_net,test,gross_signal_return_proxy,14.748250781917475,14.748250781917475,0.0,ok,
execution,cost_1_latency_0,fold_5,elastic_net,test,turnover_proxy,19195.0,19195.0,0.0,ok,
execution,cost_5_latency_0,fold_5,elastic_net,test,net_signal_return_proxy,9.748250781917475,14.748250781917475,-5.0,ok,
execution,cost_5_latency_0,fold_5,elastic_net,test,gross_signal_return_proxy,14.748250781917475,14.748250781917475,0.0,ok,
execution,cost_5_latency_0,fold_5,elastic_net,test,turnover_proxy,19195.0,19195.0,0.0,ok,
execution,cost_0_latency_1,fold_5,elastic_net,test,net_signal_return_proxy,14.771914566098072,14.748250781917475,0.023663784180596892,ok,
execution,cost_0_latency_1,fold_5,elastic_net,test,gross_signal_return_proxy,14.771914566098072,14.748250781917475,0.023663784180596892,ok,
execution,cost_0_latency_1,fold_5,elastic_net,test,turnover_proxy,19194.0,19195.0,-1.0,ok,
execution,cost_0.5_latency_1,fold_5,elastic_net,test,net_signal_return_proxy,14.271914566098072,14.748250781917475,-0.4763362158194031,ok,
execution,cost_0.5_latency_1,fold_5,elastic_net,test,gross_signal_return_proxy,14.771914566098072,14.748250781917475,0.023663784180596892,ok,
execution,cost_0.5_latency_1,fold_5,elastic_net,test,turnover_proxy,19194.0,19195.0,-1.0,ok,
execution,cost_1_latency_1,fold_5,elastic_net,test,net_signal_return_proxy,13.771914566098072,14.748250781917475,-0.9763362158194031,ok,
execution,cost_1_latency_1,fold_5,elastic_net,test,gross_signal_return_proxy,14.771914566098072,14.748250781917475,0.023663784180596892,ok,
execution,cost_1_latency_1,fold_5,elastic_net,test,turnover_proxy,19194.0,19195.0,-1.0,ok,
execution,cost_5_latency_1,fold_5,elastic_net,test,net_signal_return_proxy,9.771914566098072,14.748250781917475,-4.976336215819403,ok,
execution,cost_5_latency_1,fold_5,elastic_net,test,gross_signal_return_proxy,14.771914566098072,14.748250781917475,0.023663784180596892,ok,
execution,cost_5_latency_1,fold_5,elastic_net,test,turnover_proxy,19194.0,19195.0,-1.0,ok,
execution,cost_0_latency_0,fold_1,gradient_boosting,test,net_signal_return_proxy,13.060061575362836,13.060061575362836,0.0,ok,
execution,cost_0_latency_0,fold_1,gradient_boosting,test,gross_signal_return_proxy,13.060061575362836,13.060061575362836,0.0,ok,
execution,cost_0_latency_0,fold_1,gradient_boosting,test,turnover_proxy,18264.0,18264.0,0.0,ok,
execution,cost_0.5_latency_0,fold_1,gradient_boosting,test,net_signal_return_proxy,12.560061575362836,13.060061575362836,-0.5,ok,
execution,cost_0.5_latency_0,fold_1,gradient_boosting,test,gross_signal_return_proxy,13.060061575362836,13.060061575362836,0.0,ok,
execution,cost_0.5_latency_0,fold_1,gradient_boosting,test,turnover_proxy,18264.0,18264.0,0.0,ok,
execution,cost_1_latency_0,fold_1,gradient_boosting,test,net_signal_return_proxy,12.060061575362836,13.060061575362836,-1.0,ok,
execution,cost_1_latency_0,fold_1,gradient_boosting,test,gross_signal_return_proxy,13.060061575362836,13.060061575362836,0.0,ok,
execution,cost_1_latency_0,fold_1,gradient_boosting,test,turnover_proxy,18264.0,18264.0,0.0,ok,
execution,cost_5_latency_0,fold_1,gradient_boosting,test,net_signal_return_proxy,8.060061575362836,13.060061575362836,-5.0,ok,
execution,cost_5_latency_0,fold_1,gradient_boosting,test,gross_signal_return_proxy,13.060061575362836,13.060061575362836,0.0,ok,
execution,cost_5_latency_0,fold_1,gradient_boosting,test,turnover_proxy,18264.0,18264.0,0.0,ok,
execution,cost_0_latency_1,fold_1,gradient_boosting,test,net_signal_return_proxy,9.235994788618036,13.060061575362836,-3.8240667867447993,ok,
execution,cost_0_latency_1,fold_1,gradient_boosting,test,gross_signal_return_proxy,9.235994788618036,13.060061575362836,-3.8240667867447993,ok,
execution,cost_0_latency_1,fold_1,gradient_boosting,test,turnover_proxy,18263.0,18264.0,-1.0,ok,
execution,cost_0.5_latency_1,fold_1,gradient_boosting,test,net_signal_return_proxy,8.735994788618036,13.060061575362836,-4.324066786744799,ok,
execution,cost_0.5_latency_1,fold_1,gradient_boosting,test,gross_signal_return_proxy,9.235994788618036,13.060061575362836,-3.8240667867447993,ok,
execution,cost_0.5_latency_1,fold_1,gradient_boosting,test,turnover_proxy,18263.0,18264.0,-1.0,ok,
execution,cost_1_latency_1,fold_1,gradient_boosting,test,net_signal_return_proxy,8.235994788618036,13.060061575362836,-4.824066786744799,ok,
execution,cost_1_latency_1,fold_1,gradient_boosting,test,gross_signal_return_proxy,9.235994788618036,13.060061575362836,-3.8240667867447993,ok,
execution,cost_1_latency_1,fold_1,gradient_boosting,test,turnover_proxy,18263.0,18264.0,-1.0,ok,
execution,cost_5_latency_1,fold_1,gradient_boosting,test,net_signal_return_proxy,4.2359947886180365,13.060061575362836,-8.8240667867448,ok,
execution,cost_5_latency_1,fold_1,gradient_boosting,test,gross_signal_return_proxy,9.235994788618036,13.060061575362836,-3.8240667867447993,ok,
execution,cost_5_latency_1,fold_1,gradient_boosting,test,turnover_proxy,18263.0,18264.0,-1.0,ok,
execution,cost_0_latency_0,fold_2,gradient_boosting,test,net_signal_return_proxy,22.291512684678825,22.291512684678825,0.0,ok,
execution,cost_0_latency_0,fold_2,gradient_boosting,test,gross_signal_return_proxy,22.291512684678825,22.291512684678825,0.0,ok,
execution,cost_0_latency_0,fold_2,gradient_boosting,test,turnover_proxy,13059.0,13059.0,0.0,ok,
execution,cost_0.5_latency_0,fold_2,gradient_boosting,test,net_signal_return_proxy,21.791512684678825,22.291512684678825,-0.5,ok,
execution,cost_0.5_latency_0,fold_2,gradient_boosting,test,gross_signal_return_proxy,22.291512684678825,22.291512684678825,0.0,ok,
execution,cost_0.5_latency_0,fold_2,gradient_boosting,test,turnover_proxy,13059.0,13059.0,0.0,ok,
execution,cost_1_latency_0,fold_2,gradient_boosting,test,net_signal_return_proxy,21.291512684678825,22.291512684678825,-1.0,ok,
execution,cost_1_latency_0,fold_2,gradient_boosting,test,gross_signal_return_proxy,22.291512684678825,22.291512684678825,0.0,ok,
execution,cost_1_latency_0,fold_2,gradient_boosting,test,turnover_proxy,13059.0,13059.0,0.0,ok,
execution,cost_5_latency_0,fold_2,gradient_boosting,test,net_signal_return_proxy,17.291512684678825,22.291512684678825,-5.0,ok,
execution,cost_5_latency_0,fold_2,gradient_boosting,test,gross_signal_return_proxy,22.291512684678825,22.291512684678825,0.0,ok,
execution,cost_5_latency_0,fold_2,gradient_boosting,test,turnover_proxy,13059.0,13059.0,0.0,ok,
execution,cost_0_latency_1,fold_2,gradient_boosting,test,net_signal_return_proxy,21.758683561987173,22.291512684678825,-0.532829122691652,ok,
execution,cost_0_latency_1,fold_2,gradient_boosting,test,gross_signal_return_proxy,21.758683561987173,22.291512684678825,-0.532829122691652,ok,
execution,cost_0_latency_1,fold_2,gradient_boosting,test,turnover_proxy,13059.0,13059.0,0.0,ok,
execution,cost_0.5_latency_1,fold_2,gradient_boosting,test,net_signal_return_proxy,21.258683561987173,22.291512684678825,-1.032829122691652,ok,
execution,cost_0.5_latency_1,fold_2,gradient_boosting,test,gross_signal_return_proxy,21.758683561987173,22.291512684678825,-0.532829122691652,ok,
execution,cost_0.5_latency_1,fold_2,gradient_boosting,test,turnover_proxy,13059.0,13059.0,0.0,ok,
execution,cost_1_latency_1,fold_2,gradient_boosting,test,net_signal_return_proxy,20.758683561987173,22.291512684678825,-1.532829122691652,ok,
execution,cost_1_latency_1,fold_2,gradient_boosting,test,gross_signal_return_proxy,21.758683561987173,22.291512684678825,-0.532829122691652,ok,
execution,cost_1_latency_1,fold_2,gradient_boosting,test,turnover_proxy,13059.0,13059.0,0.0,ok,
execution,cost_5_latency_1,fold_2,gradient_boosting,test,net_signal_return_proxy,16.758683561987173,22.291512684678825,-5.532829122691652,ok,
execution,cost_5_latency_1,fold_2,gradient_boosting,test,gross_signal_return_proxy,21.758683561987173,22.291512684678825,-0.532829122691652,ok,
execution,cost_5_latency_1,fold_2,gradient_boosting,test,turnover_proxy,13059.0,13059.0,0.0,ok,
execution,cost_0_latency_0,fold_3,gradient_boosting,test,net_signal_return_proxy,14.82879194225714,14.82879194225714,0.0,ok,
execution,cost_0_latency_0,fold_3,gradient_boosting,test,gross_signal_return_proxy,14.82879194225714,14.82879194225714,0.0,ok,
execution,cost_0_latency_0,fold_3,gradient_boosting,test,turnover_proxy,13130.0,13130.0,0.0,ok,
execution,cost_0.5_latency_0,fold_3,gradient_boosting,test,net_signal_return_proxy,14.32879194225714,14.82879194225714,-0.5,ok,
execution,cost_0.5_latency_0,fold_3,gradient_boosting,test,gross_signal_return_proxy,14.82879194225714,14.82879194225714,0.0,ok,
execution,cost_0.5_latency_0,fold_3,gradient_boosting,test,turnover_proxy,13130.0,13130.0,0.0,ok,
execution,cost_1_latency_0,fold_3,gradient_boosting,test,net_signal_return_proxy,13.82879194225714,14.82879194225714,-1.0,ok,
execution,cost_1_latency_0,fold_3,gradient_boosting,test,gross_signal_return_proxy,14.82879194225714,14.82879194225714,0.0,ok,
execution,cost_1_latency_0,fold_3,gradient_boosting,test,turnover_proxy,13130.0,13130.0,0.0,ok,
execution,cost_5_latency_0,fold_3,gradient_boosting,test,net_signal_return_proxy,9.82879194225714,14.82879194225714,-5.0,ok,
execution,cost_5_latency_0,fold_3,gradient_boosting,test,gross_signal_return_proxy,14.82879194225714,14.82879194225714,0.0,ok,
execution,cost_5_latency_0,fold_3,gradient_boosting,test,turnover_proxy,13130.0,13130.0,0.0,ok,
execution,cost_0_latency_1,fold_3,gradient_boosting,test,net_signal_return_proxy,8.612036942258756,14.82879194225714,-6.216754999998384,ok,
execution,cost_0_latency_1,fold_3,gradient_boosting,test,gross_signal_return_proxy,8.612036942258756,14.82879194225714,-6.216754999998384,ok,
execution,cost_0_latency_1,fold_3,gradient_boosting,test,turnover_proxy,13129.0,13130.0,-1.0,ok,
execution,cost_0.5_latency_1,fold_3,gradient_boosting,test,net_signal_return_proxy,8.112036942258756,14.82879194225714,-6.716754999998384,ok,
execution,cost_0.5_latency_1,fold_3,gradient_boosting,test,gross_signal_return_proxy,8.612036942258756,14.82879194225714,-6.216754999998384,ok,
execution,cost_0.5_latency_1,fold_3,gradient_boosting,test,turnover_proxy,13129.0,13130.0,-1.0,ok,
execution,cost_1_latency_1,fold_3,gradient_boosting,test,net_signal_return_proxy,7.612036942258756,14.82879194225714,-7.216754999998384,ok,
execution,cost_1_latency_1,fold_3,gradient_boosting,test,gross_signal_return_proxy,8.612036942258756,14.82879194225714,-6.216754999998384,ok,
execution,cost_1_latency_1,fold_3,gradient_boosting,test,turnover_proxy,13129.0,13130.0,-1.0,ok,
execution,cost_5_latency_1,fold_3,gradient_boosting,test,net_signal_return_proxy,3.612036942258756,14.82879194225714,-11.216754999998384,ok,
execution,cost_5_latency_1,fold_3,gradient_boosting,test,gross_signal_return_proxy,8.612036942258756,14.82879194225714,-6.216754999998384,ok,
execution,cost_5_latency_1,fold_3,gradient_boosting,test,turnover_proxy,13129.0,13130.0,-1.0,ok,
execution,cost_0_latency_0,fold_4,gradient_boosting,test,net_signal_return_proxy,19.70370074206396,19.70370074206396,0.0,ok,
execution,cost_0_latency_0,fold_4,gradient_boosting,test,gross_signal_return_proxy,19.70370074206396,19.70370074206396,0.0,ok,
execution,cost_0_latency_0,fold_4,gradient_boosting,test,turnover_proxy,13937.0,13937.0,0.0,ok,
execution,cost_0.5_latency_0,fold_4,gradient_boosting,test,net_signal_return_proxy,19.20370074206396,19.70370074206396,-0.5,ok,
execution,cost_0.5_latency_0,fold_4,gradient_boosting,test,gross_signal_return_proxy,19.70370074206396,19.70370074206396,0.0,ok,
execution,cost_0.5_latency_0,fold_4,gradient_boosting,test,turnover_proxy,13937.0,13937.0,0.0,ok,
execution,cost_1_latency_0,fold_4,gradient_boosting,test,net_signal_return_proxy,18.70370074206396,19.70370074206396,-1.0,ok,
execution,cost_1_latency_0,fold_4,gradient_boosting,test,gross_signal_return_proxy,19.70370074206396,19.70370074206396,0.0,ok,
execution,cost_1_latency_0,fold_4,gradient_boosting,test,turnover_proxy,13937.0,13937.0,0.0,ok,
execution,cost_5_latency_0,fold_4,gradient_boosting,test,net_signal_return_proxy,14.703700742063962,19.70370074206396,-4.9999999999999964,ok,
execution,cost_5_latency_0,fold_4,gradient_boosting,test,gross_signal_return_proxy,19.70370074206396,19.70370074206396,0.0,ok,
execution,cost_5_latency_0,fold_4,gradient_boosting,test,turnover_proxy,13937.0,13937.0,0.0,ok,
execution,cost_0_latency_1,fold_4,gradient_boosting,test,net_signal_return_proxy,18.748422604601185,19.70370074206396,-0.9552781374627735,ok,
execution,cost_0_latency_1,fold_4,gradient_boosting,test,gross_signal_return_proxy,18.748422604601185,19.70370074206396,-0.9552781374627735,ok,
execution,cost_0_latency_1,fold_4,gradient_boosting,test,turnover_proxy,13936.0,13937.0,-1.0,ok,
execution,cost_0.5_latency_1,fold_4,gradient_boosting,test,net_signal_return_proxy,18.248422604601185,19.70370074206396,-1.4552781374627735,ok,
execution,cost_0.5_latency_1,fold_4,gradient_boosting,test,gross_signal_return_proxy,18.748422604601185,19.70370074206396,-0.9552781374627735,ok,
execution,cost_0.5_latency_1,fold_4,gradient_boosting,test,turnover_proxy,13936.0,13937.0,-1.0,ok,
execution,cost_1_latency_1,fold_4,gradient_boosting,test,net_signal_return_proxy,17.748422604601185,19.70370074206396,-1.9552781374627735,ok,
execution,cost_1_latency_1,fold_4,gradient_boosting,test,gross_signal_return_proxy,18.748422604601185,19.70370074206396,-0.9552781374627735,ok,
execution,cost_1_latency_1,fold_4,gradient_boosting,test,turnover_proxy,13936.0,13937.0,-1.0,ok,
execution,cost_5_latency_1,fold_4,gradient_boosting,test,net_signal_return_proxy,13.748422604601185,19.70370074206396,-5.9552781374627735,ok,
execution,cost_5_latency_1,fold_4,gradient_boosting,test,gross_signal_return_proxy,18.748422604601185,19.70370074206396,-0.9552781374627735,ok,
execution,cost_5_latency_1,fold_4,gradient_boosting,test,turnover_proxy,13936.0,13937.0,-1.0,ok,
execution,cost_0_latency_0,fold_5,gradient_boosting,test,net_signal_return_proxy,-4.740023717907377,-4.740023717907377,0.0,ok,
execution,cost_0_latency_0,fold_5,gradient_boosting,test,gross_signal_return_proxy,-4.740023717907377,-4.740023717907377,0.0,ok,
execution,cost_0_latency_0,fold_5,gradient_boosting,test,turnover_proxy,18342.0,18342.0,0.0,ok,
execution,cost_0.5_latency_0,fold_5,gradient_boosting,test,net_signal_return_proxy,-5.240023717907377,-4.740023717907377,-0.5,ok,
execution,cost_0.5_latency_0,fold_5,gradient_boosting,test,gross_signal_return_proxy,-4.740023717907377,-4.740023717907377,0.0,ok,
execution,cost_0.5_latency_0,fold_5,gradient_boosting,test,turnover_proxy,18342.0,18342.0,0.0,ok,
execution,cost_1_latency_0,fold_5,gradient_boosting,test,net_signal_return_proxy,-5.740023717907377,-4.740023717907377,-1.0,ok,
execution,cost_1_latency_0,fold_5,gradient_boosting,test,gross_signal_return_proxy,-4.740023717907377,-4.740023717907377,0.0,ok,
execution,cost_1_latency_0,fold_5,gradient_boosting,test,turnover_proxy,18342.0,18342.0,0.0,ok,
execution,cost_5_latency_0,fold_5,gradient_boosting,test,net_signal_return_proxy,-9.740023717907375,-4.740023717907377,-4.999999999999998,ok,
execution,cost_5_latency_0,fold_5,gradient_boosting,test,gross_signal_return_proxy,-4.740023717907377,-4.740023717907377,0.0,ok,
execution,cost_5_latency_0,fold_5,gradient_boosting,test,turnover_proxy,18342.0,18342.0,0.0,ok,
execution,cost_0_latency_1,fold_5,gradient_boosting,test,net_signal_return_proxy,-5.367769588334111,-4.740023717907377,-0.6277458704267342,ok,
execution,cost_0_latency_1,fold_5,gradient_boosting,test,gross_signal_return_proxy,-5.367769588334111,-4.740023717907377,-0.6277458704267342,ok,
execution,cost_0_latency_1,fold_5,gradient_boosting,test,turnover_proxy,18341.0,18342.0,-1.0,ok,
execution,cost_0.5_latency_1,fold_5,gradient_boosting,test,net_signal_return_proxy,-5.867769588334111,-4.740023717907377,-1.1277458704267342,ok,
execution,cost_0.5_latency_1,fold_5,gradient_boosting,test,gross_signal_return_proxy,-5.367769588334111,-4.740023717907377,-0.6277458704267342,ok,
execution,cost_0.5_latency_1,fold_5,gradient_boosting,test,turnover_proxy,18341.0,18342.0,-1.0,ok,
execution,cost_1_latency_1,fold_5,gradient_boosting,test,net_signal_return_proxy,-6.367769588334111,-4.740023717907377,-1.6277458704267342,ok,
execution,cost_1_latency_1,fold_5,gradient_boosting,test,gross_signal_return_proxy,-5.367769588334111,-4.740023717907377,-0.6277458704267342,ok,
execution,cost_1_latency_1,fold_5,gradient_boosting,test,turnover_proxy,18341.0,18342.0,-1.0,ok,
execution,cost_5_latency_1,fold_5,gradient_boosting,test,net_signal_return_proxy,-10.367769588334111,-4.740023717907377,-5.627745870426734,ok,
execution,cost_5_latency_1,fold_5,gradient_boosting,test,gross_signal_return_proxy,-5.367769588334111,-4.740023717907377,-0.6277458704267342,ok,
execution,cost_5_latency_1,fold_5,gradient_boosting,test,turnover_proxy,18341.0,18342.0,-1.0,ok,
execution,cost_0_latency_0,fold_1,logistic,test,net_signal_return_proxy,15.226320652920824,15.226320652920824,0.0,ok,
execution,cost_0_latency_0,fold_1,logistic,test,gross_signal_return_proxy,15.226320652920824,15.226320652920824,0.0,ok,
execution,cost_0_latency_0,fold_1,logistic,test,turnover_proxy,18132.0,18132.0,0.0,ok,
execution,cost_0.5_latency_0,fold_1,logistic,test,net_signal_return_proxy,14.726320652920824,15.226320652920824,-0.5,ok,
execution,cost_0.5_latency_0,fold_1,logistic,test,gross_signal_return_proxy,15.226320652920824,15.226320652920824,0.0,ok,
execution,cost_0.5_latency_0,fold_1,logistic,test,turnover_proxy,18132.0,18132.0,0.0,ok,
execution,cost_1_latency_0,fold_1,logistic,test,net_signal_return_proxy,14.226320652920824,15.226320652920824,-1.0,ok,
execution,cost_1_latency_0,fold_1,logistic,test,gross_signal_return_proxy,15.226320652920824,15.226320652920824,0.0,ok,
execution,cost_1_latency_0,fold_1,logistic,test,turnover_proxy,18132.0,18132.0,0.0,ok,
execution,cost_5_latency_0,fold_1,logistic,test,net_signal_return_proxy,10.226320652920824,15.226320652920824,-5.0,ok,
execution,cost_5_latency_0,fold_1,logistic,test,gross_signal_return_proxy,15.226320652920824,15.226320652920824,0.0,ok,
execution,cost_5_latency_0,fold_1,logistic,test,turnover_proxy,18132.0,18132.0,0.0,ok,
execution,cost_0_latency_1,fold_1,logistic,test,net_signal_return_proxy,14.916864356636165,15.226320652920824,-0.30945629628465987,ok,
execution,cost_0_latency_1,fold_1,logistic,test,gross_signal_return_proxy,14.916864356636165,15.226320652920824,-0.30945629628465987,ok,
execution,cost_0_latency_1,fold_1,logistic,test,turnover_proxy,18131.0,18132.0,-1.0,ok,
execution,cost_0.5_latency_1,fold_1,logistic,test,net_signal_return_proxy,14.416864356636165,15.226320652920824,-0.8094562962846599,ok,
execution,cost_0.5_latency_1,fold_1,logistic,test,gross_signal_return_proxy,14.916864356636165,15.226320652920824,-0.30945629628465987,ok,
execution,cost_0.5_latency_1,fold_1,logistic,test,turnover_proxy,18131.0,18132.0,-1.0,ok,
execution,cost_1_latency_1,fold_1,logistic,test,net_signal_return_proxy,13.916864356636165,15.226320652920824,-1.3094562962846599,ok,
execution,cost_1_latency_1,fold_1,logistic,test,gross_signal_return_proxy,14.916864356636165,15.226320652920824,-0.30945629628465987,ok,
execution,cost_1_latency_1,fold_1,logistic,test,turnover_proxy,18131.0,18132.0,-1.0,ok,
