ablation_family,ablation_name,fold_id,model_name,split,metric_name,metric_value,baseline_value,delta_vs_baseline,status,skip_reason,confidence_threshold,cost_bps,latency_steps
execution,cost_1_latency_1,fold_1,majority,test,turnover_proxy,19587.0,19588.0,-1.0,ok,,0.0,1.0,1
execution,cost_5_latency_1,fold_1,majority,test,net_signal_return_proxy,9.118318438889924,14.119752929450796,-5.001434490560872,ok,,0.0,5.0,1
execution,cost_5_latency_1,fold_1,majority,test,gross_signal_return_proxy,14.118318438889924,14.119752929450796,-0.0014344905608716374,ok,,0.0,5.0,1
execution,cost_5_latency_1,fold_1,majority,test,turnover_proxy,19587.0,19588.0,-1.0,ok,,0.0,5.0,1
execution,cost_0_latency_0,fold_2,majority,test,net_signal_return_proxy,22.724863090049755,22.724863090049755,0.0,ok,,0.0,0.0,0
execution,cost_0_latency_0,fold_2,majority,test,gross_signal_return_proxy,22.724863090049755,22.724863090049755,0.0,ok,,0.0,0.0,0
execution,cost_0_latency_0,fold_2,majority,test,turnover_proxy,13901.0,13901.0,0.0,ok,,0.0,0.0,0
execution,cost_0.5_latency_0,fold_2,majority,test,net_signal_return_proxy,22.224863090049755,22.724863090049755,-0.5,ok,,0.0,0.5,0
execution,cost_0.5_latency_0,fold_2,majority,test,gross_signal_return_proxy,22.724863090049755,22.724863090049755,0.0,ok,,0.0,0.5,0
execution,cost_0.5_latency_0,fold_2,majority,test,turnover_proxy,13901.0,13901.0,0.0,ok,,0.0,0.5,0
execution,cost_1_latency_0,fold_2,majority,test,net_signal_return_proxy,21.724863090049755,22.724863090049755,-1.0,ok,,0.0,1.0,0
execution,cost_1_latency_0,fold_2,majority,test,gross_signal_return_proxy,22.724863090049755,22.724863090049755,0.0,ok,,0.0,1.0,0
execution,cost_1_latency_0,fold_2,majority,test,turnover_proxy,13901.0,13901.0,0.0,ok,,0.0,1.0,0
execution,cost_5_latency_0,fold_2,majority,test,net_signal_return_proxy,17.724863090049755,22.724863090049755,-5.0,ok,,0.0,5.0,0
execution,cost_5_latency_0,fold_2,majority,test,gross_signal_return_proxy,22.724863090049755,22.724863090049755,0.0,ok,,0.0,5.0,0
execution,cost_5_latency_0,fold_2,majority,test,turnover_proxy,13901.0,13901.0,0.0,ok,,0.0,5.0,0
execution,cost_0_latency_1,fold_2,majority,test,net_signal_return_proxy,22.726497972286456,22.724863090049755,0.0016348822367007187,ok,,0.0,0.0,1
execution,cost_0_latency_1,fold_2,majority,test,gross_signal_return_proxy,22.726497972286456,22.724863090049755,0.0016348822367007187,ok,,0.0,0.0,1
execution,cost_0_latency_1,fold_2,majority,test,turnover_proxy,13900.0,13901.0,-1.0,ok,,0.0,0.0,1
execution,cost_0.5_latency_1,fold_2,majority,test,net_signal_return_proxy,22.226497972286456,22.724863090049755,-0.4983651177632993,ok,,0.0,0.5,1
execution,cost_0.5_latency_1,fold_2,majority,test,gross_signal_return_proxy,22.726497972286456,22.724863090049755,0.0016348822367007187,ok,,0.0,0.5,1
execution,cost_0.5_latency_1,fold_2,majority,test,turnover_proxy,13900.0,13901.0,-1.0,ok,,0.0,0.5,1
execution,cost_1_latency_1,fold_2,majority,test,net_signal_return_proxy,21.726497972286456,22.724863090049755,-0.9983651177632993,ok,,0.0,1.0,1
execution,cost_1_latency_1,fold_2,majority,test,gross_signal_return_proxy,22.726497972286456,22.724863090049755,0.0016348822367007187,ok,,0.0,1.0,1
execution,cost_1_latency_1,fold_2,majority,test,turnover_proxy,13900.0,13901.0,-1.0,ok,,0.0,1.0,1
execution,cost_5_latency_1,fold_2,majority,test,net_signal_return_proxy,17.726497972286456,22.724863090049755,-4.998365117763299,ok,,0.0,5.0,1
execution,cost_5_latency_1,fold_2,majority,test,gross_signal_return_proxy,22.726497972286456,22.724863090049755,0.0016348822367007187,ok,,0.0,5.0,1
execution,cost_5_latency_1,fold_2,majority,test,turnover_proxy,13900.0,13901.0,-1.0,ok,,0.0,5.0,1
execution,cost_0_latency_0,fold_3,majority,test,net_signal_return_proxy,26.393222553504373,26.393222553504373,0.0,ok,,0.0,0.0,0
execution,cost_0_latency_0,fold_3,majority,test,gross_signal_return_proxy,26.393222553504373,26.393222553504373,0.0,ok,,0.0,0.0,0
execution,cost_0_latency_0,fold_3,majority,test,turnover_proxy,13860.0,13860.0,0.0,ok,,0.0,0.0,0
execution,cost_0.5_latency_0,fold_3,majority,test,net_signal_return_proxy,25.893222553504373,26.393222553504373,-0.5,ok,,0.0,0.5,0
execution,cost_0.5_latency_0,fold_3,majority,test,gross_signal_return_proxy,26.393222553504373,26.393222553504373,0.0,ok,,0.0,0.5,0
execution,cost_0.5_latency_0,fold_3,majority,test,turnover_proxy,13860.0,13860.0,0.0,ok,,0.0,0.5,0
execution,cost_1_latency_0,fold_3,majority,test,net_signal_return_proxy,25.393222553504373,26.393222553504373,-1.0,ok,,0.0,1.0,0
execution,cost_1_latency_0,fold_3,majority,test,gross_signal_return_proxy,26.393222553504373,26.393222553504373,0.0,ok,,0.0,1.0,0
execution,cost_1_latency_0,fold_3,majority,test,turnover_proxy,13860.0,13860.0,0.0,ok,,0.0,1.0,0
execution,cost_5_latency_0,fold_3,majority,test,net_signal_return_proxy,21.393222553504373,26.393222553504373,-5.0,ok,,0.0,5.0,0
execution,cost_5_latency_0,fold_3,majority,test,gross_signal_return_proxy,26.393222553504373,26.393222553504373,0.0,ok,,0.0,5.0,0
execution,cost_5_latency_0,fold_3,majority,test,turnover_proxy,13860.0,13860.0,0.0,ok,,0.0,5.0,0
execution,cost_0_latency_1,fold_3,majority,test,net_signal_return_proxy,26.39512296830737,26.393222553504373,0.0019004148029964085,ok,,0.0,0.0,1
execution,cost_0_latency_1,fold_3,majority,test,gross_signal_return_proxy,26.39512296830737,26.393222553504373,0.0019004148029964085,ok,,0.0,0.0,1
execution,cost_0_latency_1,fold_3,majority,test,turnover_proxy,13859.0,13860.0,-1.0,ok,,0.0,0.0,1
execution,cost_0.5_latency_1,fold_3,majority,test,net_signal_return_proxy,25.89512296830737,26.393222553504373,-0.4980995851970036,ok,,0.0,0.5,1
execution,cost_0.5_latency_1,fold_3,majority,test,gross_signal_return_proxy,26.39512296830737,26.393222553504373,0.0019004148029964085,ok,,0.0,0.5,1
execution,cost_0.5_latency_1,fold_3,majority,test,turnover_proxy,13859.0,13860.0,-1.0,ok,,0.0,0.5,1
execution,cost_1_latency_1,fold_3,majority,test,net_signal_return_proxy,25.39512296830737,26.393222553504373,-0.9980995851970036,ok,,0.0,1.0,1
execution,cost_1_latency_1,fold_3,majority,test,gross_signal_return_proxy,26.39512296830737,26.393222553504373,0.0019004148029964085,ok,,0.0,1.0,1
execution,cost_1_latency_1,fold_3,majority,test,turnover_proxy,13859.0,13860.0,-1.0,ok,,0.0,1.0,1
execution,cost_5_latency_1,fold_3,majority,test,net_signal_return_proxy,21.39512296830737,26.393222553504373,-4.998099585197004,ok,,0.0,5.0,1
execution,cost_5_latency_1,fold_3,majority,test,gross_signal_return_proxy,26.39512296830737,26.393222553504373,0.0019004148029964085,ok,,0.0,5.0,1
execution,cost_5_latency_1,fold_3,majority,test,turnover_proxy,13859.0,13860.0,-1.0,ok,,0.0,5.0,1
execution,cost_0_latency_0,fold_4,majority,test,net_signal_return_proxy,23.49018148103733,23.49018148103733,0.0,ok,,0.0,0.0,0
execution,cost_0_latency_0,fold_4,majority,test,gross_signal_return_proxy,23.49018148103733,23.49018148103733,0.0,ok,,0.0,0.0,0
execution,cost_0_latency_0,fold_4,majority,test,turnover_proxy,15723.0,15723.0,0.0,ok,,0.0,0.0,0
execution,cost_0.5_latency_0,fold_4,majority,test,net_signal_return_proxy,22.99018148103733,23.49018148103733,-0.5,ok,,0.0,0.5,0
execution,cost_0.5_latency_0,fold_4,majority,test,gross_signal_return_proxy,23.49018148103733,23.49018148103733,0.0,ok,,0.0,0.5,0
execution,cost_0.5_latency_0,fold_4,majority,test,turnover_proxy,15723.0,15723.0,0.0,ok,,0.0,0.5,0
execution,cost_1_latency_0,fold_4,majority,test,net_signal_return_proxy,22.49018148103733,23.49018148103733,-1.0,ok,,0.0,1.0,0
execution,cost_1_latency_0,fold_4,majority,test,gross_signal_return_proxy,23.49018148103733,23.49018148103733,0.0,ok,,0.0,1.0,0
execution,cost_1_latency_0,fold_4,majority,test,turnover_proxy,15723.0,15723.0,0.0,ok,,0.0,1.0,0
execution,cost_5_latency_0,fold_4,majority,test,net_signal_return_proxy,18.49018148103733,23.49018148103733,-5.0,ok,,0.0,5.0,0
execution,cost_5_latency_0,fold_4,majority,test,gross_signal_return_proxy,23.49018148103733,23.49018148103733,0.0,ok,,0.0,5.0,0
execution,cost_5_latency_0,fold_4,majority,test,turnover_proxy,15723.0,15723.0,0.0,ok,,0.0,5.0,0
execution,cost_0_latency_1,fold_4,majority,test,net_signal_return_proxy,23.48137373497028,23.49018148103733,-0.008807746067049038,ok,,0.0,0.0,1
execution,cost_0_latency_1,fold_4,majority,test,gross_signal_return_proxy,23.48137373497028,23.49018148103733,-0.008807746067049038,ok,,0.0,0.0,1
execution,cost_0_latency_1,fold_4,majority,test,turnover_proxy,15722.0,15723.0,-1.0,ok,,0.0,0.0,1
execution,cost_0.5_latency_1,fold_4,majority,test,net_signal_return_proxy,22.98137373497028,23.49018148103733,-0.508807746067049,ok,,0.0,0.5,1
execution,cost_0.5_latency_1,fold_4,majority,test,gross_signal_return_proxy,23.48137373497028,23.49018148103733,-0.008807746067049038,ok,,0.0,0.5,1
execution,cost_0.5_latency_1,fold_4,majority,test,turnover_proxy,15722.0,15723.0,-1.0,ok,,0.0,0.5,1
execution,cost_1_latency_1,fold_4,majority,test,net_signal_return_proxy,22.48137373497028,23.49018148103733,-1.008807746067049,ok,,0.0,1.0,1
execution,cost_1_latency_1,fold_4,majority,test,gross_signal_return_proxy,23.48137373497028,23.49018148103733,-0.008807746067049038,ok,,0.0,1.0,1
execution,cost_1_latency_1,fold_4,majority,test,turnover_proxy,15722.0,15723.0,-1.0,ok,,0.0,1.0,1
execution,cost_5_latency_1,fold_4,majority,test,net_signal_return_proxy,18.48137373497028,23.49018148103733,-5.008807746067049,ok,,0.0,5.0,1
execution,cost_5_latency_1,fold_4,majority,test,gross_signal_return_proxy,23.48137373497028,23.49018148103733,-0.008807746067049038,ok,,0.0,5.0,1
execution,cost_5_latency_1,fold_4,majority,test,turnover_proxy,15722.0,15723.0,-1.0,ok,,0.0,5.0,1
execution,cost_0_latency_0,fold_5,majority,test,net_signal_return_proxy,19.7031291811114,19.7031291811114,0.0,ok,,0.0,0.0,0
execution,cost_0_latency_0,fold_5,majority,test,gross_signal_return_proxy,19.7031291811114,19.7031291811114,0.0,ok,,0.0,0.0,0
execution,cost_0_latency_0,fold_5,majority,test,turnover_proxy,20285.0,20285.0,0.0,ok,,0.0,0.0,0
execution,cost_0.5_latency_0,fold_5,majority,test,net_signal_return_proxy,19.2031291811114,19.7031291811114,-0.5,ok,,0.0,0.5,0
execution,cost_0.5_latency_0,fold_5,majority,test,gross_signal_return_proxy,19.7031291811114,19.7031291811114,0.0,ok,,0.0,0.5,0
execution,cost_0.5_latency_0,fold_5,majority,test,turnover_proxy,20285.0,20285.0,0.0,ok,,0.0,0.5,0
execution,cost_1_latency_0,fold_5,majority,test,net_signal_return_proxy,18.7031291811114,19.7031291811114,-1.0,ok,,0.0,1.0,0
execution,cost_1_latency_0,fold_5,majority,test,gross_signal_return_proxy,19.7031291811114,19.7031291811114,0.0,ok,,0.0,1.0,0
execution,cost_1_latency_0,fold_5,majority,test,turnover_proxy,20285.0,20285.0,0.0,ok,,0.0,1.0,0
execution,cost_5_latency_0,fold_5,majority,test,net_signal_return_proxy,14.703129181111397,19.7031291811114,-5.0000000000000036,ok,,0.0,5.0,0
execution,cost_5_latency_0,fold_5,majority,test,gross_signal_return_proxy,19.7031291811114,19.7031291811114,0.0,ok,,0.0,5.0,0
execution,cost_5_latency_0,fold_5,majority,test,turnover_proxy,20285.0,20285.0,0.0,ok,,0.0,5.0,0
execution,cost_0_latency_1,fold_5,majority,test,net_signal_return_proxy,19.70781088333363,19.7031291811114,0.004681702222228523,ok,,0.0,0.0,1
execution,cost_0_latency_1,fold_5,majority,test,gross_signal_return_proxy,19.70781088333363,19.7031291811114,0.004681702222228523,ok,,0.0,0.0,1
execution,cost_0_latency_1,fold_5,majority,test,turnover_proxy,20284.0,20285.0,-1.0,ok,,0.0,0.0,1
execution,cost_0.5_latency_1,fold_5,majority,test,net_signal_return_proxy,19.20781088333363,19.7031291811114,-0.4953182977777715,ok,,0.0,0.5,1
execution,cost_0.5_latency_1,fold_5,majority,test,gross_signal_return_proxy,19.70781088333363,19.7031291811114,0.004681702222228523,ok,,0.0,0.5,1
execution,cost_0.5_latency_1,fold_5,majority,test,turnover_proxy,20284.0,20285.0,-1.0,ok,,0.0,0.5,1
execution,cost_1_latency_1,fold_5,majority,test,net_signal_return_proxy,18.70781088333363,19.7031291811114,-0.9953182977777715,ok,,0.0,1.0,1
execution,cost_1_latency_1,fold_5,majority,test,gross_signal_return_proxy,19.70781088333363,19.7031291811114,0.004681702222228523,ok,,0.0,1.0,1
execution,cost_1_latency_1,fold_5,majority,test,turnover_proxy,20284.0,20285.0,-1.0,ok,,0.0,1.0,1
execution,cost_5_latency_1,fold_5,majority,test,net_signal_return_proxy,14.707810883333629,19.7031291811114,-4.9953182977777715,ok,,0.0,5.0,1
execution,cost_5_latency_1,fold_5,majority,test,gross_signal_return_proxy,19.70781088333363,19.7031291811114,0.004681702222228523,ok,,0.0,5.0,1
execution,cost_5_latency_1,fold_5,majority,test,turnover_proxy,20284.0,20285.0,-1.0,ok,,0.0,5.0,1
execution,cost_0_latency_0,fold_1,random_forest,test,net_signal_return_proxy,9.98477679153056,9.98477679153056,0.0,ok,,0.0,0.0,0
execution,cost_0_latency_0,fold_1,random_forest,test,gross_signal_return_proxy,9.98477679153056,9.98477679153056,0.0,ok,,0.0,0.0,0
execution,cost_0_latency_0,fold_1,random_forest,test,turnover_proxy,17718.0,17718.0,0.0,ok,,0.0,0.0,0
execution,cost_0.5_latency_0,fold_1,random_forest,test,net_signal_return_proxy,9.48477679153056,9.98477679153056,-0.5,ok,,0.0,0.5,0
execution,cost_0.5_latency_0,fold_1,random_forest,test,gross_signal_return_proxy,9.98477679153056,9.98477679153056,0.0,ok,,0.0,0.5,0
execution,cost_0.5_latency_0,fold_1,random_forest,test,turnover_proxy,17718.0,17718.0,0.0,ok,,0.0,0.5,0
execution,cost_1_latency_0,fold_1,random_forest,test,net_signal_return_proxy,8.984776791530559,9.98477679153056,-1.0000000000000018,ok,,0.0,1.0,0
execution,cost_1_latency_0,fold_1,random_forest,test,gross_signal_return_proxy,9.98477679153056,9.98477679153056,0.0,ok,,0.0,1.0,0
execution,cost_1_latency_0,fold_1,random_forest,test,turnover_proxy,17718.0,17718.0,0.0,ok,,0.0,1.0,0
execution,cost_5_latency_0,fold_1,random_forest,test,net_signal_return_proxy,4.984776791530559,9.98477679153056,-5.000000000000001,ok,,0.0,5.0,0
execution,cost_5_latency_0,fold_1,random_forest,test,gross_signal_return_proxy,9.98477679153056,9.98477679153056,0.0,ok,,0.0,5.0,0
execution,cost_5_latency_0,fold_1,random_forest,test,turnover_proxy,17718.0,17718.0,0.0,ok,,0.0,5.0,0
execution,cost_0_latency_1,fold_1,random_forest,test,net_signal_return_proxy,9.411487007285166,9.98477679153056,-0.5732897842453948,ok,,0.0,0.0,1
execution,cost_0_latency_1,fold_1,random_forest,test,gross_signal_return_proxy,9.411487007285166,9.98477679153056,-0.5732897842453948,ok,,0.0,0.0,1
execution,cost_0_latency_1,fold_1,random_forest,test,turnover_proxy,17717.0,17718.0,-1.0,ok,,0.0,0.0,1
execution,cost_0.5_latency_1,fold_1,random_forest,test,net_signal_return_proxy,8.911487007285166,9.98477679153056,-1.0732897842453948,ok,,0.0,0.5,1
execution,cost_0.5_latency_1,fold_1,random_forest,test,gross_signal_return_proxy,9.411487007285166,9.98477679153056,-0.5732897842453948,ok,,0.0,0.5,1
execution,cost_0.5_latency_1,fold_1,random_forest,test,turnover_proxy,17717.0,17718.0,-1.0,ok,,0.0,0.5,1
execution,cost_1_latency_1,fold_1,random_forest,test,net_signal_return_proxy,8.411487007285166,9.98477679153056,-1.5732897842453948,ok,,0.0,1.0,1
execution,cost_1_latency_1,fold_1,random_forest,test,gross_signal_return_proxy,9.411487007285166,9.98477679153056,-0.5732897842453948,ok,,0.0,1.0,1
execution,cost_1_latency_1,fold_1,random_forest,test,turnover_proxy,17717.0,17718.0,-1.0,ok,,0.0,1.0,1
execution,cost_5_latency_1,fold_1,random_forest,test,net_signal_return_proxy,4.4114870072851655,9.98477679153056,-5.573289784245395,ok,,0.0,5.0,1
execution,cost_5_latency_1,fold_1,random_forest,test,gross_signal_return_proxy,9.411487007285166,9.98477679153056,-0.5732897842453948,ok,,0.0,5.0,1
execution,cost_5_latency_1,fold_1,random_forest,test,turnover_proxy,17717.0,17718.0,-1.0,ok,,0.0,5.0,1
execution,cost_0_latency_0,fold_2,random_forest,test,net_signal_return_proxy,7.430888517660123,7.430888517660123,0.0,ok,,0.0,0.0,0
execution,cost_0_latency_0,fold_2,random_forest,test,gross_signal_return_proxy,7.430888517660123,7.430888517660123,0.0,ok,,0.0,0.0,0
execution,cost_0_latency_0,fold_2,random_forest,test,turnover_proxy,12460.0,12460.0,0.0,ok,,0.0,0.0,0
execution,cost_0.5_latency_0,fold_2,random_forest,test,net_signal_return_proxy,6.930888517660123,7.430888517660123,-0.5,ok,,0.0,0.5,0
execution,cost_0.5_latency_0,fold_2,random_forest,test,gross_signal_return_proxy,7.430888517660123,7.430888517660123,0.0,ok,,0.0,0.5,0
execution,cost_0.5_latency_0,fold_2,random_forest,test,turnover_proxy,12460.0,12460.0,0.0,ok,,0.0,0.5,0
execution,cost_1_latency_0,fold_2,random_forest,test,net_signal_return_proxy,6.430888517660123,7.430888517660123,-1.0,ok,,0.0,1.0,0
execution,cost_1_latency_0,fold_2,random_forest,test,gross_signal_return_proxy,7.430888517660123,7.430888517660123,0.0,ok,,0.0,1.0,0
execution,cost_1_latency_0,fold_2,random_forest,test,turnover_proxy,12460.0,12460.0,0.0,ok,,0.0,1.0,0
execution,cost_5_latency_0,fold_2,random_forest,test,net_signal_return_proxy,2.430888517660123,7.430888517660123,-5.0,ok,,0.0,5.0,0
execution,cost_5_latency_0,fold_2,random_forest,test,gross_signal_return_proxy,7.430888517660123,7.430888517660123,0.0,ok,,0.0,5.0,0
execution,cost_5_latency_0,fold_2,random_forest,test,turnover_proxy,12460.0,12460.0,0.0,ok,,0.0,5.0,0
execution,cost_0_latency_1,fold_2,random_forest,test,net_signal_return_proxy,9.769680723323733,7.430888517660123,2.3387922056636095,ok,,0.0,0.0,1
execution,cost_0_latency_1,fold_2,random_forest,test,gross_signal_return_proxy,9.769680723323733,7.430888517660123,2.3387922056636095,ok,,0.0,0.0,1
execution,cost_0_latency_1,fold_2,random_forest,test,turnover_proxy,12459.0,12460.0,-1.0,ok,,0.0,0.0,1
execution,cost_0.5_latency_1,fold_2,random_forest,test,net_signal_return_proxy,9.269680723323733,7.430888517660123,1.8387922056636095,ok,,0.0,0.5,1
execution,cost_0.5_latency_1,fold_2,random_forest,test,gross_signal_return_proxy,9.769680723323733,7.430888517660123,2.3387922056636095,ok,,0.0,0.5,1
execution,cost_0.5_latency_1,fold_2,random_forest,test,turnover_proxy,12459.0,12460.0,-1.0,ok,,0.0,0.5,1
execution,cost_1_latency_1,fold_2,random_forest,test,net_signal_return_proxy,8.769680723323733,7.430888517660123,1.3387922056636095,ok,,0.0,1.0,1
execution,cost_1_latency_1,fold_2,random_forest,test,gross_signal_return_proxy,9.769680723323733,7.430888517660123,2.3387922056636095,ok,,0.0,1.0,1
execution,cost_1_latency_1,fold_2,random_forest,test,turnover_proxy,12459.0,12460.0,-1.0,ok,,0.0,1.0,1
execution,cost_5_latency_1,fold_2,random_forest,test,net_signal_return_proxy,4.769680723323733,7.430888517660123,-2.6612077943363905,ok,,0.0,5.0,1
execution,cost_5_latency_1,fold_2,random_forest,test,gross_signal_return_proxy,9.769680723323733,7.430888517660123,2.3387922056636095,ok,,0.0,5.0,1
execution,cost_5_latency_1,fold_2,random_forest,test,turnover_proxy,12459.0,12460.0,-1.0,ok,,0.0,5.0,1
execution,cost_0_latency_0,fold_3,random_forest,test,net_signal_return_proxy,11.47657138863418,11.47657138863418,0.0,ok,,0.0,0.0,0
execution,cost_0_latency_0,fold_3,random_forest,test,gross_signal_return_proxy,11.47657138863418,11.47657138863418,0.0,ok,,0.0,0.0,0
execution,cost_0_latency_0,fold_3,random_forest,test,turnover_proxy,12906.0,12906.0,0.0,ok,,0.0,0.0,0
execution,cost_0.5_latency_0,fold_3,random_forest,test,net_signal_return_proxy,10.97657138863418,11.47657138863418,-0.5,ok,,0.0,0.5,0
execution,cost_0.5_latency_0,fold_3,random_forest,test,gross_signal_return_proxy,11.47657138863418,11.47657138863418,0.0,ok,,0.0,0.5,0
execution,cost_0.5_latency_0,fold_3,random_forest,test,turnover_proxy,12906.0,12906.0,0.0,ok,,0.0,0.5,0
execution,cost_1_latency_0,fold_3,random_forest,test,net_signal_return_proxy,10.47657138863418,11.47657138863418,-1.0,ok,,0.0,1.0,0
execution,cost_1_latency_0,fold_3,random_forest,test,gross_signal_return_proxy,11.47657138863418,11.47657138863418,0.0,ok,,0.0,1.0,0
execution,cost_1_latency_0,fold_3,random_forest,test,turnover_proxy,12906.0,12906.0,0.0,ok,,0.0,1.0,0
execution,cost_5_latency_0,fold_3,random_forest,test,net_signal_return_proxy,6.476571388634179,11.47657138863418,-5.000000000000002,ok,,0.0,5.0,0
execution,cost_5_latency_0,fold_3,random_forest,test,gross_signal_return_proxy,11.47657138863418,11.47657138863418,0.0,ok,,0.0,5.0,0
execution,cost_5_latency_0,fold_3,random_forest,test,turnover_proxy,12906.0,12906.0,0.0,ok,,0.0,5.0,0
execution,cost_0_latency_1,fold_3,random_forest,test,net_signal_return_proxy,11.093769224413364,11.47657138863418,-0.38280216422081637,ok,,0.0,0.0,1
execution,cost_0_latency_1,fold_3,random_forest,test,gross_signal_return_proxy,11.093769224413364,11.47657138863418,-0.38280216422081637,ok,,0.0,0.0,1
execution,cost_0_latency_1,fold_3,random_forest,test,turnover_proxy,12905.0,12906.0,-1.0,ok,,0.0,0.0,1
execution,cost_0.5_latency_1,fold_3,random_forest,test,net_signal_return_proxy,10.593769224413364,11.47657138863418,-0.8828021642208164,ok,,0.0,0.5,1
execution,cost_0.5_latency_1,fold_3,random_forest,test,gross_signal_return_proxy,11.093769224413364,11.47657138863418,-0.38280216422081637,ok,,0.0,0.5,1
execution,cost_0.5_latency_1,fold_3,random_forest,test,turnover_proxy,12905.0,12906.0,-1.0,ok,,0.0,0.5,1
execution,cost_1_latency_1,fold_3,random_forest,test,net_signal_return_proxy,10.093769224413364,11.47657138863418,-1.3828021642208164,ok,,0.0,1.0,1
execution,cost_1_latency_1,fold_3,random_forest,test,gross_signal_return_proxy,11.093769224413364,11.47657138863418,-0.38280216422081637,ok,,0.0,1.0,1
execution,cost_1_latency_1,fold_3,random_forest,test,turnover_proxy,12905.0,12906.0,-1.0,ok,,0.0,1.0,1
execution,cost_5_latency_1,fold_3,random_forest,test,net_signal_return_proxy,6.0937692244133626,11.47657138863418,-5.382802164220818,ok,,0.0,5.0,1
execution,cost_5_latency_1,fold_3,random_forest,test,gross_signal_return_proxy,11.093769224413364,11.47657138863418,-0.38280216422081637,ok,,0.0,5.0,1
execution,cost_5_latency_1,fold_3,random_forest,test,turnover_proxy,12905.0,12906.0,-1.0,ok,,0.0,5.0,1
execution,cost_0_latency_0,fold_4,random_forest,test,net_signal_return_proxy,18.436380779852197,18.436380779852197,0.0,ok,,0.0,0.0,0
execution,cost_0_latency_0,fold_4,random_forest,test,gross_signal_return_proxy,18.436380779852197,18.436380779852197,0.0,ok,,0.0,0.0,0
execution,cost_0_latency_0,fold_4,random_forest,test,turnover_proxy,14183.0,14183.0,0.0,ok,,0.0,0.0,0
execution,cost_0.5_latency_0,fold_4,random_forest,test,net_signal_return_proxy,17.936380779852193,18.436380779852197,-0.5000000000000036,ok,,0.0,0.5,0
execution,cost_0.5_latency_0,fold_4,random_forest,test,gross_signal_return_proxy,18.436380779852197,18.436380779852197,0.0,ok,,0.0,0.5,0
execution,cost_0.5_latency_0,fold_4,random_forest,test,turnover_proxy,14183.0,14183.0,0.0,ok,,0.0,0.5,0
execution,cost_1_latency_0,fold_4,random_forest,test,net_signal_return_proxy,17.436380779852193,18.436380779852197,-1.0000000000000036,ok,,0.0,1.0,0
execution,cost_1_latency_0,fold_4,random_forest,test,gross_signal_return_proxy,18.436380779852197,18.436380779852197,0.0,ok,,0.0,1.0,0
execution,cost_1_latency_0,fold_4,random_forest,test,turnover_proxy,14183.0,14183.0,0.0,ok,,0.0,1.0,0
execution,cost_5_latency_0,fold_4,random_forest,test,net_signal_return_proxy,13.436380779852191,18.436380779852197,-5.000000000000005,ok,,0.0,5.0,0
execution,cost_5_latency_0,fold_4,random_forest,test,gross_signal_return_proxy,18.436380779852197,18.436380779852197,0.0,ok,,0.0,5.0,0
execution,cost_5_latency_0,fold_4,random_forest,test,turnover_proxy,14183.0,14183.0,0.0,ok,,0.0,5.0,0
execution,cost_0_latency_1,fold_4,random_forest,test,net_signal_return_proxy,18.085463003938845,18.436380779852197,-0.35091777591335216,ok,,0.0,0.0,1
execution,cost_0_latency_1,fold_4,random_forest,test,gross_signal_return_proxy,18.085463003938845,18.436380779852197,-0.35091777591335216,ok,,0.0,0.0,1
execution,cost_0_latency_1,fold_4,random_forest,test,turnover_proxy,14182.0,14183.0,-1.0,ok,,0.0,0.0,1
execution,cost_0.5_latency_1,fold_4,random_forest,test,net_signal_return_proxy,17.585463003938845,18.436380779852197,-0.8509177759133522,ok,,0.0,0.5,1
execution,cost_0.5_latency_1,fold_4,random_forest,test,gross_signal_return_proxy,18.085463003938845,18.436380779852197,-0.35091777591335216,ok,,0.0,0.5,1
execution,cost_0.5_latency_1,fold_4,random_forest,test,turnover_proxy,14182.0,14183.0,-1.0,ok,,0.0,0.5,1
execution,cost_1_latency_1,fold_4,random_forest,test,net_signal_return_proxy,17.085463003938845,18.436380779852197,-1.3509177759133522,ok,,0.0,1.0,1
execution,cost_1_latency_1,fold_4,random_forest,test,gross_signal_return_proxy,18.085463003938845,18.436380779852197,-0.35091777591335216,ok,,0.0,1.0,1
execution,cost_1_latency_1,fold_4,random_forest,test,turnover_proxy,14182.0,14183.0,-1.0,ok,,0.0,1.0,1
execution,cost_5_latency_1,fold_4,random_forest,test,net_signal_return_proxy,13.085463003938845,18.436380779852197,-5.350917775913352,ok,,0.0,5.0,1
execution,cost_5_latency_1,fold_4,random_forest,test,gross_signal_return_proxy,18.085463003938845,18.436380779852197,-0.35091777591335216,ok,,0.0,5.0,1
execution,cost_5_latency_1,fold_4,random_forest,test,turnover_proxy,14182.0,14183.0,-1.0,ok,,0.0,5.0,1
execution,cost_0_latency_0,fold_5,random_forest,test,net_signal_return_proxy,1.793212342316086,1.793212342316086,0.0,ok,,0.0,0.0,0
execution,cost_0_latency_0,fold_5,random_forest,test,gross_signal_return_proxy,1.793212342316086,1.793212342316086,0.0,ok,,0.0,0.0,0
execution,cost_0_latency_0,fold_5,random_forest,test,turnover_proxy,18688.0,18688.0,0.0,ok,,0.0,0.0,0
execution,cost_0.5_latency_0,fold_5,random_forest,test,net_signal_return_proxy,1.293212342316086,1.793212342316086,-0.5,ok,,0.0,0.5,0
execution,cost_0.5_latency_0,fold_5,random_forest,test,gross_signal_return_proxy,1.793212342316086,1.793212342316086,0.0,ok,,0.0,0.5,0
