model_name,split,confidence_threshold,cost_bps,latency_steps,fold_count,run_count,eligible_predictions,eligible_predictions_std,trade_count_proxy,trade_count_proxy_std,turnover_proxy,turnover_proxy_std,gross_signal_return_proxy,gross_signal_return_proxy_std,cost_proxy,cost_proxy_std,net_signal_return_proxy,net_signal_return_proxy_std,hit_rate_proxy,hit_rate_proxy_std
gradient_boosting,test,0.7,1.0,1,5,5,4480.8,2040.2271834283551,4475.2,2038.0979760551256,4475.2,2038.0979760551256,9.72702405335214,16.495547008192954,1.0,0.0,8.72702405335214,16.495547008192954,0.7961940251905334,0.05661251415004527
gradient_boosting,test,0.7,5.0,0,5,5,4480.6,2040.074567264638,4475.0,2037.945337834163,4475.0,2037.945337834163,13.475326207828573,16.198936465942136,5.0,0.0,8.475326207828575,16.19893646594214,0.7961569734945371,0.05659388646169073
gradient_boosting,test,0.7,5.0,1,5,5,4480.8,2040.2271834283551,4475.2,2038.0979760551256,4475.2,2038.0979760551256,9.72702405335214,16.495547008192954,5.0,0.0,4.727024053352141,16.495547008192954,0.7961940251905334,0.05661251415004527
logistic,test,0.0,0.0,0,5,5,16671.4,2758.3766675347297,15809.2,2441.016132679176,15809.2,2441.016132679176,19.698515173671556,4.054446748493215,0.0,0.0,19.698515173671556,4.054446748493215,0.6021438145248628,0.030192988423791072
logistic,test,0.0,0.0,1,5,5,16670.4,2758.3766675347297,15808.2,2441.016132679176,15808.2,2441.016132679176,19.542644675501855,4.02021028116421,0.0,0.0,19.542644675501855,4.02021028116421,0.6021443310395782,0.030163301444065666
logistic,test,0.0,0.5,0,5,5,16671.4,2758.3766675347297,15809.2,2441.016132679176,15809.2,2441.016132679176,19.698515173671556,4.054446748493215,0.5,0.0,19.198515173671556,4.054446748493215,0.6021438145248628,0.030192988423791072
logistic,test,0.0,0.5,1,5,5,16670.4,2758.3766675347297,15808.2,2441.016132679176,15808.2,2441.016132679176,19.542644675501855,4.02021028116421,0.5,0.0,19.042644675501855,4.02021028116421,0.6021443310395782,0.030163301444065666
logistic,test,0.0,1.0,0,5,5,16671.4,2758.3766675347297,15809.2,2441.016132679176,15809.2,2441.016132679176,19.698515173671556,4.054446748493215,1.0,0.0,18.698515173671556,4.054446748493215,0.6021438145248628,0.030192988423791072
logistic,test,0.0,1.0,1,5,5,16670.4,2758.3766675347297,15808.2,2441.016132679176,15808.2,2441.016132679176,19.542644675501855,4.02021028116421,1.0,0.0,18.542644675501855,4.02021028116421,0.6021443310395782,0.030163301444065666
logistic,test,0.0,5.0,0,5,5,16671.4,2758.3766675347297,15809.2,2441.016132679176,15809.2,2441.016132679176,19.698515173671556,4.054446748493215,5.0,0.0,14.698515173671556,4.054446748493215,0.6021438145248628,0.030192988423791072
logistic,test,0.0,5.0,1,5,5,16670.4,2758.3766675347297,15808.2,2441.016132679176,15808.2,2441.016132679176,19.542644675501855,4.02021028116421,5.0,0.0,14.542644675501856,4.02021028116421,0.6021443310395782,0.030163301444065666
logistic,test,0.5,0.0,0,5,5,11818.8,1491.382633665821,11654.6,1441.372207308022,11654.6,1441.372207308022,17.763928588565562,4.798835469055587,0.0,0.0,17.763928588565562,4.798835469055587,0.6646273435883423,0.02720685076341046
