model_name,split,confidence_threshold,cost_bps,latency_steps,eligible_predictions,trade_count_proxy,turnover_proxy,gross_signal_return_proxy,cost_proxy,net_signal_return_proxy,hit_rate_proxy
logistic,test,0.6,5.0,1,7404,7342,7342.0,16.79009635226387,5.0,11.79009635226387,0.737979470556456
logistic,test,0.7,0.0,0,3469,3457,3457.0,17.54819766026802,0.0,17.54819766026802,0.7910060536177573
logistic,test,0.7,0.5,0,3469,3457,3457.0,17.54819766026802,0.5,17.04819766026802,0.7910060536177573
logistic,test,0.7,1.0,0,3469,3457,3457.0,17.54819766026802,1.0,16.54819766026802,0.7910060536177573
logistic,test,0.7,5.0,0,3469,3457,3457.0,17.54819766026802,5.0,12.54819766026802,0.7910060536177573
logistic,test,0.7,0.0,1,3470,3458,3458.0,17.6947157494807,0.0,17.6947157494807,0.7910662824207493
logistic,test,0.7,0.5,1,3470,3458,3458.0,17.6947157494807,0.5,17.1947157494807,0.7910662824207493
logistic,test,0.7,1.0,1,3470,3458,3458.0,17.6947157494807,1.0,16.6947157494807,0.7910662824207493
logistic,test,0.7,5.0,1,3470,3458,3458.0,17.6947157494807,5.0,12.6947157494807,0.7910662824207493
elastic_net,test,0.0,0.0,0,13901,13411,13411.0,21.139635152717236,0.0,21.139635152717236,0.6395942737932523
elastic_net,test,0.0,0.5,0,13901,13411,13411.0,21.139635152717236,0.5,20.639635152717236,0.6395942737932523
elastic_net,test,0.0,1.0,0,13901,13411,13411.0,21.139635152717236,1.0,20.139635152717236,0.6395942737932523
elastic_net,test,0.0,5.0,0,13901,13411,13411.0,21.139635152717236,5.0,16.139635152717236,0.6395942737932523
elastic_net,test,0.0,0.0,1,13900,13410,13410.0,21.06913628778287,0.0,21.06913628778287,0.639568345323741
elastic_net,test,0.0,0.5,1,13900,13410,13410.0,21.06913628778287,0.5,20.56913628778287,0.639568345323741
elastic_net,test,0.0,1.0,1,13900,13410,13410.0,21.06913628778287,1.0,20.06913628778287,0.639568345323741
elastic_net,test,0.0,5.0,1,13900,13410,13410.0,21.06913628778287,5.0,16.06913628778287,0.639568345323741
elastic_net,test,0.5,0.0,0,11291,11146,11146.0,19.40460520670571,0.0,19.40460520670571,0.6869187848729076
elastic_net,test,0.5,0.5,0,11291,11146,11146.0,19.40460520670571,0.5,18.90460520670571,0.6869187848729076
elastic_net,test,0.5,1.0,0,11291,11146,11146.0,19.40460520670571,1.0,18.40460520670571,0.6869187848729076
elastic_net,test,0.5,5.0,0,11291,11146,11146.0,19.40460520670571,5.0,14.40460520670571,0.6869187848729076
elastic_net,test,0.5,0.0,1,11290,11145,11145.0,19.38034151383218,0.0,19.38034151383218,0.6868910540301152
elastic_net,test,0.5,0.5,1,11290,11145,11145.0,19.38034151383218,0.5,18.88034151383218,0.6868910540301152
elastic_net,test,0.5,1.0,1,11290,11145,11145.0,19.38034151383218,1.0,18.38034151383218,0.6868910540301152
elastic_net,test,0.5,5.0,1,11290,11145,11145.0,19.38034151383218,5.0,14.380341513832182,0.6868910540301152
elastic_net,test,0.6,0.0,0,7396,7334,7334.0,12.484342162572327,0.0,12.484342162572327,0.7383720930232558
elastic_net,test,0.6,0.5,0,7396,7334,7334.0,12.484342162572327,0.5,11.984342162572327,0.7383720930232558
elastic_net,test,0.6,1.0,0,7396,7334,7334.0,12.484342162572327,1.0,11.484342162572327,0.7383720930232558
elastic_net,test,0.6,5.0,0,7396,7334,7334.0,12.484342162572327,5.0,7.484342162572327,0.7383720930232558
elastic_net,test,0.6,0.0,1,7397,7335,7335.0,16.806608677615404,0.0,16.806608677615404,0.7384074624847912
elastic_net,test,0.6,0.5,1,7397,7335,7335.0,16.806608677615404,0.5,16.306608677615404,0.7384074624847912
elastic_net,test,0.6,1.0,1,7397,7335,7335.0,16.806608677615404,1.0,15.806608677615404,0.7384074624847912
elastic_net,test,0.6,5.0,1,7397,7335,7335.0,16.806608677615404,5.0,11.806608677615404,0.7384074624847912
elastic_net,test,0.7,0.0,0,3462,3450,3450.0,17.577252487805197,0.0,17.577252487805197,0.7908723281340265
elastic_net,test,0.7,0.5,0,3462,3450,3450.0,17.577252487805197,0.5,17.077252487805197,0.7908723281340265
elastic_net,test,0.7,1.0,0,3462,3450,3450.0,17.577252487805197,1.0,16.577252487805197,0.7908723281340265
elastic_net,test,0.7,5.0,0,3462,3450,3450.0,17.577252487805197,5.0,12.577252487805197,0.7908723281340265
elastic_net,test,0.7,0.0,1,3463,3451,3451.0,17.722967346499537,0.0,17.722967346499537,0.7909327172971412
elastic_net,test,0.7,0.5,1,3463,3451,3451.0,17.722967346499537,0.5,17.222967346499537,0.7909327172971412
elastic_net,test,0.7,1.0,1,3463,3451,3451.0,17.722967346499537,1.0,16.722967346499537,0.7909327172971412
elastic_net,test,0.7,5.0,1,3463,3451,3451.0,17.722967346499537,5.0,12.722967346499537,0.7909327172971412
random_forest,test,0.0,0.0,0,13901,12460,12460.0,7.430888517660123,0.0,7.430888517660123,0.6249910078411625
random_forest,test,0.0,0.5,0,13901,12460,12460.0,7.430888517660123,0.5,6.930888517660123,0.6249910078411625
random_forest,test,0.0,1.0,0,13901,12460,12460.0,7.430888517660123,1.0,6.430888517660123,0.6249910078411625
random_forest,test,0.0,5.0,0,13901,12460,12460.0,7.430888517660123,5.0,2.430888517660123,0.6249910078411625
random_forest,test,0.0,0.0,1,13900,12459,12459.0,9.769680723323733,0.0,9.769680723323733,0.6250359712230216
random_forest,test,0.0,0.5,1,13900,12459,12459.0,9.769680723323733,0.5,9.269680723323733,0.6250359712230216
random_forest,test,0.0,1.0,1,13900,12459,12459.0,9.769680723323733,1.0,8.769680723323733,0.6250359712230216
random_forest,test,0.0,5.0,1,13900,12459,12459.0,9.769680723323733,5.0,4.769680723323733,0.6250359712230216
random_forest,test,0.5,0.0,0,6172,5992,5992.0,4.567196559882352,0.0,4.567196559882352,0.7516202203499676
random_forest,test,0.5,0.5,0,6172,5992,5992.0,4.567196559882352,0.5,4.067196559882352,0.7516202203499676
random_forest,test,0.5,1.0,0,6172,5992,5992.0,4.567196559882352,1.0,3.567196559882352,0.7516202203499676
random_forest,test,0.5,5.0,0,6172,5992,5992.0,4.567196559882352,5.0,-0.43280344011764793,0.7516202203499676
random_forest,test,0.5,0.0,1,6173,5993,5993.0,4.527752892149749,0.0,4.527752892149749,0.7516604568281224
random_forest,test,0.5,0.5,1,6173,5993,5993.0,4.527752892149749,0.5,4.027752892149749,0.7516604568281224
random_forest,test,0.5,1.0,1,6173,5993,5993.0,4.527752892149749,1.0,3.527752892149749,0.7516604568281224
random_forest,test,0.5,5.0,1,6173,5993,5993.0,4.527752892149749,5.0,-0.4722471078502508,0.7516604568281224
random_forest,test,0.6,0.0,0,2169,2158,2158.0,-0.04648804868826587,0.0,-0.04648804868826587,0.81005071461503
random_forest,test,0.6,0.5,0,2169,2158,2158.0,-0.04648804868826587,0.5,-0.5464880486882658,0.81005071461503
random_forest,test,0.6,1.0,0,2169,2158,2158.0,-0.04648804868826587,1.0,-1.046488048688266,0.81005071461503
random_forest,test,0.6,5.0,0,2169,2158,2158.0,-0.04648804868826587,5.0,-5.046488048688266,0.81005071461503
random_forest,test,0.6,0.0,1,2170,2159,2159.0,-0.18023060420574255,0.0,-0.18023060420574255,0.8101382488479263
random_forest,test,0.6,0.5,1,2170,2159,2159.0,-0.18023060420574255,0.5,-0.6802306042057426,0.8101382488479263
random_forest,test,0.6,1.0,1,2170,2159,2159.0,-0.18023060420574255,1.0,-1.1802306042057427,0.8101382488479263
random_forest,test,0.6,5.0,1,2170,2159,2159.0,-0.18023060420574255,5.0,-5.180230604205742,0.8101382488479263
random_forest,test,0.7,0.0,0,364,363,363.0,0.06948476479765775,0.0,0.06948476479765775,0.8351648351648352
random_forest,test,0.7,0.5,0,364,363,363.0,0.06948476479765775,0.5,-0.43051523520234225,0.8351648351648352
random_forest,test,0.7,1.0,0,364,363,363.0,0.06948476479765775,1.0,-0.9305152352023423,0.8351648351648352
random_forest,test,0.7,5.0,0,364,363,363.0,0.06948476479765775,5.0,-4.930515235202343,0.8351648351648352
random_forest,test,0.7,0.0,1,365,364,364.0,-0.3653523657007569,0.0,-0.3653523657007569,0.8356164383561644
random_forest,test,0.7,0.5,1,365,364,364.0,-0.3653523657007569,0.5,-0.8653523657007569,0.8356164383561644
random_forest,test,0.7,1.0,1,365,364,364.0,-0.3653523657007569,1.0,-1.365352365700757,0.8356164383561644
random_forest,test,0.7,5.0,1,365,364,364.0,-0.3653523657007569,5.0,-5.3653523657007565,0.8356164383561644
gradient_boosting,test,0.0,0.0,0,13901,13059,13059.0,22.291512684678825,0.0,22.291512684678825,0.6622545140637365
gradient_boosting,test,0.0,0.5,0,13901,13059,13059.0,22.291512684678825,0.5,21.791512684678825,0.6622545140637365
gradient_boosting,test,0.0,1.0,0,13901,13059,13059.0,22.291512684678825,1.0,21.291512684678825,0.6622545140637365
gradient_boosting,test,0.0,5.0,0,13901,13059,13059.0,22.291512684678825,5.0,17.291512684678825,0.6622545140637365
gradient_boosting,test,0.0,0.0,1,13900,13059,13059.0,21.758683561987173,0.0,21.758683561987173,0.6623021582733813
gradient_boosting,test,0.0,0.5,1,13900,13059,13059.0,21.758683561987173,0.5,21.258683561987173,0.6623021582733813
gradient_boosting,test,0.0,1.0,1,13900,13059,13059.0,21.758683561987173,1.0,20.758683561987173,0.6623021582733813
gradient_boosting,test,0.0,5.0,1,13900,13059,13059.0,21.758683561987173,5.0,16.758683561987173,0.6623021582733813
gradient_boosting,test,0.5,0.0,0,10477,10316,10316.0,15.399576519422624,0.0,15.399576519422624,0.7405745919633483
gradient_boosting,test,0.5,0.5,0,10477,10316,10316.0,15.399576519422624,0.5,14.899576519422624,0.7405745919633483
gradient_boosting,test,0.5,1.0,0,10477,10316,10316.0,15.399576519422624,1.0,14.399576519422624,0.7405745919633483
gradient_boosting,test,0.5,5.0,0,10477,10316,10316.0,15.399576519422624,5.0,10.399576519422624,0.7405745919633483
gradient_boosting,test,0.5,0.0,1,10477,10316,10316.0,15.119197314616965,0.0,15.119197314616965,0.7405745919633483
gradient_boosting,test,0.5,0.5,1,10477,10316,10316.0,15.119197314616965,0.5,14.619197314616965,0.7405745919633483
gradient_boosting,test,0.5,1.0,1,10477,10316,10316.0,15.119197314616965,1.0,14.119197314616965,0.7405745919633483
gradient_boosting,test,0.5,5.0,1,10477,10316,10316.0,15.119197314616965,5.0,10.119197314616965,0.7405745919633483
gradient_boosting,test,0.6,0.0,0,7701,7683,7683.0,16.04552050384304,0.0,16.04552050384304,0.7898974159200104
gradient_boosting,test,0.6,0.5,0,7701,7683,7683.0,16.04552050384304,0.5,15.54552050384304,0.7898974159200104
gradient_boosting,test,0.6,1.0,0,7701,7683,7683.0,16.04552050384304,1.0,15.04552050384304,0.7898974159200104
gradient_boosting,test,0.6,5.0,0,7701,7683,7683.0,16.04552050384304,5.0,11.04552050384304,0.7898974159200104
gradient_boosting,test,0.6,0.0,1,7701,7683,7683.0,15.9969278286795,0.0,15.9969278286795,0.7898974159200104
gradient_boosting,test,0.6,0.5,1,7701,7683,7683.0,15.9969278286795,0.5,15.4969278286795,0.7898974159200104
gradient_boosting,test,0.6,1.0,1,7701,7683,7683.0,15.9969278286795,1.0,14.9969278286795,0.7898974159200104
gradient_boosting,test,0.6,5.0,1,7701,7683,7683.0,15.9969278286795,5.0,10.9969278286795,0.7898974159200104
gradient_boosting,test,0.7,0.0,0,3717,3715,3715.0,-0.27533568596804703,0.0,-0.27533568596804703,0.8568738229755178
gradient_boosting,test,0.7,0.5,0,3717,3715,3715.0,-0.27533568596804703,0.5,-0.775335685968047,0.8568738229755178
gradient_boosting,test,0.7,1.0,0,3717,3715,3715.0,-0.27533568596804703,1.0,-1.275335685968047,0.8568738229755178
gradient_boosting,test,0.7,5.0,0,3717,3715,3715.0,-0.27533568596804703,5.0,-5.275335685968047,0.8568738229755178
gradient_boosting,test,0.7,0.0,1,3718,3716,3716.0,-0.29910646738281954,0.0,-0.29910646738281954,0.85691231845078
gradient_boosting,test,0.7,0.5,1,3718,3716,3716.0,-0.29910646738281954,0.5,-0.7991064673828195,0.85691231845078
gradient_boosting,test,0.7,1.0,1,3718,3716,3716.0,-0.29910646738281954,1.0,-1.2991064673828197,0.85691231845078
gradient_boosting,test,0.7,5.0,1,3718,3716,3716.0,-0.29910646738281954,5.0,-5.29910646738282,0.85691231845078
