model_family,pretraining_objective,horizon,fold,seed,lookback,confidence_threshold,fill_mode,active_signal_count,filled_count,fill_fraction,directional_hit_rate_on_filled_trades,gross_proxy,net_proxy,average_cost,cost_mode,fill_fallback,status,skipped_reason
matrix_transformer,next_field,20,fold_4,2,20,0.33,abstain_only,19200,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,next_field,20,fold_5,0,20,0.33,aggressive_crossing,17932,17932,1.0,0.31117555208565695,-6772.0,-7336.858,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,next_field,20,fold_5,0,20,0.33,passive_optimistic,17932,17932,1.0,0.31117555208565695,-6772.0,-7148.572,0.021,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,20,fold_5,0,20,0.33,passive_conservative,17932,1280,0.07138077180459514,0.25390625,-630.0,-643.44,0.010499999999999999,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,20,fold_5,0,20,0.33,abstain_only,17932,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,next_field,20,fold_5,1,20,0.33,aggressive_crossing,15737,15737,1.0,0.31244837008324333,-5903.0,-6398.7155,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,next_field,20,fold_5,1,20,0.33,passive_optimistic,15737,15737,1.0,0.31244837008324333,-5903.0,-6233.477,0.020999999999999998,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,20,fold_5,1,20,0.33,passive_conservative,15737,4681,0.29745186503145454,0.2956633198034608,-1913.0,-1962.1505,0.010499999999999999,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,20,fold_5,1,20,0.33,abstain_only,15737,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,next_field,20,fold_5,2,20,0.33,aggressive_crossing,18298,18298,1.0,0.2924363318395453,-7596.0,-8172.387,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,next_field,20,fold_5,2,20,0.33,passive_optimistic,18298,18298,1.0,0.2924363318395453,-7596.0,-7980.258,0.021,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,20,fold_5,2,20,0.33,passive_conservative,18298,1941,0.10607716690348672,0.23596084492529623,-1025.0,-1045.3805,0.0105,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,20,fold_5,2,20,0.33,abstain_only,18298,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,next_field,50,fold_1,0,20,0.33,aggressive_crossing,19571,19571,1.0,0.3203208829390425,-7033.0,-7649.4865,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,next_field,50,fold_1,0,20,0.33,passive_optimistic,19571,19571,1.0,0.3203208829390425,-7033.0,-7443.991,0.020999999999999998,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,50,fold_1,0,20,0.33,passive_conservative,19571,0,0.0,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,50,fold_1,0,20,0.33,abstain_only,19571,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,next_field,50,fold_1,1,20,0.33,aggressive_crossing,19582,19582,1.0,0.35690940659789605,-5604.0,-6220.833,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,next_field,50,fold_1,1,20,0.33,passive_optimistic,19582,19582,1.0,0.35690940659789605,-5604.0,-6015.222,0.020999999999999998,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,50,fold_1,1,20,0.33,passive_conservative,19582,0,0.0,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,50,fold_1,1,20,0.33,abstain_only,19582,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,next_field,50,fold_1,2,20,0.33,aggressive_crossing,19566,19566,1.0,0.32035163037922926,-7030.0,-7646.329,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,next_field,50,fold_1,2,20,0.33,passive_optimistic,19566,19566,1.0,0.32035163037922926,-7030.0,-7440.886,0.021,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,50,fold_1,2,20,0.33,passive_conservative,19566,0,0.0,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,50,fold_1,2,20,0.33,abstain_only,19566,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,next_field,50,fold_2,0,20,0.33,aggressive_crossing,10299,10299,1.0,0.44606272453636275,-1111.0,-1435.4184999999998,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,next_field,50,fold_2,0,20,0.33,passive_optimistic,10299,10299,1.0,0.44606272453636275,-1111.0,-1327.279,0.021,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,50,fold_2,0,20,0.33,passive_conservative,10299,373,0.03621710845713176,0.4718498659517426,-21.0,-24.9165,0.010499999999999997,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,50,fold_2,0,20,0.33,abstain_only,10299,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,next_field,50,fold_2,1,20,0.33,aggressive_crossing,21230,21230,1.0,0.3525200188412624,-6262.0,-6930.745,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,next_field,50,fold_2,1,20,0.33,passive_optimistic,21230,21230,1.0,0.3525200188412624,-6262.0,-6707.83,0.020999999999999998,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,50,fold_2,1,20,0.33,passive_conservative,21230,4365,0.20560527555346209,0.3619702176403207,-1205.0,-1250.8325,0.010499999999999999,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,50,fold_2,1,20,0.33,abstain_only,21230,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,next_field,50,fold_2,2,20,0.33,aggressive_crossing,17360,17360,1.0,0.34475806451612906,-5390.0,-5936.84,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,next_field,50,fold_2,2,20,0.33,passive_optimistic,17360,17360,1.0,0.34475806451612906,-5390.0,-5754.56,0.021,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,50,fold_2,2,20,0.33,passive_conservative,17360,64,0.003686635944700461,0.609375,14.0,13.328,0.010499999999999999,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,50,fold_2,2,20,0.33,abstain_only,17360,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,next_field,50,fold_3,0,20,0.33,aggressive_crossing,30706,30706,1.0,0.41047352308994983,-5498.0,-6465.239,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,next_field,50,fold_3,0,20,0.33,passive_optimistic,30706,30706,1.0,0.41047352308994983,-5498.0,-6142.826,0.021,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,50,fold_3,0,20,0.33,passive_conservative,30706,0,0.0,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,50,fold_3,0,20,0.33,abstain_only,30706,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,next_field,50,fold_3,1,20,0.33,aggressive_crossing,30093,30093,1.0,0.4280397434619347,-4331.0,-5278.929499999999,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,next_field,50,fold_3,1,20,0.33,passive_optimistic,30093,30093,1.0,0.4280397434619347,-4331.0,-4962.9529999999995,0.020999999999999998,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,50,fold_3,1,20,0.33,passive_conservative,30093,3486,0.11584089323098395,0.5249569707401033,174.0,137.397,0.010499999999999999,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,50,fold_3,1,20,0.33,abstain_only,30093,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,next_field,50,fold_3,2,20,0.33,aggressive_crossing,34618,34618,1.0,0.3898838754405223,-7624.0,-8714.467,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,next_field,50,fold_3,2,20,0.33,passive_optimistic,34618,34618,1.0,0.3898838754405223,-7624.0,-8350.978,0.021,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,50,fold_3,2,20,0.33,passive_conservative,34618,82,0.0023687099196949566,0.5853658536585366,14.0,13.139,0.010499999999999997,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,50,fold_3,2,20,0.33,abstain_only,34618,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,next_field,50,fold_4,0,20,0.33,aggressive_crossing,29137,29137,1.0,0.4609946116621478,-2273.0,-3190.8154999999997,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,next_field,50,fold_4,0,20,0.33,passive_optimistic,29137,29137,1.0,0.4609946116621478,-2273.0,-2884.877,0.020999999999999998,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,50,fold_4,0,20,0.33,passive_conservative,29137,6,0.00020592373957511068,0.5,0.0,-0.063,0.0105,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,50,fold_4,0,20,0.33,abstain_only,29137,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,next_field,50,fold_4,1,20,0.33,aggressive_crossing,32196,32196,1.0,0.45754130947943844,-2734.0,-3748.1739999999995,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,next_field,50,fold_4,1,20,0.33,passive_optimistic,32196,32196,1.0,0.45754130947943844,-2734.0,-3410.116,0.020999999999999998,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,50,fold_4,1,20,0.33,passive_conservative,32196,477,0.014815505031680954,0.4549266247379455,-43.0,-48.0085,0.010499999999999999,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,50,fold_4,1,20,0.33,abstain_only,32196,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,next_field,50,fold_4,2,20,0.33,aggressive_crossing,32175,32175,1.0,0.46066822066822066,-2531.0,-3544.5125,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,next_field,50,fold_4,2,20,0.33,passive_optimistic,32175,32175,1.0,0.46066822066822066,-2531.0,-3206.675,0.020999999999999998,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,50,fold_4,2,20,0.33,passive_conservative,32175,1332,0.0413986013986014,0.49024024024024027,-26.0,-39.986,0.010499999999999999,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,50,fold_4,2,20,0.33,abstain_only,32175,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,next_field,50,fold_5,0,20,0.33,aggressive_crossing,32738,32738,1.0,0.4309670719042092,-4520.0,-5551.246999999999,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,next_field,50,fold_5,0,20,0.33,passive_optimistic,32738,32738,1.0,0.4309670719042092,-4520.0,-5207.498,0.021,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,50,fold_5,0,20,0.33,passive_conservative,32738,176,0.005376015639318224,0.5056818181818182,2.0,0.15200000000000036,0.010499999999999997,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,50,fold_5,0,20,0.33,abstain_only,32738,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,next_field,50,fold_5,1,20,0.33,aggressive_crossing,29144,29144,1.0,0.44036508372220695,-3476.0,-4394.036,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,next_field,50,fold_5,1,20,0.33,passive_optimistic,29144,29144,1.0,0.44036508372220695,-3476.0,-4088.024,0.021,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,50,fold_5,1,20,0.33,passive_conservative,29144,174,0.005970354103760637,0.46551724137931033,-12.0,-13.827,0.010499999999999997,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,50,fold_5,1,20,0.33,abstain_only,29144,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,next_field,50,fold_5,2,20,0.33,aggressive_crossing,31348,31348,1.0,0.42650248819701414,-4608.0,-5595.4619999999995,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,next_field,50,fold_5,2,20,0.33,passive_optimistic,31348,31348,1.0,0.42650248819701414,-4608.0,-5266.308,0.021,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,50,fold_5,2,20,0.33,passive_conservative,31348,824,0.026285568457317852,0.3907766990291262,-180.0,-188.652,0.010499999999999997,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,50,fold_5,2,20,0.33,abstain_only,31348,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,supervised,10,fold_1,0,20,0.33,aggressive_crossing,17148,17148,1.0,0.19757406111499884,-10372.0,-10912.162,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,supervised,10,fold_1,0,20,0.33,passive_optimistic,17148,17148,1.0,0.19757406111499884,-10372.0,-10732.108,0.021,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,10,fold_1,0,20,0.33,passive_conservative,17148,0,0.0,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,10,fold_1,0,20,0.33,abstain_only,17148,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,supervised,10,fold_1,1,20,0.33,aggressive_crossing,18782,18782,1.0,0.20429134277499733,-11108.0,-11699.633,0.03149999999999999,unit_proxy,none,ok,
matrix_transformer,supervised,10,fold_1,1,20,0.33,passive_optimistic,18782,18782,1.0,0.20429134277499733,-11108.0,-11502.422,0.021,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,10,fold_1,1,20,0.33,passive_conservative,18782,0,0.0,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,10,fold_1,1,20,0.33,abstain_only,18782,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,supervised,10,fold_1,2,20,0.33,aggressive_crossing,1063,1063,1.0,0.30103480714957664,-423.0,-456.4845,0.0315,unit_proxy,none,ok,
matrix_transformer,supervised,10,fold_1,2,20,0.33,passive_optimistic,1063,1063,1.0,0.30103480714957664,-423.0,-445.323,0.021,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,10,fold_1,2,20,0.33,passive_conservative,1063,0,0.0,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,10,fold_1,2,20,0.33,abstain_only,1063,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,supervised,10,fold_2,0,20,0.33,aggressive_crossing,14617,14617,1.0,0.18683724430457685,-9155.0,-9615.4355,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,supervised,10,fold_2,0,20,0.33,passive_optimistic,14617,14617,1.0,0.18683724430457685,-9155.0,-9461.957,0.020999999999999998,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,10,fold_2,0,20,0.33,passive_conservative,14617,0,0.0,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,10,fold_2,0,20,0.33,abstain_only,14617,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,supervised,10,fold_2,1,20,0.33,aggressive_crossing,14704,14704,1.0,0.18253536452665942,-9336.0,-9799.176,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,supervised,10,fold_2,1,20,0.33,passive_optimistic,14704,14704,1.0,0.18253536452665942,-9336.0,-9644.784,0.020999999999999998,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,10,fold_2,1,20,0.33,passive_conservative,14704,0,0.0,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,10,fold_2,1,20,0.33,abstain_only,14704,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,supervised,10,fold_2,2,20,0.33,aggressive_crossing,14620,14620,1.0,0.19008207934336524,-9062.0,-9522.53,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,supervised,10,fold_2,2,20,0.33,passive_optimistic,14620,14620,1.0,0.19008207934336524,-9062.0,-9369.02,0.020999999999999998,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,10,fold_2,2,20,0.33,passive_conservative,14620,0,0.0,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,10,fold_2,2,20,0.33,abstain_only,14620,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,supervised,10,fold_3,0,20,0.33,aggressive_crossing,11885,11885,1.0,0.23971392511569206,-6187.0,-6561.3775,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,supervised,10,fold_3,0,20,0.33,passive_optimistic,11885,11885,1.0,0.23971392511569206,-6187.0,-6436.585,0.021,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,10,fold_3,0,20,0.33,passive_conservative,11885,0,0.0,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,10,fold_3,0,20,0.33,abstain_only,11885,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,supervised,10,fold_3,1,20,0.33,aggressive_crossing,20095,20095,1.0,0.23155013684996267,-10789.0,-11421.9925,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,supervised,10,fold_3,1,20,0.33,passive_optimistic,20095,20095,1.0,0.23155013684996267,-10789.0,-11210.995,0.021,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,10,fold_3,1,20,0.33,passive_conservative,20095,0,0.0,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,10,fold_3,1,20,0.33,abstain_only,20095,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,supervised,10,fold_3,2,20,0.33,aggressive_crossing,22672,22672,1.0,0.22243295695130558,-12586.0,-13300.168,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,supervised,10,fold_3,2,20,0.33,passive_optimistic,22672,22672,1.0,0.22243295695130558,-12586.0,-13062.112,0.021,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,10,fold_3,2,20,0.33,passive_conservative,22672,0,0.0,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,10,fold_3,2,20,0.33,abstain_only,22672,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,supervised,10,fold_4,0,20,0.33,aggressive_crossing,19191,19191,1.0,0.24772028555051848,-9683.0,-10287.5165,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,supervised,10,fold_4,0,20,0.33,passive_optimistic,19191,19191,1.0,0.24772028555051848,-9683.0,-10086.011,0.021,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,10,fold_4,0,20,0.33,passive_conservative,19191,0,0.0,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,10,fold_4,0,20,0.33,abstain_only,19191,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,supervised,10,fold_4,1,20,0.33,aggressive_crossing,9535,9535,1.0,0.26334556895647615,-4513.0,-4813.3525,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,supervised,10,fold_4,1,20,0.33,passive_optimistic,9535,9535,1.0,0.26334556895647615,-4513.0,-4713.235,0.021,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,10,fold_4,1,20,0.33,passive_conservative,9535,0,0.0,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,10,fold_4,1,20,0.33,abstain_only,9535,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,supervised,10,fold_4,2,20,0.33,aggressive_crossing,20632,20632,1.0,0.2562524234199302,-10058.0,-10707.908,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,supervised,10,fold_4,2,20,0.33,passive_optimistic,20632,20632,1.0,0.2562524234199302,-10058.0,-10491.272,0.021,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,10,fold_4,2,20,0.33,passive_conservative,20632,9,0.0004362155874369911,0.1111111111111111,-7.0,-7.0945,0.0105,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,10,fold_4,2,20,0.33,abstain_only,20632,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,supervised,10,fold_5,0,20,0.33,aggressive_crossing,23385,23385,1.0,0.3075475732307034,-9001.0,-9737.6275,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,supervised,10,fold_5,0,20,0.33,passive_optimistic,23385,23385,1.0,0.3075475732307034,-9001.0,-9492.085,0.021,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,10,fold_5,0,20,0.33,passive_conservative,23385,66,0.0028223220012828735,0.15151515151515152,-46.0,-46.693,0.010499999999999997,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,10,fold_5,0,20,0.33,abstain_only,23385,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,supervised,10,fold_5,1,20,0.33,aggressive_crossing,7001,7001,1.0,0.208541636909013,-4081.0,-4301.5315,0.03149999999999999,unit_proxy,none,ok,
matrix_transformer,supervised,10,fold_5,1,20,0.33,passive_optimistic,7001,7001,1.0,0.208541636909013,-4081.0,-4228.021,0.020999999999999998,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,10,fold_5,1,20,0.33,passive_conservative,7001,0,0.0,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,10,fold_5,1,20,0.33,abstain_only,7001,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,supervised,10,fold_5,2,20,0.33,aggressive_crossing,15424,15424,1.0,0.2635503112033195,-7294.0,-7779.856,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,supervised,10,fold_5,2,20,0.33,passive_optimistic,15424,15424,1.0,0.2635503112033195,-7294.0,-7617.904,0.021,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,10,fold_5,2,20,0.33,passive_conservative,15424,166,0.010762448132780083,0.060240963855421686,-146.0,-147.743,0.010499999999999997,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,10,fold_5,2,20,0.33,abstain_only,15424,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,supervised,20,fold_1,0,20,0.33,aggressive_crossing,15080,15080,1.0,0.2740053050397878,-6816.0,-7291.0199999999995,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,supervised,20,fold_1,0,20,0.33,passive_optimistic,15080,15080,1.0,0.2740053050397878,-6816.0,-7132.68,0.020999999999999998,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,20,fold_1,0,20,0.33,passive_conservative,15080,0,0.0,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,20,fold_1,0,20,0.33,abstain_only,15080,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,supervised,20,fold_1,1,20,0.33,aggressive_crossing,18827,18827,1.0,0.2932490572050778,-7785.0,-8378.0505,0.03149999999999999,unit_proxy,none,ok,
matrix_transformer,supervised,20,fold_1,1,20,0.33,passive_optimistic,18827,18827,1.0,0.2932490572050778,-7785.0,-8180.367,0.021,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,20,fold_1,1,20,0.33,passive_conservative,18827,0,0.0,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,20,fold_1,1,20,0.33,abstain_only,18827,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,supervised,20,fold_1,2,20,0.33,aggressive_crossing,18213,18213,1.0,0.3062647559435568,-7057.0,-7630.7095,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,supervised,20,fold_1,2,20,0.33,passive_optimistic,18213,18213,1.0,0.3062647559435568,-7057.0,-7439.473,0.021,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,20,fold_1,2,20,0.33,passive_conservative,18213,0,0.0,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,supervised,20,fold_1,2,20,0.33,abstain_only,18213,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,supervised,20,fold_2,0,20,0.33,aggressive_crossing,14929,14929,1.0,0.25085404246768034,-7439.0,-7909.2635,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,supervised,20,fold_2,0,20,0.33,passive_optimistic,14929,14929,1.0,0.25085404246768034,-7439.0,-7752.509,0.021,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
