model_family,pretraining_objective,horizon,fold,seed,lookback,partition,latency_step,retained_samples,dropped_samples,active_trades,directional_hit_rate,gross_proxy,net_proxy,degradation_vs_latency_0,net_degradation_vs_latency_0,payoff_mode,cost_mode,status,skipped_reason
matrix_transformer,next_field,20,fold_2,1,20,test,0,28516,0,57,0.40350877192982454,-11.0,-11.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,20,fold_2,1,20,test,1,28515,1,57,0.38596491228070173,-13.0,-13.0,-2.0,-2.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,20,fold_2,1,20,test,2,28514,2,57,0.38596491228070173,-13.0,-13.0,-2.0,-2.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,20,fold_2,1,20,test,5,28511,5,57,0.3508771929824561,-17.0,-17.0,-6.0,-6.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,20,fold_2,1,20,test,10,28506,10,57,0.2807017543859649,-25.0,-25.0,-14.0,-14.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,20,fold_2,2,20,test,0,28516,0,24,0.5416666666666666,2.0,2.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,20,fold_2,2,20,test,1,28515,1,24,0.4583333333333333,-2.0,-2.0,-4.0,-4.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,20,fold_2,2,20,test,2,28514,2,24,0.3333333333333333,-8.0,-8.0,-10.0,-10.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,20,fold_2,2,20,test,5,28511,5,24,0.3333333333333333,-8.0,-8.0,-10.0,-10.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,20,fold_2,2,20,test,10,28506,10,24,0.3333333333333333,-8.0,-8.0,-10.0,-10.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,20,fold_3,0,20,test,0,37004,0,1044,0.2796934865900383,-460.0,-460.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,20,fold_3,0,20,test,1,37003,1,1044,0.27011494252873564,-480.0,-480.0,-20.0,-20.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,20,fold_3,0,20,test,2,37002,2,1044,0.2595785440613027,-502.0,-502.0,-42.0,-42.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,20,fold_3,0,20,test,5,36999,5,1044,0.26915708812260536,-482.0,-482.0,-22.0,-22.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,20,fold_3,0,20,test,10,36994,10,1044,0.2777777777777778,-464.0,-464.0,-4.0,-4.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,20,fold_3,1,20,test,0,37004,0,123,0.3170731707317073,-45.0,-45.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,20,fold_3,1,20,test,1,37003,1,123,0.3089430894308943,-47.0,-47.0,-2.0,-2.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,20,fold_3,1,20,test,2,37002,2,123,0.2926829268292683,-51.0,-51.0,-6.0,-6.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,20,fold_3,1,20,test,5,36999,5,123,0.3089430894308943,-47.0,-47.0,-2.0,-2.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,20,fold_3,1,20,test,10,36994,10,123,0.2926829268292683,-51.0,-51.0,-6.0,-6.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,20,fold_3,2,20,test,0,37004,0,12675,0.29128205128205126,-5291.0,-5291.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,20,fold_3,2,20,test,1,37003,1,12675,0.28615384615384615,-5421.0,-5421.0,-130.0,-130.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,20,fold_3,2,20,test,2,37002,2,12675,0.2750295857988166,-5703.0,-5703.0,-412.0,-412.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,20,fold_3,2,20,test,5,36999,5,12675,0.2723471400394477,-5771.0,-5771.0,-480.0,-480.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,20,fold_3,2,20,test,10,36994,10,12675,0.26848126232741615,-5869.0,-5869.0,-578.0,-578.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,20,fold_4,0,20,test,0,34766,0,3775,0.24927152317880794,-1893.0,-1893.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,20,fold_4,0,20,test,1,34765,1,3775,0.25112582781456955,-1879.0,-1879.0,14.0,14.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,20,fold_4,0,20,test,2,34764,2,3775,0.2543046357615894,-1855.0,-1855.0,38.0,38.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,20,fold_4,0,20,test,5,34761,5,3775,0.24927152317880794,-1893.0,-1893.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,20,fold_4,0,20,test,10,34756,10,3775,0.24529801324503311,-1923.0,-1923.0,-30.0,-30.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,20,fold_4,1,20,test,0,34766,0,20099,0.3061843872829494,-7791.0,-7791.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,20,fold_4,1,20,test,1,34765,1,20099,0.2984725608239216,-8101.0,-8101.0,-310.0,-310.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,20,fold_4,1,20,test,2,34764,2,20099,0.2862331459276581,-8593.0,-8593.0,-802.0,-802.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,20,fold_4,1,20,test,5,34761,5,20099,0.2884720632867307,-8503.0,-8503.0,-712.0,-712.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,20,fold_4,1,20,test,10,34756,10,20099,0.2812577740186079,-8793.0,-8793.0,-1002.0,-1002.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,20,fold_4,2,20,test,0,34766,0,19200,0.3098958333333333,-7300.0,-7300.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,20,fold_4,2,20,test,1,34765,1,19200,0.305,-7488.0,-7488.0,-188.0,-188.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,20,fold_4,2,20,test,2,34764,2,19200,0.29515625,-7866.0,-7866.0,-566.0,-566.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,20,fold_4,2,20,test,5,34761,5,19200,0.2850520833333333,-8254.0,-8254.0,-954.0,-954.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,20,fold_4,2,20,test,10,34756,10,19200,0.2802604166666667,-8438.0,-8438.0,-1138.0,-1138.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,20,fold_5,0,20,test,0,39133,0,17932,0.31117555208565695,-6772.0,-6772.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,20,fold_5,0,20,test,1,39132,1,17932,0.3064911889359804,-6940.0,-6940.0,-168.0,-168.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,20,fold_5,0,20,test,2,39131,2,17932,0.29628596921704214,-7306.0,-7306.0,-534.0,-534.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,20,fold_5,0,20,test,5,39128,5,17932,0.292159268347089,-7454.0,-7454.0,-682.0,-682.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,20,fold_5,0,20,test,10,39123,10,17932,0.2875864376533571,-7618.0,-7618.0,-846.0,-846.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,20,fold_5,1,20,test,0,39133,0,15737,0.31244837008324333,-5903.0,-5903.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,20,fold_5,1,20,test,1,39132,1,15737,0.3068564529452882,-6079.0,-6079.0,-176.0,-176.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,20,fold_5,1,20,test,2,39131,2,15737,0.2956726186693779,-6431.0,-6431.0,-528.0,-528.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,20,fold_5,1,20,test,5,39128,5,15737,0.28620448624261297,-6729.0,-6729.0,-826.0,-826.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,20,fold_5,1,20,test,10,39123,10,15737,0.2811209252081083,-6889.0,-6889.0,-986.0,-986.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,20,fold_5,2,20,test,0,39133,0,18298,0.2924363318395453,-7596.0,-7596.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,20,fold_5,2,20,test,1,39132,1,18298,0.289539840419718,-7702.0,-7702.0,-106.0,-106.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,20,fold_5,2,20,test,2,39131,2,18298,0.2841294130506066,-7900.0,-7900.0,-304.0,-304.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,20,fold_5,2,20,test,5,39128,5,18298,0.2815061755383102,-7996.0,-7996.0,-400.0,-400.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,20,fold_5,2,20,test,10,39123,10,18298,0.280194556782162,-8044.0,-8044.0,-448.0,-448.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_1,0,20,test,0,38378,0,19571,0.3203208829390425,-7033.0,-7033.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_1,0,20,test,1,38377,1,19570,0.3202861522738886,-7034.0,-7034.0,-1.0,-1.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_1,0,20,test,2,38376,2,19569,0.3203025192907149,-7033.0,-7033.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_1,0,20,test,5,38373,5,19566,0.3201471941122355,-7038.0,-7038.0,-5.0,-5.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_1,0,20,test,10,38368,10,19561,0.31976892796891776,-7051.0,-7051.0,-18.0,-18.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_1,1,20,test,0,38378,0,19582,0.35690940659789605,-5604.0,-5604.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_1,1,20,test,1,38377,1,19581,0.35692763393085136,-5603.0,-5603.0,1.0,1.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_1,1,20,test,2,38376,2,19580,0.3570990806945863,-5596.0,-5596.0,8.0,8.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_1,1,20,test,5,38373,5,19577,0.35700056188384327,-5599.0,-5599.0,5.0,5.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_1,1,20,test,10,38368,10,19572,0.35652973635806257,-5616.0,-5616.0,-12.0,-12.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_1,2,20,test,0,38378,0,19566,0.32035163037922926,-7030.0,-7030.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_1,2,20,test,1,38377,1,19565,0.3198057756197291,-7051.0,-7051.0,-21.0,-21.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_1,2,20,test,2,38376,2,19564,0.31946432222449395,-7064.0,-7064.0,-34.0,-34.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_1,2,20,test,5,38373,5,19561,0.3185419968304279,-7099.0,-7099.0,-69.0,-69.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_1,2,20,test,10,38368,10,19556,0.31811208836162813,-7114.0,-7114.0,-84.0,-84.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_2,0,20,test,0,28516,0,10299,0.44606272453636275,-1111.0,-1111.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_2,0,20,test,1,28515,1,10299,0.4382949800951549,-1271.0,-1271.0,-160.0,-160.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_2,0,20,test,2,28514,2,10299,0.4272259442664336,-1499.0,-1499.0,-388.0,-388.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_2,0,20,test,5,28511,5,10299,0.3795514127585202,-2481.0,-2481.0,-1370.0,-1370.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_2,0,20,test,10,28506,10,10299,0.3737256044276143,-2601.0,-2601.0,-1490.0,-1490.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_2,1,20,test,0,28516,0,21230,0.3525200188412624,-6262.0,-6262.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_2,1,20,test,1,28515,1,21230,0.3500235515779557,-6368.0,-6368.0,-106.0,-106.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_2,1,20,test,2,28514,2,21230,0.345831370701837,-6546.0,-6546.0,-284.0,-284.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_2,1,20,test,5,28511,5,21230,0.33207724917569476,-7130.0,-7130.0,-868.0,-868.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_2,1,20,test,10,28506,10,21230,0.32826189354686763,-7292.0,-7292.0,-1030.0,-1030.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_2,2,20,test,0,28516,0,17360,0.34475806451612906,-5390.0,-5390.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_2,2,20,test,1,28515,1,17359,0.34218560977014806,-5479.0,-5479.0,-89.0,-89.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_2,2,20,test,2,28514,2,17358,0.33874870376771515,-5598.0,-5598.0,-208.0,-208.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_2,2,20,test,5,28511,5,17355,0.3247479112647652,-6083.0,-6083.0,-693.0,-693.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_2,2,20,test,10,28506,10,17350,0.32172910662824206,-6186.0,-6186.0,-796.0,-796.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_3,0,20,test,0,37004,0,30706,0.41047352308994983,-5498.0,-5498.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_3,0,20,test,1,37003,1,30706,0.4052628150849997,-5818.0,-5818.0,-320.0,-320.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_3,0,20,test,2,37002,2,30706,0.40037777633035887,-6118.0,-6118.0,-620.0,-620.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_3,0,20,test,5,36999,5,30706,0.38230313293818796,-7228.0,-7228.0,-1730.0,-1730.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_3,0,20,test,10,36994,10,30705,0.37912392118547467,-7423.0,-7423.0,-1925.0,-1925.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_3,1,20,test,0,37004,0,30093,0.4280397434619347,-4331.0,-4331.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_3,1,20,test,1,37003,1,30093,0.4233542684345197,-4613.0,-4613.0,-282.0,-282.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_3,1,20,test,2,37002,2,30093,0.4176718838268036,-4955.0,-4955.0,-624.0,-624.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_3,1,20,test,5,36999,5,30093,0.38779782673711494,-6753.0,-6753.0,-2422.0,-2422.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_3,1,20,test,10,36994,10,30093,0.3803542352042003,-7201.0,-7201.0,-2870.0,-2870.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_3,2,20,test,0,37004,0,34618,0.3898838754405223,-7624.0,-7624.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_3,2,20,test,1,37003,1,34617,0.3870641592281249,-7819.0,-7819.0,-195.0,-195.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_3,2,20,test,2,37002,2,34616,0.3837820660966027,-8046.0,-8046.0,-422.0,-422.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_3,2,20,test,5,36999,5,34613,0.37147892410366046,-8897.0,-8897.0,-1273.0,-1273.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_3,2,20,test,10,36994,10,34608,0.36485783633841884,-9354.0,-9354.0,-1730.0,-1730.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_4,0,20,test,0,34766,0,29137,0.4609946116621478,-2273.0,-2273.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_4,0,20,test,1,34765,1,29137,0.4558121975495075,-2575.0,-2575.0,-302.0,-302.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_4,0,20,test,2,34764,2,29137,0.4483303016782785,-3011.0,-3011.0,-738.0,-738.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_4,0,20,test,5,34761,5,29137,0.415794350825411,-4907.0,-4907.0,-2634.0,-2634.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_4,0,20,test,10,34756,10,29133,0.40349431915696976,-5623.0,-5623.0,-3350.0,-3350.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_4,1,20,test,0,34766,0,32196,0.45754130947943844,-2734.0,-2734.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_4,1,20,test,1,34765,1,32195,0.4523373194595434,-3069.0,-3069.0,-335.0,-335.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_4,1,20,test,2,34764,2,32194,0.4449276262657638,-3546.0,-3546.0,-812.0,-812.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_4,1,20,test,5,34761,5,32191,0.4185020657947874,-5247.0,-5247.0,-2513.0,-2513.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_4,1,20,test,10,34756,10,32186,0.40716460572919905,-5976.0,-5976.0,-3242.0,-3242.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_4,2,20,test,0,34766,0,32175,0.46066822066822066,-2531.0,-2531.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_4,2,20,test,1,34765,1,32174,0.4561136321253186,-2824.0,-2824.0,-293.0,-293.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_4,2,20,test,2,34764,2,32173,0.44879246573213566,-3295.0,-3295.0,-764.0,-764.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_4,2,20,test,5,34761,5,32170,0.4212931302455704,-5064.0,-5064.0,-2533.0,-2533.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_4,2,20,test,10,34756,10,32165,0.40649774599720195,-6015.0,-6015.0,-3484.0,-3484.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_5,0,20,test,0,39133,0,32738,0.4309670719042092,-4520.0,-4520.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_5,0,20,test,1,39132,1,32737,0.4249625805663317,-4913.0,-4913.0,-393.0,-393.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_5,0,20,test,2,39131,2,32736,0.41791911045943303,-5374.0,-5374.0,-854.0,-854.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_5,0,20,test,5,39128,5,32733,0.39073717654965934,-7153.0,-7153.0,-2633.0,-2633.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_5,0,20,test,10,39123,10,32728,0.37701662185284773,-8050.0,-8050.0,-3530.0,-3530.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_5,1,20,test,0,39133,0,29144,0.44036508372220695,-3476.0,-3476.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_5,1,20,test,1,39132,1,29143,0.43561060975191296,-3753.0,-3753.0,-277.0,-277.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_5,1,20,test,2,39131,2,29142,0.4310616978930753,-4018.0,-4018.0,-542.0,-542.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_5,1,20,test,5,39128,5,29139,0.40299941658945054,-5653.0,-5653.0,-2177.0,-2177.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_5,1,20,test,10,39123,10,29134,0.38370975492551657,-6776.0,-6776.0,-3300.0,-3300.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_5,2,20,test,0,39133,0,31348,0.42650248819701414,-4608.0,-4608.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_5,2,20,test,1,39132,1,31348,0.42152609416868697,-4920.0,-4920.0,-312.0,-312.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_5,2,20,test,2,39131,2,31348,0.4164540002551997,-5238.0,-5238.0,-630.0,-630.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_5,2,20,test,5,39128,5,31348,0.3945068265918081,-6614.0,-6614.0,-2006.0,-2006.0,unit_payoff,unit_proxy,ok,
matrix_transformer,next_field,50,fold_5,2,20,test,10,39123,10,31343,0.38260536642950577,-7359.0,-7359.0,-2751.0,-2751.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_1,0,20,test,0,38378,0,17148,0.19757406111499884,-10372.0,-10372.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_1,0,20,test,1,38377,1,17148,0.1973407977606718,-10380.0,-10380.0,-8.0,-8.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_1,0,20,test,2,38376,2,17148,0.19629111266620014,-10416.0,-10416.0,-44.0,-44.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_1,0,20,test,5,38373,5,17148,0.19477490086307442,-10468.0,-10468.0,-96.0,-96.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_1,0,20,test,10,38368,10,17148,0.19489153254023792,-10464.0,-10464.0,-92.0,-92.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_1,1,20,test,0,38378,0,18782,0.20429134277499733,-11108.0,-11108.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_1,1,20,test,1,38377,1,18782,0.20434458524118837,-11106.0,-11106.0,2.0,2.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_1,1,20,test,2,38376,2,18782,0.20083058247258012,-11238.0,-11238.0,-130.0,-130.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_1,1,20,test,5,38373,5,18782,0.19848791396017462,-11326.0,-11326.0,-218.0,-218.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_1,1,20,test,10,38368,10,18782,0.19673091257587053,-11392.0,-11392.0,-284.0,-284.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_1,2,20,test,0,38378,0,1063,0.30103480714957664,-423.0,-423.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_1,2,20,test,1,38377,1,1063,0.2953904045155221,-435.0,-435.0,-12.0,-12.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_1,2,20,test,2,38376,2,1063,0.26246472248353714,-505.0,-505.0,-82.0,-82.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_1,2,20,test,5,38373,5,1063,0.2361241768579492,-561.0,-561.0,-138.0,-138.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_1,2,20,test,10,38368,10,1063,0.22107243650047037,-593.0,-593.0,-170.0,-170.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_2,0,20,test,0,28516,0,14617,0.18683724430457685,-9155.0,-9155.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_2,0,20,test,1,28515,1,14617,0.18628993637545324,-9171.0,-9171.0,-16.0,-16.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_2,0,20,test,2,28514,2,14617,0.18156940548676198,-9309.0,-9309.0,-154.0,-154.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_2,0,20,test,5,28511,5,14617,0.18122733803105973,-9319.0,-9319.0,-164.0,-164.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_2,0,20,test,10,28506,10,14617,0.18095368406649792,-9327.0,-9327.0,-172.0,-172.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_2,1,20,test,0,28516,0,14704,0.18253536452665942,-9336.0,-9336.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_2,1,20,test,1,28515,1,14704,0.18246735582154516,-9338.0,-9338.0,-2.0,-2.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_2,1,20,test,2,28514,2,14704,0.1819232861806311,-9354.0,-9354.0,-18.0,-18.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_2,1,20,test,5,28511,5,14704,0.18205930359085962,-9350.0,-9350.0,-14.0,-14.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_2,1,20,test,10,28506,10,14704,0.18131120783460283,-9372.0,-9372.0,-36.0,-36.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_2,2,20,test,0,28516,0,14620,0.19008207934336524,-9062.0,-9062.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_2,2,20,test,1,28515,1,14620,0.1889876880984952,-9094.0,-9094.0,-32.0,-32.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_2,2,20,test,2,28514,2,14620,0.18344733242134062,-9256.0,-9256.0,-194.0,-194.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_2,2,20,test,5,28511,5,14620,0.18036935704514365,-9346.0,-9346.0,-284.0,-284.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_2,2,20,test,10,28506,10,14620,0.18009575923392612,-9354.0,-9354.0,-292.0,-292.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_3,0,20,test,0,37004,0,11885,0.23971392511569206,-6187.0,-6187.0,0.0,0.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_3,0,20,test,1,37003,1,11885,0.236684896928902,-6259.0,-6259.0,-72.0,-72.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_3,0,20,test,2,37002,2,11885,0.22431636516617584,-6553.0,-6553.0,-366.0,-366.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_3,0,20,test,5,36999,5,11885,0.21699621371476652,-6727.0,-6727.0,-540.0,-540.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_3,0,20,test,10,36994,10,11885,0.21665965502734538,-6735.0,-6735.0,-548.0,-548.0,unit_payoff,unit_proxy,ok,
matrix_transformer,supervised,10,fold_3,1,20,test,0,37004,0,20095,0.23155013684996267,-10789.0,-10789.0,0.0,0.0,unit_payoff,unit_proxy,ok,
