ablation_name,ablation_type,status,model_name,split,horizon,feature_group,lookback,calibration_bins,cost_bps,latency_steps,metric_name,metric_value,source_experiment,warning
latency_1,latency_steps,run,transformer,test,10,all,1,10,5.0,1,execution.hit_rate_proxy@confidence_threshold=0,0.6008476307189542,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,0.0,1,execution.eligible_predictions@confidence_threshold=0.5,15184.0,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,0.0,1,execution.trade_count_proxy@confidence_threshold=0.5,13519.0,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,0.0,1,execution.turnover_proxy@confidence_threshold=0.5,13519.0,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,0.0,1,execution.gross_signal_return_proxy@confidence_threshold=0.5,-8.865306543963413,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,0.0,1,execution.cost_proxy@confidence_threshold=0.5,0.0,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,0.0,1,execution.net_signal_return_proxy@confidence_threshold=0.5,-8.865306543963413,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,0.0,1,execution.hit_rate_proxy@confidence_threshold=0.5,0.6638566912539515,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,1.0,1,execution.eligible_predictions@confidence_threshold=0.5,15184.0,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,1.0,1,execution.trade_count_proxy@confidence_threshold=0.5,13519.0,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,1.0,1,execution.turnover_proxy@confidence_threshold=0.5,13519.0,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,1.0,1,execution.gross_signal_return_proxy@confidence_threshold=0.5,-8.865306543963413,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,1.0,1,execution.cost_proxy@confidence_threshold=0.5,1.0,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,1.0,1,execution.net_signal_return_proxy@confidence_threshold=0.5,-9.865306543963412,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,1.0,1,execution.hit_rate_proxy@confidence_threshold=0.5,0.6638566912539515,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,5.0,1,execution.eligible_predictions@confidence_threshold=0.5,15184.0,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,5.0,1,execution.trade_count_proxy@confidence_threshold=0.5,13519.0,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,5.0,1,execution.turnover_proxy@confidence_threshold=0.5,13519.0,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,5.0,1,execution.gross_signal_return_proxy@confidence_threshold=0.5,-8.865306543963413,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,5.0,1,execution.cost_proxy@confidence_threshold=0.5,5.0,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,5.0,1,execution.net_signal_return_proxy@confidence_threshold=0.5,-13.865306543963412,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,5.0,1,execution.hit_rate_proxy@confidence_threshold=0.5,0.6638566912539515,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,0.0,1,execution.eligible_predictions@confidence_threshold=0.6,11453.0,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,0.0,1,execution.trade_count_proxy@confidence_threshold=0.6,11043.0,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,0.0,1,execution.turnover_proxy@confidence_threshold=0.6,11043.0,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,0.0,1,execution.gross_signal_return_proxy@confidence_threshold=0.6,-3.08544709706157,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,0.0,1,execution.cost_proxy@confidence_threshold=0.6,0.0,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,0.0,1,execution.net_signal_return_proxy@confidence_threshold=0.6,-3.08544709706157,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,0.0,1,execution.hit_rate_proxy@confidence_threshold=0.6,0.72976512704095,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,1.0,1,execution.eligible_predictions@confidence_threshold=0.6,11453.0,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,1.0,1,execution.trade_count_proxy@confidence_threshold=0.6,11043.0,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,1.0,1,execution.turnover_proxy@confidence_threshold=0.6,11043.0,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,1.0,1,execution.gross_signal_return_proxy@confidence_threshold=0.6,-3.08544709706157,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,1.0,1,execution.cost_proxy@confidence_threshold=0.6,1.0,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,1.0,1,execution.net_signal_return_proxy@confidence_threshold=0.6,-4.08544709706157,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,1.0,1,execution.hit_rate_proxy@confidence_threshold=0.6,0.72976512704095,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,5.0,1,execution.eligible_predictions@confidence_threshold=0.6,11453.0,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,5.0,1,execution.trade_count_proxy@confidence_threshold=0.6,11043.0,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,5.0,1,execution.turnover_proxy@confidence_threshold=0.6,11043.0,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,5.0,1,execution.gross_signal_return_proxy@confidence_threshold=0.6,-3.08544709706157,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,5.0,1,execution.cost_proxy@confidence_threshold=0.6,5.0,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,5.0,1,execution.net_signal_return_proxy@confidence_threshold=0.6,-8.08544709706157,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,5.0,1,execution.hit_rate_proxy@confidence_threshold=0.6,0.72976512704095,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,0.0,1,execution.eligible_predictions@confidence_threshold=0.7,9067.0,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,0.0,1,execution.trade_count_proxy@confidence_threshold=0.7,9033.0,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,0.0,1,execution.turnover_proxy@confidence_threshold=0.7,9033.0,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,0.0,1,execution.gross_signal_return_proxy@confidence_threshold=0.7,5.678735916185952,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,0.0,1,execution.cost_proxy@confidence_threshold=0.7,0.0,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,0.0,1,execution.net_signal_return_proxy@confidence_threshold=0.7,5.678735916185952,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,0.0,1,execution.hit_rate_proxy@confidence_threshold=0.7,0.7807433550237124,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,1.0,1,execution.eligible_predictions@confidence_threshold=0.7,9067.0,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,1.0,1,execution.trade_count_proxy@confidence_threshold=0.7,9033.0,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,1.0,1,execution.turnover_proxy@confidence_threshold=0.7,9033.0,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,1.0,1,execution.gross_signal_return_proxy@confidence_threshold=0.7,5.678735916185952,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,1.0,1,execution.cost_proxy@confidence_threshold=0.7,1.0,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,1.0,1,execution.net_signal_return_proxy@confidence_threshold=0.7,4.678735916185952,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,1.0,1,execution.hit_rate_proxy@confidence_threshold=0.7,0.7807433550237124,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,5.0,1,execution.eligible_predictions@confidence_threshold=0.7,9067.0,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,5.0,1,execution.trade_count_proxy@confidence_threshold=0.7,9033.0,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,5.0,1,execution.turnover_proxy@confidence_threshold=0.7,9033.0,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,5.0,1,execution.gross_signal_return_proxy@confidence_threshold=0.7,5.678735916185952,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,5.0,1,execution.cost_proxy@confidence_threshold=0.7,5.0,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,5.0,1,execution.net_signal_return_proxy@confidence_threshold=0.7,0.6787359161859516,experiments/latency_1,none
latency_1,latency_steps,run,transformer,test,10,all,1,10,5.0,1,execution.hit_rate_proxy@confidence_threshold=0.7,0.7807433550237124,experiments/latency_1,none
horizon_50,horizon,run,majority,test,50,all,1,10,"0.0,1.0,5.0",0,accuracy,0.30598744693595853,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,"0.0,1.0,5.0",0,macro_f1,0.15619723740012498,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,"0.0,1.0,5.0",0,weighted_f1,0.14338318167154218,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,"0.0,1.0,5.0",0,matthews_corrcoef,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,"0.0,1.0,5.0",0,balanced_accuracy,0.3333333333333333,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,"0.0,1.0,5.0",0,log_loss,1.101428148334625,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,"0.0,1.0,5.0",0,n_samples,38397.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,"0.0,1.0,5.0",0,class_count_train,3.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,"0.0,1.0,5.0",0,class_count_test,3.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,"0.0,1.0,5.0",0,brier_score,0.6685501737279907,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,"0.0,1.0,5.0",0,mean_confidence,0.3525085603692126,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,"0.0,1.0,5.0",0,expected_calibration_error,0.04652111343325405,experiments/horizon_50,none
horizon_50,horizon,run,logistic,test,50,all,1,10,"0.0,1.0,5.0",0,accuracy,0.4419355678829075,experiments/horizon_50,none
horizon_50,horizon,run,logistic,test,50,all,1,10,"0.0,1.0,5.0",0,macro_f1,0.43945640693667487,experiments/horizon_50,none
horizon_50,horizon,run,logistic,test,50,all,1,10,"0.0,1.0,5.0",0,weighted_f1,0.44124357351697574,experiments/horizon_50,none
horizon_50,horizon,run,logistic,test,50,all,1,10,"0.0,1.0,5.0",0,matthews_corrcoef,0.16127240971133025,experiments/horizon_50,none
horizon_50,horizon,run,logistic,test,50,all,1,10,"0.0,1.0,5.0",0,balanced_accuracy,0.44005347409350765,experiments/horizon_50,none
horizon_50,horizon,run,logistic,test,50,all,1,10,"0.0,1.0,5.0",0,log_loss,1.0648127205100633,experiments/horizon_50,none
horizon_50,horizon,run,logistic,test,50,all,1,10,"0.0,1.0,5.0",0,n_samples,38397.0,experiments/horizon_50,none
horizon_50,horizon,run,logistic,test,50,all,1,10,"0.0,1.0,5.0",0,class_count_train,3.0,experiments/horizon_50,none
horizon_50,horizon,run,logistic,test,50,all,1,10,"0.0,1.0,5.0",0,class_count_test,3.0,experiments/horizon_50,none
horizon_50,horizon,run,logistic,test,50,all,1,10,"0.0,1.0,5.0",0,brier_score,0.6412129835517483,experiments/horizon_50,none
horizon_50,horizon,run,logistic,test,50,all,1,10,"0.0,1.0,5.0",0,mean_confidence,0.4680485777105762,experiments/horizon_50,none
horizon_50,horizon,run,logistic,test,50,all,1,10,"0.0,1.0,5.0",0,expected_calibration_error,0.027429027355157752,experiments/horizon_50,none
horizon_50,horizon,run,deeplob_style,test,50,all,1,10,"0.0,1.0,5.0",0,accuracy,0.4095892908300128,experiments/horizon_50,none
horizon_50,horizon,run,deeplob_style,test,50,all,1,10,"0.0,1.0,5.0",0,macro_f1,0.3990138356593412,experiments/horizon_50,none
horizon_50,horizon,run,deeplob_style,test,50,all,1,10,"0.0,1.0,5.0",0,weighted_f1,0.402390909891781,experiments/horizon_50,none
horizon_50,horizon,run,deeplob_style,test,50,all,1,10,"0.0,1.0,5.0",0,matthews_corrcoef,0.10676681923180904,experiments/horizon_50,none
horizon_50,horizon,run,deeplob_style,test,50,all,1,10,"0.0,1.0,5.0",0,balanced_accuracy,0.4027212946959768,experiments/horizon_50,none
horizon_50,horizon,run,deeplob_style,test,50,all,1,10,"0.0,1.0,5.0",0,log_loss,1.084254602935695,experiments/horizon_50,none
horizon_50,horizon,run,deeplob_style,test,50,all,1,10,"0.0,1.0,5.0",0,n_samples,38397.0,experiments/horizon_50,none
horizon_50,horizon,run,deeplob_style,test,50,all,1,10,"0.0,1.0,5.0",0,class_count_train,3.0,experiments/horizon_50,none
horizon_50,horizon,run,deeplob_style,test,50,all,1,10,"0.0,1.0,5.0",0,class_count_test,3.0,experiments/horizon_50,none
horizon_50,horizon,run,deeplob_style,test,50,all,1,10,"0.0,1.0,5.0",0,brier_score,0.6594187630154724,experiments/horizon_50,none
horizon_50,horizon,run,deeplob_style,test,50,all,1,10,"0.0,1.0,5.0",0,mean_confidence,0.4743715243948496,experiments/horizon_50,none
horizon_50,horizon,run,deeplob_style,test,50,all,1,10,"0.0,1.0,5.0",0,expected_calibration_error,0.07159131350232842,experiments/horizon_50,none
horizon_50,horizon,run,transformer,test,50,all,1,10,"0.0,1.0,5.0",0,accuracy,0.4876022295150284,experiments/horizon_50,none
horizon_50,horizon,run,transformer,test,50,all,1,10,"0.0,1.0,5.0",0,macro_f1,0.47232014322818056,experiments/horizon_50,none
horizon_50,horizon,run,transformer,test,50,all,1,10,"0.0,1.0,5.0",0,weighted_f1,0.47643549894403403,experiments/horizon_50,none
horizon_50,horizon,run,transformer,test,50,all,1,10,"0.0,1.0,5.0",0,matthews_corrcoef,0.22888839739697397,experiments/horizon_50,none
horizon_50,horizon,run,transformer,test,50,all,1,10,"0.0,1.0,5.0",0,balanced_accuracy,0.47807127027257695,experiments/horizon_50,none
horizon_50,horizon,run,transformer,test,50,all,1,10,"0.0,1.0,5.0",0,log_loss,1.1146664801573554,experiments/horizon_50,none
horizon_50,horizon,run,transformer,test,50,all,1,10,"0.0,1.0,5.0",0,n_samples,38394.0,experiments/horizon_50,none
horizon_50,horizon,run,transformer,test,50,all,1,10,"0.0,1.0,5.0",0,class_count_train,3.0,experiments/horizon_50,none
horizon_50,horizon,run,transformer,test,50,all,1,10,"0.0,1.0,5.0",0,class_count_test,3.0,experiments/horizon_50,none
horizon_50,horizon,run,transformer,test,50,all,1,10,"0.0,1.0,5.0",0,brier_score,0.6592327651435177,experiments/horizon_50,none
horizon_50,horizon,run,transformer,test,50,all,1,10,"0.0,1.0,5.0",0,mean_confidence,0.6470093185621958,experiments/horizon_50,none
horizon_50,horizon,run,transformer,test,50,all,1,10,"0.0,1.0,5.0",0,expected_calibration_error,0.15940708904716738,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_0.count,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_0.mean_confidence,0.05,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_0.accuracy,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_0.confidence_gap,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_1.count,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_1.mean_confidence,0.15,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_1.accuracy,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_1.confidence_gap,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_2.count,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_2.mean_confidence,0.25,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_2.accuracy,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_2.confidence_gap,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_3.count,38397.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_3.mean_confidence,0.3525085603692126,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_3.accuracy,0.3059874469359585,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_3.confidence_gap,0.046521113433254,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_4.count,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_4.mean_confidence,0.45,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_4.accuracy,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_4.confidence_gap,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_5.count,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_5.mean_confidence,0.55,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_5.accuracy,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_5.confidence_gap,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_6.count,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_6.mean_confidence,0.6500000000000001,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_6.accuracy,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_6.confidence_gap,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_7.count,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_7.mean_confidence,0.75,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_7.accuracy,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_7.confidence_gap,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_8.count,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_8.mean_confidence,0.8500000000000001,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_8.accuracy,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_8.confidence_gap,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_9.count,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_9.mean_confidence,0.95,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_9.accuracy,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_9.confidence_gap,0.0,experiments/horizon_50,none
horizon_50,horizon,run,logistic,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_0.count,0.0,experiments/horizon_50,none
horizon_50,horizon,run,logistic,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_0.mean_confidence,0.05,experiments/horizon_50,none
horizon_50,horizon,run,logistic,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_0.accuracy,0.0,experiments/horizon_50,none
horizon_50,horizon,run,logistic,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_0.confidence_gap,0.0,experiments/horizon_50,none
horizon_50,horizon,run,logistic,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_1.count,0.0,experiments/horizon_50,none
horizon_50,horizon,run,logistic,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_1.mean_confidence,0.15,experiments/horizon_50,none
horizon_50,horizon,run,logistic,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_1.accuracy,0.0,experiments/horizon_50,none
horizon_50,horizon,run,logistic,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_1.confidence_gap,0.0,experiments/horizon_50,none
horizon_50,horizon,run,logistic,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_2.count,0.0,experiments/horizon_50,none
horizon_50,horizon,run,logistic,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_2.mean_confidence,0.25,experiments/horizon_50,none
horizon_50,horizon,run,logistic,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_2.accuracy,0.0,experiments/horizon_50,none
horizon_50,horizon,run,logistic,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_2.confidence_gap,0.0,experiments/horizon_50,none
horizon_50,horizon,run,logistic,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_3.count,9397.0,experiments/horizon_50,none
horizon_50,horizon,run,logistic,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_3.mean_confidence,0.3751978756516441,experiments/horizon_50,none
horizon_50,horizon,run,logistic,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_3.accuracy,0.3778865595402788,experiments/horizon_50,none
horizon_50,horizon,run,logistic,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_3.confidence_gap,0.0026886838886346,experiments/horizon_50,none
horizon_50,horizon,run,logistic,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_4.count,18182.0,experiments/horizon_50,none
horizon_50,horizon,run,logistic,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_4.mean_confidence,0.4452648450745117,experiments/horizon_50,none
horizon_50,horizon,run,logistic,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_4.accuracy,0.4300956990430096,experiments/horizon_50,none
horizon_50,horizon,run,logistic,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_4.confidence_gap,0.0151691460315021,experiments/horizon_50,none
horizon_50,horizon,run,logistic,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_5.count,7453.0,experiments/horizon_50,none
horizon_50,horizon,run,logistic,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_5.mean_confidence,0.5408690706491553,experiments/horizon_50,none
horizon_50,horizon,run,logistic,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_5.accuracy,0.4980544747081712,experiments/horizon_50,none
horizon_50,horizon,run,logistic,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_5.confidence_gap,0.0428145959409841,experiments/horizon_50,none
horizon_50,horizon,run,logistic,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_6.count,2333.0,experiments/horizon_50,none
horizon_50,horizon,run,logistic,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_6.mean_confidence,0.6412206047291801,experiments/horizon_50,none
horizon_50,horizon,run,logistic,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_6.accuracy,0.5473639091298756,experiments/horizon_50,none
horizon_50,horizon,run,logistic,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_6.confidence_gap,0.0938566955993044,experiments/horizon_50,none
horizon_50,horizon,run,logistic,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_7.count,630.0,experiments/horizon_50,none
horizon_50,horizon,run,logistic,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_7.mean_confidence,0.7392214970335051,experiments/horizon_50,none
horizon_50,horizon,run,logistic,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_7.accuracy,0.5571428571428572,experiments/horizon_50,none
horizon_50,horizon,run,logistic,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_7.confidence_gap,0.182078639890648,experiments/horizon_50,none
horizon_50,horizon,run,logistic,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_8.count,248.0,experiments/horizon_50,none
horizon_50,horizon,run,logistic,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_8.mean_confidence,0.8472712314895331,experiments/horizon_50,none
horizon_50,horizon,run,logistic,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_8.accuracy,0.6370967741935484,experiments/horizon_50,none
horizon_50,horizon,run,logistic,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_8.confidence_gap,0.2101744572959847,experiments/horizon_50,none
horizon_50,horizon,run,logistic,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_9.count,154.0,experiments/horizon_50,none
horizon_50,horizon,run,logistic,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_9.mean_confidence,0.9559982129082882,experiments/horizon_50,none
horizon_50,horizon,run,logistic,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_9.accuracy,0.6493506493506493,experiments/horizon_50,none
horizon_50,horizon,run,logistic,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_9.confidence_gap,0.3066475635576389,experiments/horizon_50,none
horizon_50,horizon,run,deeplob_style,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_0.count,0.0,experiments/horizon_50,none
