model_name,source,fold_id,split,confidence_threshold,cost_bps,latency_steps,eligible_predictions,coverage,trade_count_proxy,turnover_proxy,gross_signal_return_proxy,cost_proxy,net_signal_return_proxy,hit_rate_proxy,adverse_selection_proxy,fill_assumption,fill_assumption_proxy,status,skip_reason
random_forest,classical,fold_1,test,0.7,1.0,0.0,142.0,0.007249336328364305,142.0,142.0,199.92708220916296,1.0,198.92708220916296,0.7887323943661971,0.0,full_fill_at_mid_no_queue,1.0,ok,
random_forest,classical,fold_1,test,0.7,5.0,0.0,142.0,0.007249336328364305,142.0,142.0,199.92708220916296,5.0,194.92708220916296,0.7887323943661971,0.0,full_fill_at_mid_no_queue,1.0,ok,
random_forest,classical,fold_1,test,0.7,0.0,1.0,142.0,0.007249706437943534,142.0,142.0,198.6886213113424,0.0,198.6886213113424,0.7887323943661971,1.2384608978205733,full_fill_at_mid_no_queue,1.0,ok,
random_forest,classical,fold_1,test,0.7,0.5,1.0,142.0,0.007249706437943534,142.0,142.0,198.6886213113424,0.5,198.1886213113424,0.7887323943661971,1.2384608978205733,full_fill_at_mid_no_queue,1.0,ok,
random_forest,classical,fold_1,test,0.7,1.0,1.0,142.0,0.007249706437943534,142.0,142.0,198.6886213113424,1.0,197.6886213113424,0.7887323943661971,1.2384608978205733,full_fill_at_mid_no_queue,1.0,ok,
random_forest,classical,fold_1,test,0.7,5.0,1.0,142.0,0.007249706437943534,142.0,142.0,198.6886213113424,5.0,193.6886213113424,0.7887323943661971,1.2384608978205733,full_fill_at_mid_no_queue,1.0,ok,
gradient_boosting,classical,fold_1,test,0.0,0.0,0.0,19588.0,1.0,18264.0,18264.0,13.060061575362836,0.0,13.060061575362836,0.5641208903410251,0.0,full_fill_at_mid_no_queue,0.9324075964876455,ok,
gradient_boosting,classical,fold_1,test,0.0,0.5,0.0,19588.0,1.0,18264.0,18264.0,13.060061575362836,0.5,12.560061575362836,0.5641208903410251,0.0,full_fill_at_mid_no_queue,0.9324075964876455,ok,
gradient_boosting,classical,fold_1,test,0.0,1.0,0.0,19588.0,1.0,18264.0,18264.0,13.060061575362836,1.0,12.060061575362836,0.5641208903410251,0.0,full_fill_at_mid_no_queue,0.9324075964876455,ok,
gradient_boosting,classical,fold_1,test,0.0,5.0,0.0,19588.0,1.0,18264.0,18264.0,13.060061575362836,5.0,8.060061575362836,0.5641208903410251,0.0,full_fill_at_mid_no_queue,0.9324075964876455,ok,
gradient_boosting,classical,fold_1,test,0.0,0.0,1.0,19587.0,1.0,18263.0,18263.0,9.235994788618036,0.0,9.235994788618036,0.5642007453923521,3.8240667867447993,full_fill_at_mid_no_queue,0.93240414560678,ok,
gradient_boosting,classical,fold_1,test,0.0,0.5,1.0,19587.0,1.0,18263.0,18263.0,9.235994788618036,0.5,8.735994788618036,0.5642007453923521,3.8240667867447993,full_fill_at_mid_no_queue,0.93240414560678,ok,
gradient_boosting,classical,fold_1,test,0.0,1.0,1.0,19587.0,1.0,18263.0,18263.0,9.235994788618036,1.0,8.235994788618036,0.5642007453923521,3.8240667867447993,full_fill_at_mid_no_queue,0.93240414560678,ok,
gradient_boosting,classical,fold_1,test,0.0,5.0,1.0,19587.0,1.0,18263.0,18263.0,9.235994788618036,5.0,4.2359947886180365,0.5642007453923521,3.8240667867447993,full_fill_at_mid_no_queue,0.93240414560678,ok,
gradient_boosting,classical,fold_1,test,0.5,0.0,0.0,13233.0,0.6755666734735553,12806.0,12806.0,13.933440413051766,0.0,13.933440413051766,0.6238948084334618,0.0,full_fill_at_mid_no_queue,0.9677321846897907,ok,
gradient_boosting,classical,fold_1,test,0.5,0.5,0.0,13233.0,0.6755666734735553,12806.0,12806.0,13.933440413051766,0.5,13.433440413051766,0.6238948084334618,0.0,full_fill_at_mid_no_queue,0.9677321846897907,ok,
gradient_boosting,classical,fold_1,test,0.5,1.0,0.0,13233.0,0.6755666734735553,12806.0,12806.0,13.933440413051766,1.0,12.933440413051766,0.6238948084334618,0.0,full_fill_at_mid_no_queue,0.9677321846897907,ok,
gradient_boosting,classical,fold_1,test,0.5,5.0,0.0,13233.0,0.6755666734735553,12806.0,12806.0,13.933440413051766,5.0,8.933440413051766,0.6238948084334618,0.0,full_fill_at_mid_no_queue,0.9677321846897907,ok,
gradient_boosting,classical,fold_1,test,0.5,0.0,1.0,13234.0,0.6756522183080614,12807.0,12807.0,13.130580309645191,0.0,13.130580309645191,0.6239232280489648,0.8028601034065748,full_fill_at_mid_no_queue,0.9677346229409097,ok,
gradient_boosting,classical,fold_1,test,0.5,0.5,1.0,13234.0,0.6756522183080614,12807.0,12807.0,13.130580309645191,0.5,12.630580309645191,0.6239232280489648,0.8028601034065748,full_fill_at_mid_no_queue,0.9677346229409097,ok,
gradient_boosting,classical,fold_1,test,0.5,1.0,1.0,13234.0,0.6756522183080614,12807.0,12807.0,13.130580309645191,1.0,12.130580309645191,0.6239232280489648,0.8028601034065748,full_fill_at_mid_no_queue,0.9677346229409097,ok,
gradient_boosting,classical,fold_1,test,0.5,5.0,1.0,13234.0,0.6756522183080614,12807.0,12807.0,13.130580309645191,5.0,8.130580309645193,0.6239232280489648,0.8028601034065748,full_fill_at_mid_no_queue,0.9677346229409097,ok,
gradient_boosting,classical,fold_1,test,0.6,0.0,0.0,6826.0,0.3484786604043292,6749.0,6749.0,21.42733827252613,0.0,21.42733827252613,0.6752124230881922,0.0,full_fill_at_mid_no_queue,0.9887196015235863,ok,
gradient_boosting,classical,fold_1,test,0.6,0.5,0.0,6826.0,0.3484786604043292,6749.0,6749.0,21.42733827252613,0.5,20.92733827252613,0.6752124230881922,0.0,full_fill_at_mid_no_queue,0.9887196015235863,ok,
gradient_boosting,classical,fold_1,test,0.6,1.0,0.0,6826.0,0.3484786604043292,6749.0,6749.0,21.42733827252613,1.0,20.42733827252613,0.6752124230881922,0.0,full_fill_at_mid_no_queue,0.9887196015235863,ok,
gradient_boosting,classical,fold_1,test,0.6,5.0,0.0,6826.0,0.3484786604043292,6749.0,6749.0,21.42733827252613,5.0,16.42733827252613,0.6752124230881922,0.0,full_fill_at_mid_no_queue,0.9887196015235863,ok,
gradient_boosting,classical,fold_1,test,0.6,0.0,1.0,6827.0,0.3485475059988768,6750.0,6750.0,20.46522169014177,0.0,20.46522169014177,0.6752599970704556,0.9621165823843576,full_fill_at_mid_no_queue,0.9887212538450271,ok,
gradient_boosting,classical,fold_1,test,0.6,0.5,1.0,6827.0,0.3485475059988768,6750.0,6750.0,20.46522169014177,0.5,19.96522169014177,0.6752599970704556,0.9621165823843576,full_fill_at_mid_no_queue,0.9887212538450271,ok,
gradient_boosting,classical,fold_1,test,0.6,1.0,1.0,6827.0,0.3485475059988768,6750.0,6750.0,20.46522169014177,1.0,19.46522169014177,0.6752599970704556,0.9621165823843576,full_fill_at_mid_no_queue,0.9887212538450271,ok,
gradient_boosting,classical,fold_1,test,0.6,5.0,1.0,6827.0,0.3485475059988768,6750.0,6750.0,20.46522169014177,5.0,15.465221690141773,0.6752599970704556,0.9621165823843576,full_fill_at_mid_no_queue,0.9887212538450271,ok,
gradient_boosting,classical,fold_1,test,0.7,0.0,0.0,1920.0,0.09801919542577088,1913.0,1913.0,44.16511920229634,0.0,44.16511920229634,0.7,0.0,full_fill_at_mid_no_queue,0.9963541666666667,ok,
gradient_boosting,classical,fold_1,test,0.7,0.5,0.0,1920.0,0.09801919542577088,1913.0,1913.0,44.16511920229634,0.5,43.66511920229634,0.7,0.0,full_fill_at_mid_no_queue,0.9963541666666667,ok,
gradient_boosting,classical,fold_1,test,0.7,1.0,0.0,1920.0,0.09801919542577088,1913.0,1913.0,44.16511920229634,1.0,43.16511920229634,0.7,0.0,full_fill_at_mid_no_queue,0.9963541666666667,ok,
gradient_boosting,classical,fold_1,test,0.7,5.0,0.0,1920.0,0.09801919542577088,1913.0,1913.0,44.16511920229634,5.0,39.16511920229634,0.7,0.0,full_fill_at_mid_no_queue,0.9963541666666667,ok,
gradient_boosting,classical,fold_1,test,0.7,0.0,1.0,1920.0,0.09802419972430694,1913.0,1913.0,42.377557310085415,0.0,42.377557310085415,0.7,1.787561892210924,full_fill_at_mid_no_queue,0.9963541666666667,ok,
gradient_boosting,classical,fold_1,test,0.7,0.5,1.0,1920.0,0.09802419972430694,1913.0,1913.0,42.377557310085415,0.5,41.877557310085415,0.7,1.787561892210924,full_fill_at_mid_no_queue,0.9963541666666667,ok,
gradient_boosting,classical,fold_1,test,0.7,1.0,1.0,1920.0,0.09802419972430694,1913.0,1913.0,42.377557310085415,1.0,41.377557310085415,0.7,1.787561892210924,full_fill_at_mid_no_queue,0.9963541666666667,ok,
gradient_boosting,classical,fold_1,test,0.7,5.0,1.0,1920.0,0.09802419972430694,1913.0,1913.0,42.377557310085415,5.0,37.377557310085415,0.7,1.787561892210924,full_fill_at_mid_no_queue,0.9963541666666667,ok,
majority,classical,fold_2,test,0.0,0.0,0.0,13901.0,1.0,13901.0,13901.0,22.724863090049755,0.0,22.724863090049755,0.6389468383569528,0.0,full_fill_at_mid_no_queue,1.0,ok,
majority,classical,fold_2,test,0.0,0.5,0.0,13901.0,1.0,13901.0,13901.0,22.724863090049755,0.5,22.224863090049755,0.6389468383569528,0.0,full_fill_at_mid_no_queue,1.0,ok,
majority,classical,fold_2,test,0.0,1.0,0.0,13901.0,1.0,13901.0,13901.0,22.724863090049755,1.0,21.724863090049755,0.6389468383569528,0.0,full_fill_at_mid_no_queue,1.0,ok,
majority,classical,fold_2,test,0.0,5.0,0.0,13901.0,1.0,13901.0,13901.0,22.724863090049755,5.0,17.724863090049755,0.6389468383569528,0.0,full_fill_at_mid_no_queue,1.0,ok,
majority,classical,fold_2,test,0.0,0.0,1.0,13900.0,1.0,13900.0,13900.0,22.726497972286456,0.0,22.726497972286456,0.6389208633093525,-0.0016348822367007187,full_fill_at_mid_no_queue,1.0,ok,
majority,classical,fold_2,test,0.0,0.5,1.0,13900.0,1.0,13900.0,13900.0,22.726497972286456,0.5,22.226497972286456,0.6389208633093525,-0.0016348822367007187,full_fill_at_mid_no_queue,1.0,ok,
majority,classical,fold_2,test,0.0,1.0,1.0,13900.0,1.0,13900.0,13900.0,22.726497972286456,1.0,21.726497972286456,0.6389208633093525,-0.0016348822367007187,full_fill_at_mid_no_queue,1.0,ok,
majority,classical,fold_2,test,0.0,5.0,1.0,13900.0,1.0,13900.0,13900.0,22.726497972286456,5.0,17.726497972286456,0.6389208633093525,-0.0016348822367007187,full_fill_at_mid_no_queue,1.0,ok,
majority,classical,fold_2,test,0.5,0.0,0.0,13901.0,1.0,13901.0,13901.0,22.724863090049755,0.0,22.724863090049755,0.6389468383569528,0.0,full_fill_at_mid_no_queue,1.0,ok,
majority,classical,fold_2,test,0.5,0.5,0.0,13901.0,1.0,13901.0,13901.0,22.724863090049755,0.5,22.224863090049755,0.6389468383569528,0.0,full_fill_at_mid_no_queue,1.0,ok,
majority,classical,fold_2,test,0.5,1.0,0.0,13901.0,1.0,13901.0,13901.0,22.724863090049755,1.0,21.724863090049755,0.6389468383569528,0.0,full_fill_at_mid_no_queue,1.0,ok,
majority,classical,fold_2,test,0.5,5.0,0.0,13901.0,1.0,13901.0,13901.0,22.724863090049755,5.0,17.724863090049755,0.6389468383569528,0.0,full_fill_at_mid_no_queue,1.0,ok,
majority,classical,fold_2,test,0.5,0.0,1.0,13900.0,1.0,13900.0,13900.0,22.726497972286456,0.0,22.726497972286456,0.6389208633093525,-0.0016348822367007187,full_fill_at_mid_no_queue,1.0,ok,
majority,classical,fold_2,test,0.5,0.5,1.0,13900.0,1.0,13900.0,13900.0,22.726497972286456,0.5,22.226497972286456,0.6389208633093525,-0.0016348822367007187,full_fill_at_mid_no_queue,1.0,ok,
majority,classical,fold_2,test,0.5,1.0,1.0,13900.0,1.0,13900.0,13900.0,22.726497972286456,1.0,21.726497972286456,0.6389208633093525,-0.0016348822367007187,full_fill_at_mid_no_queue,1.0,ok,
majority,classical,fold_2,test,0.5,5.0,1.0,13900.0,1.0,13900.0,13900.0,22.726497972286456,5.0,17.726497972286456,0.6389208633093525,-0.0016348822367007187,full_fill_at_mid_no_queue,1.0,ok,
majority,classical,fold_2,test,0.6,0.0,0.0,13901.0,1.0,13901.0,13901.0,22.724863090049755,0.0,22.724863090049755,0.6389468383569528,0.0,full_fill_at_mid_no_queue,1.0,ok,
majority,classical,fold_2,test,0.6,0.5,0.0,13901.0,1.0,13901.0,13901.0,22.724863090049755,0.5,22.224863090049755,0.6389468383569528,0.0,full_fill_at_mid_no_queue,1.0,ok,
majority,classical,fold_2,test,0.6,1.0,0.0,13901.0,1.0,13901.0,13901.0,22.724863090049755,1.0,21.724863090049755,0.6389468383569528,0.0,full_fill_at_mid_no_queue,1.0,ok,
majority,classical,fold_2,test,0.6,5.0,0.0,13901.0,1.0,13901.0,13901.0,22.724863090049755,5.0,17.724863090049755,0.6389468383569528,0.0,full_fill_at_mid_no_queue,1.0,ok,
majority,classical,fold_2,test,0.6,0.0,1.0,13900.0,1.0,13900.0,13900.0,22.726497972286456,0.0,22.726497972286456,0.6389208633093525,-0.0016348822367007187,full_fill_at_mid_no_queue,1.0,ok,
majority,classical,fold_2,test,0.6,0.5,1.0,13900.0,1.0,13900.0,13900.0,22.726497972286456,0.5,22.226497972286456,0.6389208633093525,-0.0016348822367007187,full_fill_at_mid_no_queue,1.0,ok,
majority,classical,fold_2,test,0.6,1.0,1.0,13900.0,1.0,13900.0,13900.0,22.726497972286456,1.0,21.726497972286456,0.6389208633093525,-0.0016348822367007187,full_fill_at_mid_no_queue,1.0,ok,
majority,classical,fold_2,test,0.6,5.0,1.0,13900.0,1.0,13900.0,13900.0,22.726497972286456,5.0,17.726497972286456,0.6389208633093525,-0.0016348822367007187,full_fill_at_mid_no_queue,1.0,ok,
majority,classical,fold_2,test,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,full_fill_at_mid_no_queue,,ok,
majority,classical,fold_2,test,0.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,full_fill_at_mid_no_queue,,ok,
majority,classical,fold_2,test,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,full_fill_at_mid_no_queue,,ok,
majority,classical,fold_2,test,0.7,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,full_fill_at_mid_no_queue,,ok,
majority,classical,fold_2,test,0.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,full_fill_at_mid_no_queue,,ok,
majority,classical,fold_2,test,0.7,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,full_fill_at_mid_no_queue,,ok,
majority,classical,fold_2,test,0.7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,full_fill_at_mid_no_queue,,ok,
majority,classical,fold_2,test,0.7,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,full_fill_at_mid_no_queue,,ok,
logistic,classical,fold_2,test,0.0,0.0,0.0,13901.0,1.0,13411.0,13411.0,21.141062943204076,0.0,21.141062943204076,0.6395223365225523,0.0,full_fill_at_mid_no_queue,0.9647507373570247,ok,
logistic,classical,fold_2,test,0.0,0.5,0.0,13901.0,1.0,13411.0,13411.0,21.141062943204076,0.5,20.641062943204076,0.6395223365225523,0.0,full_fill_at_mid_no_queue,0.9647507373570247,ok,
logistic,classical,fold_2,test,0.0,1.0,0.0,13901.0,1.0,13411.0,13411.0,21.141062943204076,1.0,20.141062943204076,0.6395223365225523,0.0,full_fill_at_mid_no_queue,0.9647507373570247,ok,
logistic,classical,fold_2,test,0.0,5.0,0.0,13901.0,1.0,13411.0,13411.0,21.141062943204076,5.0,16.141062943204073,0.6395223365225523,0.0,full_fill_at_mid_no_queue,0.9647507373570247,ok,
logistic,classical,fold_2,test,0.0,0.0,1.0,13900.0,1.0,13410.0,13410.0,21.07028257077593,0.0,21.07028257077593,0.6394964028776978,0.07078037242814617,full_fill_at_mid_no_queue,0.9647482014388489,ok,
logistic,classical,fold_2,test,0.0,0.5,1.0,13900.0,1.0,13410.0,13410.0,21.07028257077593,0.5,20.57028257077593,0.6394964028776978,0.07078037242814617,full_fill_at_mid_no_queue,0.9647482014388489,ok,
logistic,classical,fold_2,test,0.0,1.0,1.0,13900.0,1.0,13410.0,13410.0,21.07028257077593,1.0,20.07028257077593,0.6394964028776978,0.07078037242814617,full_fill_at_mid_no_queue,0.9647482014388489,ok,
logistic,classical,fold_2,test,0.0,5.0,1.0,13900.0,1.0,13410.0,13410.0,21.07028257077593,5.0,16.07028257077593,0.6394964028776978,0.07078037242814617,full_fill_at_mid_no_queue,0.9647482014388489,ok,
logistic,classical,fold_2,test,0.5,0.0,0.0,11298.0,0.8127472843680311,11152.0,11152.0,19.382465289992275,0.0,19.382465289992275,0.6869357408390866,0.0,full_fill_at_mid_no_queue,0.9870773588245707,ok,
logistic,classical,fold_2,test,0.5,0.5,0.0,11298.0,0.8127472843680311,11152.0,11152.0,19.382465289992275,0.5,18.882465289992275,0.6869357408390866,0.0,full_fill_at_mid_no_queue,0.9870773588245707,ok,
logistic,classical,fold_2,test,0.5,1.0,0.0,11298.0,0.8127472843680311,11152.0,11152.0,19.382465289992275,1.0,18.382465289992275,0.6869357408390866,0.0,full_fill_at_mid_no_queue,0.9870773588245707,ok,
logistic,classical,fold_2,test,0.5,5.0,0.0,11298.0,0.8127472843680311,11152.0,11152.0,19.382465289992275,5.0,14.382465289992275,0.6869357408390866,0.0,full_fill_at_mid_no_queue,0.9870773588245707,ok,
logistic,classical,fold_2,test,0.5,0.0,1.0,11297.0,0.8127338129496403,11151.0,11151.0,19.361827471662263,0.0,19.361827471662263,0.6869080286801805,0.020637818330012436,full_fill_at_mid_no_queue,0.9870762149243162,ok,
logistic,classical,fold_2,test,0.5,0.5,1.0,11297.0,0.8127338129496403,11151.0,11151.0,19.361827471662263,0.5,18.861827471662263,0.6869080286801805,0.020637818330012436,full_fill_at_mid_no_queue,0.9870762149243162,ok,
logistic,classical,fold_2,test,0.5,1.0,1.0,11297.0,0.8127338129496403,11151.0,11151.0,19.361827471662263,1.0,18.361827471662263,0.6869080286801805,0.020637818330012436,full_fill_at_mid_no_queue,0.9870762149243162,ok,
logistic,classical,fold_2,test,0.5,5.0,1.0,11297.0,0.8127338129496403,11151.0,11151.0,19.361827471662263,5.0,14.361827471662265,0.6869080286801805,0.020637818330012436,full_fill_at_mid_no_queue,0.9870762149243162,ok,
logistic,classical,fold_2,test,0.6,0.0,0.0,7403.0,0.5325516149917272,7341.0,7341.0,12.479011648414406,0.0,12.479011648414406,0.7379440767256518,0.0,full_fill_at_mid_no_queue,0.9916250168850466,ok,
logistic,classical,fold_2,test,0.6,0.5,0.0,7403.0,0.5325516149917272,7341.0,7341.0,12.479011648414406,0.5,11.979011648414406,0.7379440767256518,0.0,full_fill_at_mid_no_queue,0.9916250168850466,ok,
logistic,classical,fold_2,test,0.6,1.0,0.0,7403.0,0.5325516149917272,7341.0,7341.0,12.479011648414406,1.0,11.479011648414406,0.7379440767256518,0.0,full_fill_at_mid_no_queue,0.9916250168850466,ok,
logistic,classical,fold_2,test,0.6,5.0,0.0,7403.0,0.5325516149917272,7341.0,7341.0,12.479011648414406,5.0,7.4790116484144065,0.7379440767256518,0.0,full_fill_at_mid_no_queue,0.9916250168850466,ok,
logistic,classical,fold_2,test,0.6,0.0,1.0,7404.0,0.5326618705035971,7342.0,7342.0,16.79009635226387,0.0,16.79009635226387,0.737979470556456,-4.311084703849463,full_fill_at_mid_no_queue,0.9916261480280929,ok,
logistic,classical,fold_2,test,0.6,0.5,1.0,7404.0,0.5326618705035971,7342.0,7342.0,16.79009635226387,0.5,16.29009635226387,0.737979470556456,-4.311084703849463,full_fill_at_mid_no_queue,0.9916261480280929,ok,
logistic,classical,fold_2,test,0.6,1.0,1.0,7404.0,0.5326618705035971,7342.0,7342.0,16.79009635226387,1.0,15.79009635226387,0.737979470556456,-4.311084703849463,full_fill_at_mid_no_queue,0.9916261480280929,ok,
logistic,classical,fold_2,test,0.6,5.0,1.0,7404.0,0.5326618705035971,7342.0,7342.0,16.79009635226387,5.0,11.79009635226387,0.737979470556456,-4.311084703849463,full_fill_at_mid_no_queue,0.9916261480280929,ok,
logistic,classical,fold_2,test,0.7,0.0,0.0,3469.0,0.24955039205812532,3457.0,3457.0,17.54819766026802,0.0,17.54819766026802,0.7910060536177573,0.0,full_fill_at_mid_no_queue,0.9965407898529836,ok,
logistic,classical,fold_2,test,0.7,0.5,0.0,3469.0,0.24955039205812532,3457.0,3457.0,17.54819766026802,0.5,17.04819766026802,0.7910060536177573,0.0,full_fill_at_mid_no_queue,0.9965407898529836,ok,
logistic,classical,fold_2,test,0.7,1.0,0.0,3469.0,0.24955039205812532,3457.0,3457.0,17.54819766026802,1.0,16.54819766026802,0.7910060536177573,0.0,full_fill_at_mid_no_queue,0.9965407898529836,ok,
logistic,classical,fold_2,test,0.7,5.0,0.0,3469.0,0.24955039205812532,3457.0,3457.0,17.54819766026802,5.0,12.54819766026802,0.7910060536177573,0.0,full_fill_at_mid_no_queue,0.9965407898529836,ok,
logistic,classical,fold_2,test,0.7,0.0,1.0,3470.0,0.24964028776978417,3458.0,3458.0,17.6947157494807,0.0,17.6947157494807,0.7910662824207493,-0.14651808921268028,full_fill_at_mid_no_queue,0.9965417867435159,ok,
logistic,classical,fold_2,test,0.7,0.5,1.0,3470.0,0.24964028776978417,3458.0,3458.0,17.6947157494807,0.5,17.1947157494807,0.7910662824207493,-0.14651808921268028,full_fill_at_mid_no_queue,0.9965417867435159,ok,
logistic,classical,fold_2,test,0.7,1.0,1.0,3470.0,0.24964028776978417,3458.0,3458.0,17.6947157494807,1.0,16.6947157494807,0.7910662824207493,-0.14651808921268028,full_fill_at_mid_no_queue,0.9965417867435159,ok,
logistic,classical,fold_2,test,0.7,5.0,1.0,3470.0,0.24964028776978417,3458.0,3458.0,17.6947157494807,5.0,12.6947157494807,0.7910662824207493,-0.14651808921268028,full_fill_at_mid_no_queue,0.9965417867435159,ok,
elastic_net,classical,fold_2,test,0.0,0.0,0.0,13901.0,1.0,13411.0,13411.0,21.13963515271724,0.0,21.13963515271724,0.6395942737932523,0.0,full_fill_at_mid_no_queue,0.9647507373570247,ok,
elastic_net,classical,fold_2,test,0.0,0.5,0.0,13901.0,1.0,13411.0,13411.0,21.13963515271724,0.5,20.63963515271724,0.6395942737932523,0.0,full_fill_at_mid_no_queue,0.9647507373570247,ok,
elastic_net,classical,fold_2,test,0.0,1.0,0.0,13901.0,1.0,13411.0,13411.0,21.13963515271724,1.0,20.13963515271724,0.6395942737932523,0.0,full_fill_at_mid_no_queue,0.9647507373570247,ok,
elastic_net,classical,fold_2,test,0.0,5.0,0.0,13901.0,1.0,13411.0,13411.0,21.13963515271724,5.0,16.139635152717236,0.6395942737932523,0.0,full_fill_at_mid_no_queue,0.9647507373570247,ok,
elastic_net,classical,fold_2,test,0.0,0.0,1.0,13900.0,1.0,13410.0,13410.0,21.06913628778287,0.0,21.06913628778287,0.639568345323741,0.0704988649343683,full_fill_at_mid_no_queue,0.9647482014388489,ok,
elastic_net,classical,fold_2,test,0.0,0.5,1.0,13900.0,1.0,13410.0,13410.0,21.06913628778287,0.5,20.56913628778287,0.639568345323741,0.0704988649343683,full_fill_at_mid_no_queue,0.9647482014388489,ok,
elastic_net,classical,fold_2,test,0.0,1.0,1.0,13900.0,1.0,13410.0,13410.0,21.06913628778287,1.0,20.06913628778287,0.639568345323741,0.0704988649343683,full_fill_at_mid_no_queue,0.9647482014388489,ok,
elastic_net,classical,fold_2,test,0.0,5.0,1.0,13900.0,1.0,13410.0,13410.0,21.06913628778287,5.0,16.06913628778287,0.639568345323741,0.0704988649343683,full_fill_at_mid_no_queue,0.9647482014388489,ok,
elastic_net,classical,fold_2,test,0.5,0.0,0.0,11291.0,0.8122437234731315,11146.0,11146.0,19.40460520670571,0.0,19.40460520670571,0.6869187848729076,0.0,full_fill_at_mid_no_queue,0.9871579133823399,ok,
elastic_net,classical,fold_2,test,0.5,0.5,0.0,11291.0,0.8122437234731315,11146.0,11146.0,19.40460520670571,0.5,18.90460520670571,0.6869187848729076,0.0,full_fill_at_mid_no_queue,0.9871579133823399,ok,
elastic_net,classical,fold_2,test,0.5,1.0,0.0,11291.0,0.8122437234731315,11146.0,11146.0,19.40460520670571,1.0,18.40460520670571,0.6869187848729076,0.0,full_fill_at_mid_no_queue,0.9871579133823399,ok,
elastic_net,classical,fold_2,test,0.5,5.0,0.0,11291.0,0.8122437234731315,11146.0,11146.0,19.40460520670571,5.0,14.40460520670571,0.6869187848729076,0.0,full_fill_at_mid_no_queue,0.9871579133823399,ok,
elastic_net,classical,fold_2,test,0.5,0.0,1.0,11290.0,0.8122302158273381,11145.0,11145.0,19.38034151383218,0.0,19.38034151383218,0.6868910540301152,0.024263692873528697,full_fill_at_mid_no_queue,0.9871567759078831,ok,
elastic_net,classical,fold_2,test,0.5,0.5,1.0,11290.0,0.8122302158273381,11145.0,11145.0,19.38034151383218,0.5,18.88034151383218,0.6868910540301152,0.024263692873528697,full_fill_at_mid_no_queue,0.9871567759078831,ok,
elastic_net,classical,fold_2,test,0.5,1.0,1.0,11290.0,0.8122302158273381,11145.0,11145.0,19.38034151383218,1.0,18.38034151383218,0.6868910540301152,0.024263692873528697,full_fill_at_mid_no_queue,0.9871567759078831,ok,
elastic_net,classical,fold_2,test,0.5,5.0,1.0,11290.0,0.8122302158273381,11145.0,11145.0,19.38034151383218,5.0,14.380341513832182,0.6868910540301152,0.024263692873528697,full_fill_at_mid_no_queue,0.9871567759078831,ok,
elastic_net,classical,fold_2,test,0.6,0.0,0.0,7396.0,0.5320480540968275,7334.0,7334.0,12.484342162572329,0.0,12.484342162572329,0.7383720930232558,0.0,full_fill_at_mid_no_queue,0.9916170903190914,ok,
elastic_net,classical,fold_2,test,0.6,0.5,0.0,7396.0,0.5320480540968275,7334.0,7334.0,12.484342162572329,0.5,11.984342162572329,0.7383720930232558,0.0,full_fill_at_mid_no_queue,0.9916170903190914,ok,
elastic_net,classical,fold_2,test,0.6,1.0,0.0,7396.0,0.5320480540968275,7334.0,7334.0,12.484342162572329,1.0,11.484342162572329,0.7383720930232558,0.0,full_fill_at_mid_no_queue,0.9916170903190914,ok,
elastic_net,classical,fold_2,test,0.6,5.0,0.0,7396.0,0.5320480540968275,7334.0,7334.0,12.484342162572329,5.0,7.484342162572327,0.7383720930232558,0.0,full_fill_at_mid_no_queue,0.9916170903190914,ok,
elastic_net,classical,fold_2,test,0.6,0.0,1.0,7397.0,0.532158273381295,7335.0,7335.0,16.806608677615404,0.0,16.806608677615404,0.7384074624847912,-4.322266515043076,full_fill_at_mid_no_queue,0.9916182236041639,ok,
elastic_net,classical,fold_2,test,0.6,0.5,1.0,7397.0,0.532158273381295,7335.0,7335.0,16.806608677615404,0.5,16.306608677615404,0.7384074624847912,-4.322266515043076,full_fill_at_mid_no_queue,0.9916182236041639,ok,
elastic_net,classical,fold_2,test,0.6,1.0,1.0,7397.0,0.532158273381295,7335.0,7335.0,16.806608677615404,1.0,15.806608677615404,0.7384074624847912,-4.322266515043076,full_fill_at_mid_no_queue,0.9916182236041639,ok,
elastic_net,classical,fold_2,test,0.6,5.0,1.0,7397.0,0.532158273381295,7335.0,7335.0,16.806608677615404,5.0,11.806608677615404,0.7384074624847912,-4.322266515043076,full_fill_at_mid_no_queue,0.9916182236041639,ok,
